location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51610,2020-11-01,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,78,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-38,,,7.94,6.69,10.45,17.98,7.94,,,,8.36,6.27,,,,7.53,,18.4,,5.85,,6.27,37.63,,7.94,,5.85,9.366667,4.172222,13.266667,3.556,,6.709877,84.66339
US_VA_51610,2020-11-02,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,78,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-27,,-62,,8.77,14.98,15.34,5.84,,9.5,6.94,6.21,,,,,,6.21,19.72,6.94,,,,32.87,,5.84,7.67,,6.272222,2.966667,12.894444,2.2098,,-5.351852,44.098085
US_VA_51610,2020-11-03,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,78,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-20,,-63,,6.69,10.91,5.98,6.34,,5.28,,,,,6.34,,,,16.19,,,5.63,5.63,34.49,,5.28,,,8.683333,1.877778,17.038889,0.0,,-4.537037,40.248342
US_VA_51610,2020-11-04,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,-1,0,77,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-30,,-61,,8.71,12.06,8.38,,,7.04,,,11.73,4.69,,,,9.04,15.08,5.36,5.36,,,32.16,,,5.03,,8.95,1.411111,19.4,0.0,,2.277778,64.458366
US_VA_51610,2020-11-05,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,78,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,-63,5.17,10.68,8.96,11.37,,,9.3,,,8.27,,5.17,,,,16.88,,5.51,,,29.62,,6.2,6.2,,11.074074,1.623457,20.203704,0.0,,5.216049,67.482849
US_VA_51610,2020-11-06,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,-1,-1,77,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-28,,-59,5.7,5.35,11.41,8.55,5.35,5.35,4.99,5.35,7.13,6.06,,5.35,,6.06,5.7,18.54,6.06,,,8.2,28.16,,,,,12.088889,5.044444,21.211111,0.0,,7.104938,72.572156
US_VA_51610,2020-11-07,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,1,79,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,,,13.42,12.12,,,7.36,,,,,,,,,,12.12,,7.36,,,25.11,,7.79,,,12.316667,4.638889,23.288889,0.0,,6.62963,69.361772
US_VA_51610,2020-11-08,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,79,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-33,,,,9.2,12.55,13.8,,,6.28,,,5.86,,7.53,,,,16.31,,,,,35.98,,6.28,,,12.977778,4.838889,23.677778,0.0,,8.858025,77.092055
US_VA_51610,2020-11-09,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,79,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-27,,-60,,8.22,13.94,8.58,6.43,5.72,10.72,,6.08,6.08,,6.79,,,7.51,20.74,8.22,,,,32.18,,7.15,7.87,,14.638889,6.727778,24.066667,0.0,,11.475309,82.277036
US_VA_51610,2020-11-10,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,-1,0,78,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-26,,-61,,10.8,18.0,11.88,,5.4,6.84,6.12,5.76,10.44,,,,,9.72,25.2,5.76,5.76,,,32.75,5.76,8.28,6.48,7.2,16.405556,8.433333,24.45,0.0,,12.45679,77.745068
US_VA_51610,2020-11-11,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,4,0,82,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-29,,-68,,12.71,4.68,11.04,,5.02,5.02,6.36,,9.37,,,,,5.02,20.41,,4.68,4.68,8.7,37.47,,,,,18.066667,11.072222,23.361111,7.027333,,16.901235,93.23337
US_VA_51610,2020-11-12,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,82,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,-61,,10.73,14.08,11.06,,8.05,8.05,6.04,,8.38,,,6.37,,7.71,14.08,,7.04,5.36,4.69,37.89,,5.36,5.03,,15.255556,9.955556,18.888889,27.5082,,13.438272,90.122591
US_VA_51610,2020-11-13,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,83,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-26,,-57,,11.8,11.44,9.65,5.0,,5.72,,,,,,,,10.01,15.73,8.22,,,6.43,32.88,,7.15,7.86,,10.755556,7.766667,18.566667,2.7432,,5.709877,71.767257
US_VA_51610,2020-11-14,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,-1,0,82,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,,,14.05,,11.85,,6.58,,,8.34,13.61,,,,,,16.24,6.58,8.78,,,32.05,,,10.1,,9.033333,2.983333,15.788889,0.0,,1.783951,62.373865
US_VA_51610,2020-11-15,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,82,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-38,,,,9.16,8.76,11.54,,5.97,5.57,,,7.56,,6.37,,,,21.89,,7.56,,,35.03,,5.57,,,11.283333,3.216667,20.822222,0.0,,6.993827,76.400445
US_VA_51610,2020-11-16,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,82,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-30,,-64,,9.1,9.45,7.7,5.95,6.3,8.75,,5.6,6.65,,5.6,,,9.1,23.8,6.65,5.6,5.6,11.2,39.21,,4.9,7.7,,12.283333,6.238889,20.533333,1.9304,,-1.598765,38.849189
US_VA_51610,2020-11-17,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,83,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-31,,-66,,6.87,15.11,11.33,,8.24,8.93,9.61,7.55,11.33,,,6.87,,,25.75,7.21,7.9,,,35.37,,6.18,4.81,,7.072222,1.155556,14.761111,0.0,,-3.814815,47.517998
US_VA_51610,2020-11-18,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,85,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-31,,-62,,7.55,12.35,8.23,4.8,,6.86,,7.21,8.58,,5.15,4.8,4.8,5.15,22.3,7.55,5.15,5.15,,28.13,,,,,3.711111,0.227778,11.277778,0.0,,-6.240741,49.028254
US_VA_51610,2020-11-19,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,86,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-38,,-64,4.86,8.34,9.38,12.86,7.64,5.91,5.21,,10.77,10.77,5.91,,,,,19.11,6.25,,,5.56,33.01,6.25,5.91,,,2.911111,-3.1,11.583333,0.0,,-3.660494,63.457748
US_VA_51610,2020-11-20,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,88,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-29,,-60,5.67,10.99,10.64,,,,8.51,5.32,5.32,6.38,,,,,,19.15,,,,,29.07,,5.67,,,9.3,0.872222,18.155556,0.0,,-0.179012,52.400245
US_VA_51610,2020-11-21,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,88,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-41,,,6.75,10.12,11.39,,,,6.75,,,6.75,10.54,,,,,22.78,,8.86,,,37.12,,,,,10.894444,3.488889,18.705556,0.0,,5.580247,70.171486
US_VA_51610,2020-11-22,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,88,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,,,7.82,10.29,10.7,,,11.52,,10.29,6.17,,,,,,16.46,,8.64,,6.17,30.86,,6.17,,,12.677778,6.483333,17.894444,0.0,,6.228395,65.398046
US_VA_51610,2020-11-23,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,90,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-27,,-66,,8.33,12.31,6.88,5.43,6.52,10.5,,6.52,9.78,,,,,5.79,19.92,5.07,10.14,,5.79,39.12,,6.88,,,11.177778,7.283333,14.205556,0.508,,5.222222,67.454581
US_VA_51610,2020-11-24,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,3,0,93,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-18,,-67,,6.61,13.96,6.25,5.88,5.14,8.82,,6.61,9.92,,,,,,21.3,,,,7.71,34.53,5.88,6.61,,,6.227778,1.116667,12.716667,0.0,,-2.438272,55.133648
US_VA_51610,2020-11-25,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,4,0,97,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-4,,-68,,9.52,13.88,5.95,,,8.33,,5.95,7.93,,,,,8.72,17.84,6.34,12.69,,6.34,34.1,7.14,7.53,,,8.727778,2.066667,13.594444,0.0,,2.074074,63.523337
US_VA_51610,2020-11-26,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,97,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-52,,-88,,7.53,,,,,7.53,,,,7.06,,,,,16.0,,,8.94,,32.94,,,,,14.122222,6.65,19.894444,1.1938,,10.45679,79.106683
US_VA_51610,2020-11-27,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,97,7,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-41,,-74,,10.28,11.52,10.28,,10.28,9.05,,,,,,6.17,,,15.63,7.4,9.87,,,37.43,,8.64,,,12.116667,8.305556,18.933333,0.0762,,7.234568,72.901791
US_VA_51610,2020-11-28,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,-1,99,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-48,,,,13.76,,7.74,7.74,7.74,,,,7.31,6.45,,,,7.31,21.07,,7.31,,,33.55,,,,,10.305556,4.438889,15.333333,0.0,,4.228395,66.942077
US_VA_51610,2020-11-29,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,3,0,102,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-42,,,,14.54,10.91,9.69,,8.89,,,,,,5.66,,,,21.41,,,,6.06,34.33,5.66,,7.67,,6.205556,-0.805556,14.855556,0.0,,-0.944444,61.758557
US_VA_51610,2020-11-30,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,103,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-40,,-68,,10.64,10.97,4.66,6.65,7.32,6.65,,6.32,10.31,7.98,7.98,5.32,,6.65,18.62,5.32,,,10.31,36.91,,8.31,,,11.666667,5.677778,16.45,11.0744,,9.617284,88.256759
US_VA_51610,2020-12-01,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,3,0,106,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,-67,6.29,6.95,10.93,11.26,,6.95,,7.95,5.63,9.93,,,,,6.62,20.53,5.63,,5.96,5.63,34.44,5.3,5.63,,,7.177778,3.433333,14.222222,15.3162,,0.080247,61.364623
US_VA_51610,2020-12-02,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,3,0,109,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,-65,9.13,,10.49,10.82,5.07,6.09,8.46,5.41,9.47,8.46,,,,,4.74,15.9,,8.12,,7.78,40.25,6.09,6.09,,5.07,4.911111,2.088889,9.038889,0.1016,,-5.166667,48.914506
US_VA_51610,2020-12-03,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,3,0,112,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-41,,-65,,8.51,9.87,5.45,,,8.85,,6.13,8.85,,,5.11,10.21,,16.34,6.13,,6.13,10.55,39.82,5.45,7.15,4.76,,4.1,-2.611111,12.083333,0.0,,-5.345679,51.75046
US_VA_51610,2020-12-04,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,5,0,117,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-36,,-61,5.5,9.28,14.44,8.6,5.5,6.19,7.91,,4.81,8.25,,,,5.16,,16.16,6.88,,6.88,6.53,26.82,,,7.22,,8.072222,4.938889,10.422222,0.5588,,0.450617,60.152803
US_VA_51610,2020-12-05,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,119,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-43,,,,8.28,10.35,10.76,,,5.79,7.45,,7.87,,,,,6.21,20.28,,,,,29.8,,,6.21,,7.077778,5.777778,9.8,19.0246,,2.783951,74.99151
US_VA_51610,2020-12-06,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,120,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,,,8.79,7.19,9.19,,7.99,9.99,,7.99,7.59,,,,,,23.17,7.99,7.19,5.59,6.39,30.76,,,7.59,,4.838889,2.422222,8.255556,3.5814,,-3.91358,53.923126
US_VA_51610,2020-12-07,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,122,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-36,,-64,,10.03,10.03,9.68,6.91,6.91,5.88,,7.95,7.26,,5.19,,,5.19,17.98,,7.26,6.22,6.22,43.56,,6.57,4.84,,1.3,-1.438889,6.188889,0.0,,-5.018519,63.965722
US_VA_51610,2020-12-08,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,123,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-35,,-66,,10.76,10.43,8.74,,,10.09,,,11.43,,6.39,5.04,8.41,5.38,24.21,8.07,6.73,5.04,8.41,40.69,,5.72,7.06,,2.394444,-1.138889,7.438889,0.0,,-6.518519,52.44702
US_VA_51610,2020-12-09,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,5,0,128,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-36,,-62,4.67,9.01,13.69,10.35,,5.68,10.68,,5.01,7.34,,,5.34,5.01,6.01,18.03,5.01,5.34,,,34.72,,5.34,6.01,,1.316667,-2.694444,7.161111,0.0,,-5.308642,62.524237
US_VA_51610,2020-12-10,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,6,0,134,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-37,,-65,,9.41,9.75,9.07,,7.39,9.07,,7.06,7.73,,,,4.71,7.73,20.5,,6.38,4.71,5.38,37.64,,,,,2.555556,-3.438889,11.294444,0.0,,-1.728395,74.639296
US_VA_51610,2020-12-11,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,136,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,-60,,7.85,12.49,8.21,,,7.85,,7.5,10.71,,5.71,,5.71,5.71,21.78,,,,6.07,32.13,5.71,,5.36,,5.783333,-2.305556,16.055556,0.0,,1.444444,74.624692
US_VA_51610,2020-12-12,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,2,0,138,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-36,,,,6.86,9.28,12.91,,,6.45,,9.28,,,,6.45,5.65,7.67,15.33,6.45,,,,32.67,,,5.65,,8.727778,0.188889,17.355556,0.0,,5.308642,79.68957
US_VA_51610,2020-12-13,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,139,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-36,,,,12.55,12.55,6.07,6.48,8.9,6.48,,6.48,,,,,7.69,,13.76,7.69,8.1,6.07,,36.02,,,,,12.311111,3.977778,18.255556,0.0,,6.635802,68.926072
US_VA_51610,2020-12-14,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,3,0,142,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-38,,-62,,8.18,15.37,9.81,4.58,7.52,6.87,,9.16,4.91,8.51,6.21,,4.58,7.2,18.64,5.89,8.83,5.56,8.51,33.04,4.91,,,,4.955556,2.605556,9.922222,4.1402,,1.802469,81.58468
US_VA_51610,2020-12-15,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,5,0,147,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-26,,-62,,7.71,13.74,9.72,,,7.04,,7.37,5.03,,,,,10.39,15.75,,,,,30.5,,,5.03,,1.944444,-1.972222,5.711111,13.631333,,-5.549383,58.761875
US_VA_51610,2020-12-16,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,-1,0,146,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-53,,-69,,8.53,10.92,7.85,5.46,5.8,5.8,,,4.78,,,,,5.8,22.86,9.21,,5.46,4.78,33.44,,6.82,4.78,,-0.755556,-2.861111,4.205556,2.624667,30.48,-4.061728,79.702107
US_VA_51610,2020-12-17,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,146,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-44,,-66,,12.02,11.33,8.93,5.15,,8.59,7.56,,7.21,,,6.18,7.56,5.5,14.77,5.84,4.81,8.93,5.15,39.84,5.5,,6.53,,-0.122222,-3.583333,3.133333,17.808222,30.48,-2.660494,84.064739
US_VA_51610,2020-12-18,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,1,0,147,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-37,,-60,,9.04,7.96,7.59,6.15,5.06,7.59,,9.04,,,,5.42,,6.51,23.14,6.51,5.06,,7.59,30.38,6.15,,5.06,,0.638889,-2.55,3.166667,0.084667,30.48,-2.41358,81.224106
US_VA_51610,2020-12-19,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,147,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-41,,,,,14.05,5.78,6.2,,9.09,,,,,7.02,,,,14.87,,,7.02,5.78,42.55,,6.2,9.5,,-1.105556,-4.761111,2.833333,0.0,30.48,-4.469136,79.347449
US_VA_51610,2020-12-20,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,147,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-35,,,,6.21,8.7,9.94,,9.53,9.94,,,6.21,,8.28,,9.53,,22.78,6.21,7.04,5.8,,24.02,5.8,7.87,6.21,,2.377778,-3.45,6.533333,0.0,30.48,-0.444444,82.596647
US_VA_51610,2020-12-21,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,6,0,153,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-24,,-66,,9.05,10.18,11.31,,5.28,7.17,,9.81,6.41,,,7.54,,6.41,19.99,,7.92,,5.28,34.32,,9.05,6.04,5.28,3.838889,-0.194444,7.661111,0.0,,1.87037,88.129008
US_VA_51610,2020-12-22,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,4,0,157,6,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-18,,-63,,8.74,10.26,5.7,6.84,,8.74,6.08,,6.84,,,,11.4,6.46,19.77,7.6,7.6,,7.6,36.49,,,,,5.583333,1.777778,9.361111,0.338667,,0.845679,72.642235
