location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39161,2021-07-31,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,2535,65,9,6534,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,5,,-8,,,,6.67,6.67,8.0,10.67,4.67,11.34,7.34,,6.33,,,5.67,,6.33,6.0,23.34,5.0,9.34,,,7.34,38.01,5.33,15.34,,,,21.266667,16.488889,26.577778,0.0,,15.238889,68.925666
US_OH_39161,2021-08-01,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,0,2537,65,27,6561,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,15,,-12,,5.38,6.64,16.13,6.01,7.28,6.33,5.69,6.33,,,9.17,,6.64,,5.38,,7.59,25.31,5.06,13.6,,4.43,6.33,36.38,,10.12,11.7,,5.69,19.683333,14.027778,26.477778,0.0,,14.233333,71.061262
US_OH_39161,2021-08-02,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,-1,0,2536,65,14,6575,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,11,,-22,3,5.69,5.12,9.96,4.27,4.84,5.41,4.27,9.67,5.12,3.98,9.96,4.84,5.12,,4.84,,9.39,24.18,5.97,12.52,6.26,5.41,7.11,35.84,4.84,14.79,4.27,,,18.555556,11.322222,26.277778,0.381,,12.094444,66.23221
US_OH_39161,2021-08-03,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,8,0,2544,65,5,6580,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,13,14,-21,2,5.97,8.24,10.52,8.53,6.54,5.97,,7.11,,5.69,,4.83,,4.26,6.54,5.4,7.68,24.74,4.26,16.77,,4.83,6.82,38.1,4.26,13.36,7.11,7.11,7.39,19.244444,11.261111,27.561111,0.0,,11.527778,61.343311
US_OH_39161,2021-08-04,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,0,2549,65,7,6587,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,15,,-21,1,5.72,,13.72,9.72,6.57,6.0,4.86,9.15,4.0,5.14,8.57,9.15,5.43,,6.0,4.86,7.14,26.01,6.57,9.72,4.0,4.0,6.0,40.87,4.29,11.43,9.43,6.86,4.29,20.116667,11.561111,28.461111,0.0,,12.177778,60.547184
US_OH_39161,2021-08-05,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,0,2551,65,7,6594,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,37,,-21,1,7.17,,11.18,9.17,5.45,4.87,,9.74,6.02,5.73,9.17,4.59,6.88,,,4.3,7.17,19.2,4.01,9.17,6.88,5.73,4.59,36.97,,13.76,8.6,5.16,4.87,20.933333,12.338889,29.222222,0.0,,12.822222,60.139101
US_OH_39161,2021-08-06,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,3,0,2554,65,6,6600,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,30,,-25,1,5.96,,14.89,,6.85,6.55,,10.12,5.06,5.96,8.04,,8.04,5.06,,4.17,,25.91,6.55,10.72,5.66,4.76,,41.09,5.06,11.02,7.74,4.76,5.06,22.544444,13.761111,29.205556,0.0,,15.677778,65.514496
US_OH_39161,2021-08-07,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,7,0,2561,65,4,6604,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,29,,-5,,4.88,5.85,12.03,4.55,4.88,5.2,,10.72,5.85,,10.72,,,4.88,5.2,,4.88,26.0,6.5,10.72,,,,36.08,4.55,10.72,6.17,5.2,4.88,23.444444,16.827778,29.688889,0.1905,,18.227778,72.856518
US_OH_39161,2021-08-08,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,8,0,2569,65,14,6618,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,24,,-11,,4.53,6.15,18.44,7.12,7.76,5.82,,6.79,4.53,,8.09,,8.09,5.18,5.18,,8.09,23.94,6.47,13.27,,5.18,4.53,33.32,4.53,11.32,9.06,5.18,5.82,24.138889,17.594444,30.755556,2.76225,,19.266667,74.565864
US_OH_39161,2021-08-09,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,-1,0,2568,65,1,6619,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,11,,-22,3,6.41,8.36,14.49,8.08,5.02,7.25,4.46,7.8,5.3,,6.41,6.41,4.74,4.18,,,5.3,27.04,4.74,13.94,,4.46,5.58,42.92,,11.98,6.69,,,24.444444,19.716667,29.405556,0.0,,20.266667,77.766278
US_OH_39161,2021-08-10,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,10,0,2578,65,0,6619,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,8,23,-20,3,4.39,8.23,9.88,7.68,5.21,3.84,4.66,11.79,5.49,,9.33,6.31,6.86,7.13,,8.23,7.41,23.32,,8.5,,7.41,6.04,40.05,,10.7,9.33,4.39,4.66,25.772222,21.594444,31.644444,5.023556,,22.455556,82.105154
US_OH_39161,2021-08-11,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,7,0,2585,65,11,6630,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,0,,-22,4,4.66,5.2,10.96,14.79,3.83,4.11,6.03,10.41,,,7.12,5.48,,3.83,,6.03,7.94,24.65,7.12,10.68,10.96,6.85,4.66,38.07,5.75,8.22,6.03,,4.38,25.472222,21.361111,31.488889,4.934857,,22.627778,84.499012
US_OH_39161,2021-08-12,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,8,0,2593,65,0,6630,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,11,,-23,3,7.41,7.69,13.96,4.84,5.98,5.41,,11.4,7.12,4.27,12.54,4.27,5.98,3.99,3.99,6.55,3.99,31.34,3.99,10.83,6.55,5.13,5.41,43.02,7.69,13.96,8.55,5.7,4.27,26.7,22.255556,31.4,11.2395,,22.311111,77.091647
US_OH_39161,2021-08-13,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,7,0,2600,65,13,6643,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,6,,-25,3,9.91,6.12,16.04,5.54,5.25,5.83,5.83,11.37,7.87,,8.46,5.54,,7.29,,5.83,7.29,27.41,4.67,11.66,4.96,4.96,5.83,41.12,7.0,10.21,6.71,5.54,,24.444444,20.405556,30.355556,0.22225,,21.133333,82.075859
US_OH_39161,2021-08-14,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,12,0,2612,65,8,6651,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,8,,-17,,,,13.46,5.72,6.73,6.06,5.38,8.08,6.73,,6.06,4.71,4.71,5.72,5.72,7.74,7.07,25.58,,10.43,,,5.72,38.03,6.39,8.41,9.09,,5.05,22.022222,16.227778,28.188889,0.4318,,15.633333,67.218274
US_OH_39161,2021-08-15,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,2612,65,11,6662,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,13,,-13,,7.3,6.66,14.28,7.61,,6.34,7.93,9.2,6.66,4.76,6.66,8.57,5.71,5.08,,4.44,7.61,24.75,4.76,12.37,,5.08,6.03,38.39,,9.2,10.79,5.71,6.66,19.3,12.722222,26.622222,0.0,,12.677778,65.626446
US_OH_39161,2021-08-16,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,9,0,2621,65,14,6676,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,15,,-23,3,5.48,4.11,12.61,5.48,7.95,8.5,,9.6,6.58,4.39,8.23,,4.39,5.76,,,6.03,28.79,5.48,10.15,4.66,4.11,4.94,44.7,5.48,7.4,4.94,,6.03,20.216667,14.122222,25.988889,1.411111,,16.366667,78.649805
US_OH_39161,2021-08-17,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,15,0,2636,65,2,6678,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,16,19,-21,3,5.94,9.05,12.45,7.92,5.38,8.49,,9.05,4.81,4.24,6.22,7.64,5.09,,,5.94,7.36,26.59,,12.73,4.24,,4.53,49.5,8.49,10.18,6.22,5.66,,22.255556,16.638889,28.6,0.0,,19.694444,85.583338
US_OH_39161,2021-08-18,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,16,0,2652,65,16,6694,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,12,,-21,4,4.81,6.69,14.44,9.09,5.35,6.15,,10.43,5.35,,7.22,6.95,4.81,4.28,,,,24.6,7.76,9.89,,4.81,5.88,41.19,,6.42,7.49,4.55,,23.811111,17.827778,30.05,0.0,,20.677778,82.743653
US_OH_39161,2021-08-19,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,9,0,2661,65,23,6717,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,14,,-20,2,,6.85,12.87,8.49,5.2,4.11,7.94,14.79,5.75,,7.67,,6.02,,,,7.67,24.1,5.48,11.78,,,5.2,35.05,,9.86,5.75,6.02,,23.883333,18.694444,30.405556,2.648857,,19.944444,78.870119
US_OH_39161,2021-08-20,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,6,0,2667,65,15,6732,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,4,,-24,1,,8.17,10.28,6.06,5.54,,,10.02,,3.69,5.8,4.22,,,,,6.59,26.36,5.8,5.54,3.69,,5.54,30.84,3.69,8.7,3.69,3.95,,24.016667,16.972222,31.105556,0.677333,,19.461111,75.957354
US_OH_39161,2021-08-21,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,2678,65,17,6749,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,2,,-3,,5.81,7.42,15.81,6.13,7.42,,4.52,8.71,4.84,,8.71,,,,6.78,,,15.81,,14.2,,,,40.33,,9.68,6.45,4.84,5.49,24.172222,16.866667,31.488889,0.1778,,19.2,74.107684
US_OH_39161,2021-08-22,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,2678,65,42,6791,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,9,,-12,,5.06,5.37,13.59,9.79,6.0,,5.37,11.38,5.69,6.63,7.58,4.74,,,4.74,,,26.54,7.58,14.22,,,5.06,35.7,4.74,10.43,9.48,5.06,4.42,24.472222,17.316667,32.055556,0.0,,19.838889,75.746709
US_OH_39161,2021-08-23,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,1,0,2679,65,13,6804,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,9,,-20,2,4.06,5.84,9.64,7.87,,6.85,,11.93,5.58,,9.39,,4.82,,5.08,,5.84,30.96,5.84,12.94,,,6.09,33.25,5.58,8.88,6.09,4.57,4.82,25.127778,18.116667,31.755556,0.0,,20.094444,74.01879
US_OH_39161,2021-08-24,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,27,2,2706,67,9,6813,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,6,12,-19,2,,6.66,16.13,6.91,5.12,3.58,,13.57,7.94,3.84,7.68,5.38,4.35,4.35,,4.61,8.45,32.01,8.19,10.5,5.12,8.19,,35.34,3.58,12.04,6.15,3.58,3.84,25.709877,19.018519,33.290123,0.0,,20.524691,73.262008
US_OH_39161,2021-08-25,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,13,0,2719,67,3,6816,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,1,,-18,3,4.5,5.0,10.25,6.5,5.25,6.0,4.75,10.25,7.25,4.75,6.75,,4.5,5.5,,4.5,5.25,30.99,8.25,10.5,4.75,5.25,6.0,34.24,4.25,12.75,5.0,,6.0,26.728395,21.512346,32.845679,5.362222,,21.290123,72.384578
US_OH_39161,2021-08-26,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,9,0,2728,67,14,6830,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,5,,-16,2,7.15,13.31,11.58,5.91,3.7,,,9.12,7.88,4.19,6.9,4.93,4.43,3.7,5.67,,8.62,30.8,5.17,8.62,4.68,,4.93,30.8,6.16,12.32,6.9,3.45,3.7,25.518519,20.820988,32.54321,4.717143,,21.154321,77.077447
US_OH_39161,2021-08-27,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,18,0,2746,67,16,6846,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,1,,-20,1,4.62,8.03,8.03,5.11,3.4,4.62,,12.4,6.08,5.35,5.84,4.38,5.11,6.08,4.62,4.62,6.08,33.56,,7.54,6.32,4.86,3.89,32.84,3.4,5.11,6.57,3.89,4.62,24.845679,20.024691,32.481481,3.3655,,21.04321,79.641753
US_OH_39161,2021-08-28,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,6,0,2752,67,0,6846,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-1,,-6,,5.76,5.44,14.73,8.0,5.44,,,13.13,8.0,,11.85,7.36,5.76,5.44,5.76,,4.48,27.21,7.04,11.85,5.12,,5.44,40.98,,8.96,6.4,6.08,,25.320988,20.358025,31.814815,0.1905,,21.302469,78.665621
US_OH_39161,2021-08-29,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,1,0,2753,67,49,6895,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,16,,-9,,,7.43,13.97,6.84,,5.65,,14.57,7.43,4.46,7.73,,5.65,4.46,,8.32,6.54,25.27,,16.35,,4.76,,32.11,4.16,9.81,8.03,5.95,,26.41358,21.111111,32.135802,0.056444,,21.654321,75.346816
US_OH_39161,2021-08-30,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,9,0,2762,67,16,6911,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,16,,-19,2,5.57,5.8,14.86,9.98,4.64,6.5,3.48,12.07,5.8,5.57,9.06,,7.43,3.71,4.64,4.41,5.8,32.28,5.8,12.54,3.71,3.48,5.11,35.99,5.57,11.61,5.8,,4.41,24.022222,20.555556,30.35,15.52575,,20.794444,82.411874
US_OH_39161,2021-08-31,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,17,0,2779,67,4,6915,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,19,8,-17,0,4.97,3.55,14.68,7.34,5.45,3.32,4.03,15.39,5.68,4.74,7.82,5.92,4.26,6.16,4.5,,7.11,31.26,3.32,10.66,4.5,4.26,3.55,37.18,,9.0,7.11,4.03,4.74,22.638889,17.916667,28.233333,0.649111,,18.244444,76.666928
US_OH_39161,2021-09-01,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,2790,67,8,6923,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,26,,-21,0,4.19,4.43,17.0,9.11,3.45,3.45,3.45,15.27,7.14,5.91,7.88,5.17,4.68,5.67,,,6.65,34.98,5.42,5.42,6.16,4.19,6.65,33.25,3.69,10.59,5.42,3.45,4.93,21.238889,16.394444,27.277778,0.028222,,14.711111,66.544704
US_OH_39161,2021-09-02,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,18,0,2808,67,0,6923,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,28,,-21,0,4.6,3.83,12.0,9.45,4.6,4.6,,12.77,7.66,,10.47,4.34,6.38,5.62,6.9,4.6,5.62,30.65,6.64,6.64,5.62,3.58,4.34,41.12,5.36,9.71,3.58,4.09,5.87,18.366667,11.411111,26.355556,0.0,,11.633333,65.007971
US_OH_39161,2021-09-03,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,14,1,2822,68,6,6929,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,26,,-27,0,5.78,8.15,10.52,,,7.36,,14.2,7.89,,8.15,5.78,,3.94,4.21,,3.94,24.98,,7.89,,5.26,7.1,34.44,4.47,6.31,4.73,6.84,6.57,18.005556,11.188889,26.122222,0.0,,11.266667,64.977679
US_OH_39161,2021-09-04,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,14,0,2836,68,18,6947,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,34,,-28,,4.73,7.57,13.88,5.36,,4.42,,16.72,4.73,,8.2,8.83,,4.73,4.42,6.31,4.73,24.6,,6.62,7.89,,4.73,39.11,,,,,,19.9,15.561111,25.755556,0.0,,14.372222,70.630718
US_OH_39161,2021-09-05,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,6,0,2842,68,0,6947,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,56,,-36,,4.59,,13.79,7.22,5.25,5.58,,15.1,8.53,,8.21,5.91,6.89,6.56,,5.58,7.55,27.24,5.58,11.81,,4.59,5.25,35.45,4.59,7.22,6.56,,,21.216667,16.661111,26.938889,8.382,,16.627778,75.283707
US_OH_39161,2021-09-06,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,4,0,2846,68,0,6947,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,47,,-76,15,6.03,,19.61,7.54,,6.33,,16.29,9.95,6.03,5.13,5.43,5.13,7.24,,5.43,8.14,28.35,,14.18,,,,34.08,4.83,11.46,8.45,,4.22,19.977778,14.038889,27.505556,0.1016,,13.211111,65.314924
US_OH_39161,2021-09-07,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,2857,68,35,6982,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,14,6,-22,3,7.32,5.3,17.41,6.56,4.29,6.06,3.53,15.14,8.33,5.55,6.06,6.31,,7.57,4.29,4.29,6.56,31.55,4.29,11.61,3.79,,6.82,31.55,,10.6,4.29,,4.54,21.644444,14.544444,29.583333,0.028222,,15.0,66.111567
US_OH_39161,2021-09-08,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,16,0,2873,68,5,6987,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,7,,-18,3,5.62,4.4,13.69,4.64,,8.55,3.67,15.64,8.07,,8.07,3.91,,5.13,4.4,,6.36,29.82,7.09,13.2,,6.6,4.16,35.69,4.4,11.73,5.62,,4.16,22.522222,17.172222,27.638889,0.834571,,13.711111,58.099814
US_OH_39161,2021-09-09,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,6,0,2879,68,15,7002,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,10,,-15,2,5.01,3.58,15.02,7.87,6.67,5.96,3.34,18.12,7.63,,8.82,,4.77,4.53,6.2,5.25,4.29,32.9,6.91,8.34,,4.29,6.44,37.19,,8.82,5.25,4.53,3.81,17.883333,11.944444,24.522222,0.0254,,10.894444,64.011158
US_OH_39161,2021-09-10,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,28,0,2907,68,9,7011,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,3,,-18,0,4.89,4.4,19.07,5.87,5.38,9.29,3.67,18.1,9.29,3.42,6.36,5.62,,7.34,6.11,5.13,5.13,30.08,4.65,8.8,,,3.91,39.86,4.65,7.83,5.62,4.4,3.67,16.679012,9.018519,25.783951,0.0,,9.697531,63.696496
US_OH_39161,2021-09-11,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,35,0,2942,68,12,7023,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,8,,-7,,7.45,6.83,16.14,5.59,,5.28,,18.31,9.62,4.34,5.9,5.28,6.52,6.83,6.21,,5.9,24.52,4.96,11.17,,,5.28,43.14,4.66,10.24,9.0,,4.66,19.783951,10.796296,28.259259,0.0,,12.759259,64.12271
US_OH_39161,2021-09-12,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,10,0,2952,68,28,7051,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,9,,-11,,5.01,6.48,14.72,8.84,5.59,4.71,4.42,13.55,6.77,5.01,8.54,,7.07,,,,7.07,27.98,10.31,8.84,4.71,,,40.93,,8.54,6.77,,6.48,24.493827,17.641975,30.932099,0.0,,16.611111,61.674714
US_OH_39161,2021-09-13,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,2963,68,0,7051,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,7,,-16,2,3.79,3.31,13.49,7.34,3.55,6.63,4.5,18.7,9.94,4.5,8.99,4.97,3.79,8.52,,8.52,6.63,30.29,5.44,12.54,4.73,8.28,4.5,41.42,5.68,10.65,4.02,3.79,4.02,24.469136,19.611111,30.888889,0.0,,17.765432,66.449187
