location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45029,2021-07-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,7,0,3779,133,18,12097,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,13,16,33,-25,5,,8.65,6.83,14.11,8.87,3.87,6.14,3.87,11.38,,5.69,4.55,,13.43,5.23,3.87,,5.46,,3.64,8.42,31.63,5.01,3.64,13.65,3.41,,4.32,40.73,5.69,11.15,7.05,5.01,7.96,26.388889,22.555556,31.75,1.68275,23.388889,83.637143
US_SC_45029,2021-07-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,3779,133,21,12118,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,26,23,71,-15,0,7.45,7.21,4.08,12.49,7.21,5.53,5.29,,8.65,4.57,5.53,5.53,5.29,9.61,5.29,,,3.6,,6.25,7.93,30.28,4.57,,12.01,3.85,3.85,5.05,41.57,,5.53,6.25,,5.53,26.479167,21.923611,31.236111,0.145143,21.659722,74.890447
US_SC_45029,2021-07-25,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,3779,133,25,12143,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,33,32,86,-32,,3.34,9.05,4.05,11.44,10.01,7.86,5.72,,10.72,4.77,6.91,4.77,4.05,12.15,3.34,6.91,5.48,4.53,4.05,5.0,8.34,26.45,5.24,5.96,12.39,,,4.05,49.09,3.57,8.1,10.01,8.82,4.53,25.381944,21.055556,30.875,0.0,21.388889,78.79221
US_SC_45029,2021-07-26,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,32,0,3811,133,31,12174,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,25,21,,-24,5,,6.97,4.95,17.09,12.37,4.27,5.84,5.62,9.44,3.82,7.64,5.62,3.82,9.44,4.72,,4.27,6.75,3.6,3.37,10.12,33.05,6.07,4.95,12.81,4.72,4.5,4.27,43.16,4.27,8.54,8.99,4.5,5.17,27.083333,22.930556,31.722222,0.0,24.305556,84.829357
US_SC_45029,2021-07-27,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,2,0,3813,133,6,12180,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,22,15,12,-23,7,5.74,7.51,4.86,15.91,6.19,5.96,4.64,3.76,14.8,5.3,7.07,4.86,8.17,8.62,7.73,5.74,,7.07,4.64,6.41,12.81,31.37,7.29,4.86,13.7,4.2,3.54,7.51,41.09,4.2,13.03,9.94,5.3,4.42,27.020833,24.243056,30.534722,5.164667,25.277778,90.30263
US_SC_45029,2021-07-28,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,10,1,3823,134,14,12194,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,9,14,14,-26,10,6.04,7.12,4.75,11.43,7.76,5.82,5.82,4.53,9.92,5.61,4.75,4.1,5.18,11.43,5.18,5.39,4.1,3.02,4.53,5.82,14.02,26.53,6.9,4.75,10.14,4.96,3.67,5.82,39.9,5.82,8.84,10.79,5.82,4.96,26.083333,23.166667,30.404762,16.594667,24.743056,92.42451
US_SC_45029,2021-07-29,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,14,0,3837,134,20,12214,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,21,23,-23,5,6.45,3.78,,15.35,10.23,4.89,5.78,,10.01,3.34,6.23,5.56,5.78,11.12,6.23,4.67,,3.56,,4.89,10.68,34.93,6.01,,12.9,5.34,6.23,4.67,44.94,5.56,9.34,6.9,6.23,7.34,27.31746,22.912698,32.539683,5.950857,24.269841,83.508274
US_SC_45029,2021-07-30,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,7,0,3844,134,21,12235,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,20,30,-23,5,3.84,7.91,5.65,14.23,6.1,5.42,5.87,3.16,9.49,4.29,6.1,4.29,4.07,7.91,5.2,5.2,3.16,3.84,4.07,,7.68,30.5,5.65,3.16,12.88,,4.07,4.97,39.08,6.1,13.33,8.58,4.97,6.33,28.833333,24.520833,34.201389,0.0,25.076389,80.248747
US_SC_45029,2021-07-31,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,3844,134,33,12268,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,25,26,89,-16,1,5.78,3.47,3.47,13.63,6.01,5.54,6.7,6.93,12.94,5.08,5.31,6.47,5.08,8.78,,,,,3.93,3.23,5.54,27.73,7.39,,11.78,,3.93,4.39,39.51,3.93,8.32,10.4,5.31,5.54,29.486111,25.722222,34.673611,0.0,26.006944,81.695065
US_SC_45029,2021-08-01,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,3844,134,17,12285,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,38,36,107,-26,,5.48,7.53,3.88,16.2,9.35,,5.93,4.56,8.9,5.25,5.93,5.48,4.11,11.86,5.7,5.25,,5.48,5.7,4.11,8.44,26.24,4.33,,12.78,5.7,4.33,8.9,41.98,3.88,8.9,8.67,7.53,6.39,29.625,25.888889,34.75,0.296333,25.048611,76.577897
US_SC_45029,2021-08-02,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,41,1,3885,135,14,12299,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,25,16,,-23,5,5.87,6.77,3.16,17.82,10.38,6.77,7.67,,14.44,4.29,7.67,,,9.03,5.42,7.67,6.32,5.87,,5.64,11.05,29.78,6.09,3.16,11.73,,4.51,4.96,46.02,7.22,10.6,7.9,4.74,5.87,27.930556,23.131944,33.465278,0.804333,23.006944,74.71278
US_SC_45029,2021-08-03,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,4,0,3889,135,17,12316,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,31,25,16,-22,7,7.26,8.37,3.3,16.51,7.26,5.5,6.83,3.96,10.35,5.72,6.83,3.74,4.62,11.89,3.96,6.16,3.52,5.72,,5.94,8.81,24.44,6.83,3.96,12.99,3.52,3.96,6.38,42.71,4.62,9.69,9.03,6.38,5.5,24.972222,22.347222,29.708333,16.933333,22.590278,86.696566
US_SC_45029,2021-08-04,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,43,0,3932,135,21,12337,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,22,9,-23,5,7.81,7.36,7.59,13.84,7.59,6.25,5.36,6.25,11.16,,8.03,3.12,4.69,8.26,5.58,4.69,4.91,5.36,6.03,5.58,10.04,27.45,7.36,4.91,11.6,3.35,,3.79,41.28,4.46,9.15,10.27,5.36,6.47,22.928571,21.246032,26.468254,5.9055,21.015873,89.056533
US_SC_45029,2021-08-05,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,21,0,3953,135,16,12353,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,14,18,-23,4,5.58,10.05,4.24,14.3,9.83,8.71,,6.25,17.87,4.47,9.38,,3.57,11.62,4.69,6.7,4.47,4.91,4.47,,8.94,24.12,8.27,4.47,10.05,5.58,3.8,4.47,45.12,5.81,6.7,7.15,7.15,7.15,22.854167,20.9375,25.666667,0.2032,21.027778,89.485563
US_SC_45029,2021-08-06,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,22,0,3975,135,20,12373,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,5,14,22,-22,7,4.35,7.18,3.48,12.84,9.58,5.01,3.7,6.96,12.84,4.35,8.71,3.92,3.7,11.1,,4.57,3.7,4.35,4.13,,7.4,29.6,4.13,,11.97,5.01,3.48,6.53,37.65,,10.45,9.14,4.35,5.66,24.743056,21.979167,29.736111,4.148667,23.076389,90.5638
US_SC_45029,2021-08-07,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,3975,135,32,12405,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,26,54,-16,1,6.22,8.37,6.7,12.68,11.72,6.94,6.46,4.3,10.76,4.3,5.02,4.07,,10.52,7.41,8.37,3.35,5.5,6.46,6.46,8.37,29.42,5.5,,11.0,,5.26,4.78,43.29,3.83,11.72,6.22,6.94,10.52,25.965278,23.618056,29.736111,7.027333,23.9375,88.722111
US_SC_45029,2021-08-08,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,3975,135,26,12431,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,27,28,60,-29,,5.45,8.06,,15.4,9.0,4.26,5.21,5.92,15.88,7.11,7.82,3.55,3.55,10.19,,7.11,3.79,4.26,4.74,,9.95,27.25,5.69,4.74,11.14,4.03,,5.21,41.94,4.03,9.0,6.4,4.26,9.24,26.5,22.347222,32.215278,1.143,23.256944,82.451954
US_SC_45029,2021-08-09,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,53,0,4028,135,23,12454,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,20,,-20,5,3.85,8.15,5.21,14.94,10.64,7.02,6.34,4.75,14.03,,7.47,4.53,3.85,10.41,4.3,4.98,3.4,5.43,4.53,,12.45,31.69,6.79,4.3,11.32,,5.21,4.98,46.86,4.53,6.79,6.34,5.21,6.34,26.861111,22.847222,31.25,0.3175,24.013889,84.595805
US_SC_45029,2021-08-10,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,6,0,4034,135,0,12454,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,22,14,-21,5,4.22,9.62,4.93,14.54,6.1,8.21,7.51,4.93,13.14,5.63,8.68,4.93,5.16,12.43,5.63,7.27,3.52,7.51,5.4,4.69,13.61,30.26,4.69,5.4,15.25,6.8,5.87,7.04,44.34,8.21,13.84,6.57,4.22,8.68,26.986111,22.888889,32.333333,0.0,23.888889,83.336845
US_SC_45029,2021-08-11,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,20,1,4054,136,11,12465,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,23,5,-23,4,5.89,7.92,3.4,18.34,7.25,4.3,4.08,4.3,12.91,3.17,9.51,3.62,4.53,9.74,7.25,6.11,6.11,6.79,5.89,3.85,12.91,38.04,11.09,3.85,10.64,5.21,5.43,5.21,45.51,3.4,8.83,7.25,7.25,8.15,28.576389,23.944444,32.722222,0.0,24.069444,76.71884
US_SC_45029,2021-08-12,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,24,0,4078,136,0,12465,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,21,21,20,-23,3,4.81,8.7,,17.4,11.22,7.1,7.1,5.26,11.45,,6.41,5.49,3.89,10.3,3.21,9.16,8.47,5.26,5.95,3.89,9.39,30.68,6.87,,14.88,6.41,4.12,4.35,46.93,4.35,9.84,8.24,5.72,6.18,28.083333,23.784722,32.868056,0.0,23.958333,78.367715
US_SC_45029,2021-08-13,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,28,0,4106,136,72,12537,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,18,18,-20,4,4.45,7.26,4.92,17.32,7.02,7.49,7.02,,15.21,3.75,8.89,3.98,5.38,10.07,5.85,,7.72,6.32,5.85,6.32,7.02,33.24,6.09,5.62,12.64,5.38,,5.38,43.77,6.32,12.88,6.79,5.38,5.85,27.722222,23.506944,32.680556,0.0,23.888889,79.729942
US_SC_45029,2021-08-14,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,4106,136,26,12563,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,23,46,-17,0,5.36,5.6,3.9,18.02,7.06,4.14,4.87,5.36,13.15,,11.2,,5.11,8.77,8.28,4.14,4.14,,3.41,6.58,4.63,31.66,5.11,4.63,13.39,3.65,5.6,5.36,39.45,6.09,8.77,10.23,3.9,7.55,26.840278,23.180556,32.423611,0.0,23.451389,81.79058
US_SC_45029,2021-08-15,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,4106,136,26,12589,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,29,24,62,-31,,5.19,6.36,4.24,13.67,8.01,4.48,6.84,6.13,10.61,4.71,6.84,5.66,3.3,10.37,4.71,6.84,5.19,4.71,5.19,5.19,7.78,28.05,6.36,3.3,12.73,4.01,4.71,4.01,40.31,3.54,12.73,5.19,4.71,5.89,26.152778,23.868056,30.6875,0.0635,24.284722,89.632018
US_SC_45029,2021-08-16,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,88,1,4194,137,33,12622,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,18,21,,-21,4,6.0,8.63,3.6,17.98,12.47,7.19,7.91,5.51,12.71,6.71,6.0,,4.08,15.35,4.08,4.56,6.24,9.11,4.8,8.15,8.39,31.89,8.63,5.04,10.79,6.71,6.0,5.28,42.92,4.8,10.07,5.51,7.67,5.28,26.298611,23.875,30.583333,28.702,24.319444,89.005757
US_SC_45029,2021-08-17,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,17,0,4211,137,19,12641,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,18,14,6,-21,7,5.38,7.96,,19.9,6.09,8.43,6.09,7.72,9.13,5.62,6.32,,5.15,14.04,3.51,6.55,6.32,,,3.28,7.96,28.56,7.26,,11.94,3.75,4.21,4.68,39.33,5.85,8.19,6.09,9.13,6.79,26.618056,23.861111,30.652778,5.842,24.951389,90.740864
US_SC_45029,2021-08-18,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,25,0,4236,137,25,12666,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,18,-1,-19,4,5.67,8.27,,15.36,8.04,8.04,6.62,6.14,15.13,3.31,8.27,3.54,3.78,9.69,4.02,6.38,7.8,5.67,4.25,7.8,11.58,35.22,8.04,4.02,11.35,5.44,7.8,4.73,47.98,4.49,10.4,7.8,7.8,5.44,28.256944,25.284722,32.479167,16.1925,25.631944,85.810175
US_SC_45029,2021-08-19,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,21,2,4257,139,27,12693,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,15,0,-20,3,3.37,9.87,,14.58,8.97,7.85,3.81,3.37,14.36,,7.63,,4.94,12.79,9.42,6.51,7.85,4.49,4.94,6.06,11.22,29.61,6.96,,11.22,7.63,4.71,5.38,43.97,5.16,10.99,6.96,6.28,4.26,28.756944,25.138889,33.8125,0.084667,25.541667,82.851207
US_SC_45029,2021-08-20,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,32,0,4289,139,37,12730,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,20,-4,-17,4,4.46,6.46,5.79,17.82,10.25,5.79,5.57,5.79,13.59,3.12,6.91,,4.9,10.91,,4.01,9.36,4.46,,3.34,6.91,28.73,8.02,4.01,12.03,5.12,,3.12,39.2,5.57,8.24,3.79,7.13,5.12,27.805556,24.034722,33.1875,3.979333,24.055556,80.186104
US_SC_45029,2021-08-21,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,4289,139,44,12774,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,3,20,19,-17,2,6.74,7.71,4.82,16.38,8.43,7.95,6.02,3.37,13.01,,8.91,4.09,4.09,9.63,7.23,6.02,4.58,5.3,5.54,8.67,11.08,27.94,8.19,,10.6,3.61,5.78,5.78,41.91,5.06,5.54,5.78,4.09,6.99,27.083333,23.375,32.284722,0.0,24.326389,85.099824
US_SC_45029,2021-08-22,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,4289,139,53,12827,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,22,19,-31,,6.26,4.58,3.85,14.21,11.8,6.74,,,18.54,4.82,10.6,3.85,4.09,11.08,6.74,5.54,5.54,3.61,3.85,4.58,8.67,27.21,7.22,,9.63,3.61,4.58,3.85,42.14,4.33,10.84,9.39,5.06,6.02,25.895833,23.298611,29.854167,14.224,24.548611,92.399585
US_SC_45029,2021-08-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,162,3,4451,142,42,12869,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,4,14,,-20,5,,5.26,,16.58,10.53,7.89,4.74,3.68,16.58,4.74,8.95,,3.68,12.63,5.26,5.0,7.63,6.32,,6.05,9.74,33.95,8.16,4.47,10.53,,5.0,3.95,40.27,5.26,6.05,6.84,4.74,7.11,26.1875,23.923611,31.048611,2.751667,24.048611,88.144576
US_SC_45029,2021-08-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,36,0,4487,142,29,12898,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,14,5,-21,5,5.82,5.59,,15.22,9.4,7.61,6.04,4.7,15.66,3.8,8.95,3.58,3.58,12.53,5.15,3.36,8.95,4.92,4.03,5.59,8.06,31.55,6.71,,7.83,4.03,4.25,6.49,47.22,3.58,8.5,9.85,6.71,3.8,26.708333,23.597222,31.638889,4.8768,24.270833,86.565587
US_SC_45029,2021-08-25,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,51,0,4538,142,36,12934,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,7,16,-8,-22,5,5.25,7.66,3.06,14.65,8.97,8.75,6.12,4.59,22.75,5.25,10.72,5.03,5.69,7.66,4.81,5.03,7.22,3.72,5.03,8.09,5.91,26.9,8.75,4.16,10.5,5.91,4.37,5.47,41.12,3.94,9.84,6.56,4.37,5.91,26.979167,23.673611,31.0,0.0,23.625,82.191604
US_SC_45029,2021-08-26,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,38,2,4576,144,46,12980,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,3,9,-1,-21,5,6.98,6.98,5.24,18.11,5.67,5.24,6.98,3.71,18.54,3.93,11.13,3.71,3.27,9.6,6.98,5.67,6.76,5.24,3.05,4.36,10.47,30.32,8.73,,14.18,5.45,6.33,5.24,43.41,6.11,11.13,5.67,6.54,5.89,27.201389,23.131944,31.861111,0.0,23.625,80.921681
US_SC_45029,2021-08-27,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,66,0,4642,144,43,13023,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-4,15,-15,-21,5,4.97,5.62,,18.58,5.83,7.13,4.75,3.67,18.8,4.75,3.67,4.32,,8.21,,3.67,7.13,5.4,5.4,3.67,7.99,28.52,4.32,,12.53,5.4,5.62,3.67,39.1,6.26,7.56,10.15,4.97,4.32,28.125,24.493056,32.1875,0.0,24.5,80.778068
US_SC_45029,2021-08-28,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,4642,144,0,13023,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,4,16,11,-17,3,5.04,6.56,6.3,17.4,6.05,5.29,6.81,5.8,22.19,3.78,9.33,4.54,,11.6,7.06,6.81,7.57,6.56,6.3,9.83,7.31,26.73,7.31,5.8,13.37,,5.04,4.79,47.66,,8.07,7.82,4.54,6.56,27.590278,23.847222,32.236111,0.0,23.763889,79.747314
US_SC_45029,2021-08-29,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,4642,144,143,13166,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,7,24,23,-33,,8.2,6.27,,18.57,7.72,6.51,4.1,,18.33,6.75,7.47,4.82,6.51,10.13,5.06,6.03,6.27,4.58,4.34,8.68,10.13,30.38,10.37,,9.89,,7.96,3.86,40.51,6.99,11.82,4.1,6.03,5.79,26.6875,22.340278,31.965278,0.0,22.923611,79.926548
US_SC_45029,2021-08-30,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,167,4,4809,148,77,13243,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-1,9,,-23,7,5.46,6.72,4.41,10.28,5.67,5.88,7.34,8.39,15.53,4.41,9.86,,4.41,8.61,4.41,8.81,5.25,5.88,4.83,6.51,7.97,26.23,6.93,,10.49,,5.67,5.25,39.88,4.2,8.39,8.39,6.09,6.3,26.549383,22.228395,31.87037,0.0,22.256944,78.97364
US_SC_45029,2021-08-31,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,39,0,4848,148,37,13280,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,10,15,-10,-23,7,6.7,8.17,3.35,16.34,6.29,6.08,4.4,5.24,17.18,4.61,7.75,4.82,2.93,9.64,5.87,6.5,7.33,5.45,3.98,5.66,10.27,33.73,8.17,,11.1,2.93,4.61,6.29,40.65,6.29,10.27,10.06,3.77,5.24,26.91358,22.604938,31.833333,0.0,23.1875,80.875019
