location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18161,2022-02-28,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,2015,21,1,3457,0,0,0,0,0,0,0,1,0,1,17,34,144,163,68,295,256,284,297,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,912,1077,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-5,,31.03,2.438889,-5.361111,10.355556,0.0,,-4.222222,61.689264
US_IN_18161,2022-03-01,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2040,21,0,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,19.36,31.95,7.927778,-2.422222,18.116667,0.0,,-2.166667,49.135285
US_IN_18161,2022-03-02,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2040,21,0,3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-3,18.5,29.21,9.372222,0.5,18.494444,0.0,,0.577778,54.383565
US_IN_18161,2022-03-03,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,2042,21,5,3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-14,,25.0,6.327778,0.844444,17.638889,0.0,,-1.066667,59.309535
US_IN_18161,2022-03-04,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,2044,21,0,3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,,22.2,2.722222,-2.755556,12.627778,0.0,,-7.111111,48.492843
US_IN_18161,2022-03-05,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,2,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,27.52,12.244444,1.1,24.733333,0.0,,-2.066667,37.216921
US_IN_18161,2022-03-06,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,0,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,29.46,18.677778,11.894444,22.727778,3.866444,,10.744444,60.245561
US_IN_18161,2022-03-07,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,0,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,21.78,32.2,9.055556,2.983333,16.977778,36.152667,,6.588889,84.629376
US_IN_18161,2022-03-08,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,0,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,18.48,27.24,2.377778,0.844444,5.905556,7.5438,,-3.633333,64.650605
US_IN_18161,2022-03-09,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,0,3464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-2,20.19,26.25,3.972222,0.883333,9.177778,0.282222,,-2.0,65.227359
US_IN_18161,2022-03-10,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2016,21,2,3466,0,0,0,0,0,0,0,0,0,0,17,34,144,163,68,295,256,284,297,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,913,1077,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-9,,14.95,3.75,-2.488889,10.422222,0.3048,,-2.777778,62.624098
US_IN_18161,2022-03-11,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,0,3466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,,27.66,2.711111,-2.144444,10.35,0.141111,30.48,-1.627778,73.43147
US_IN_18161,2022-03-12,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,2,3468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,20.2,-4.6,-7.488889,0.227778,0.903111,37.253333,-11.7,57.744353
US_IN_18161,2022-03-13,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,5,3473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,16.26,-1.194444,-9.25,10.505556,0.0,30.48,-10.077778,50.976311
US_IN_18161,2022-03-14,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,3,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-3,,30.37,8.322222,0.311111,18.055556,0.0,,-3.372222,43.68437
US_IN_18161,2022-03-15,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2044,21,0,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-5,22.29,27.59,11.988889,1.905556,19.822222,0.0,,0.538889,45.593572
US_IN_18161,2022-03-16,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,2046,21,1,3477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-1,,24.78,11.905556,2.066667,21.6,0.0,,2.472222,52.59957
US_IN_18161,2022-03-17,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,3,3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-14,,24.57,13.472222,2.372222,22.983333,0.0,,4.444444,54.693078
US_IN_18161,2022-03-18,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,1,3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-5,,23.18,13.933333,4.916667,22.394444,0.677333,,8.277778,68.973498
US_IN_18161,2022-03-19,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,1,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,17.14,21.18,10.688889,5.505556,18.311111,13.123333,,8.311111,85.332232
US_IN_18161,2022-03-20,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,32.21,8.227778,3.277778,16.0,3.781778,,2.511111,67.359873
US_IN_18161,2022-03-21,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-12,,26.39,11.727778,2.333333,21.816667,0.3302,,0.927778,47.835356
US_IN_18161,2022-03-22,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,,26.25,12.022222,5.566667,18.988889,1.890889,,5.144444,63.406233
US_IN_18161,2022-03-23,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-13,,,15.833333,9.311111,20.883333,8.692444,,8.772222,63.377064
US_IN_18161,2022-03-24,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,1,3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-23,,,9.583333,7.244444,16.033333,3.076222,,2.533333,61.617773
US_IN_18161,2022-03-25,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-21,,24.27,6.122222,3.761111,11.833333,0.141111,,1.6,72.843018
US_IN_18161,2022-03-26,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,4,3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,28.3,2.372222,0.205556,6.927778,1.947333,,-1.85,73.810321
US_IN_18161,2022-03-27,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,15.19,22.33,-0.1,-2.372222,3.933333,0.366889,,-7.805556,56.260301
US_IN_18161,2022-03-28,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-6,21.11,21.11,-1.188889,-7.105556,4.522222,0.0,,-9.894444,51.757656
US_IN_18161,2022-03-29,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2046,21,0,3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,21.3,33.48,1.061111,-6.433333,6.261111,0.0,,-8.877778,47.637923
US_IN_18161,2022-03-30,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,-29,0,2017,21,1,3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-4,,30.2,13.227778,2.316667,26.333333,0.0,,-1.666667,35.757739
US_IN_18161,2022-03-31,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2017,21,0,3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-14,,,12.616667,4.294444,25.761111,1.7272,,5.205556,60.829161
US_IN_18161,2022-04-01,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2017,21,3,3491,0,0,0,0,0,0,0,0,0,0,17,34,144,163,68,295,256,284,297,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,913,1078,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,17.93,23.91,3.383333,1.172222,5.661111,1.298222,,-0.944444,73.429176
US_IN_18161,2022-04-02,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,2019,21,1,3492,0,0,0,0,0,0,1,0,0,0,17,34,144,163,68,295,257,284,297,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,915,1078,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,,3.416667,-3.161111,10.922222,0.479778,,-2.816667,63.831102
US_IN_18161,2022-04-03,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2016,21,4,3496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,18.3,25.05,7.011111,-0.577778,12.911111,0.28575,,-0.25,60.009726
US_IN_18161,2022-04-04,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2020,21,1,3497,0,0,0,0,0,0,0,0,0,1,17,34,144,163,68,295,257,284,297,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,916,1078,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,15.71,8.505556,2.238889,16.027778,1.128889,,1.505556,61.600682
US_IN_18161,2022-04-05,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2016,21,0,3497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,19.69,27.57,9.038889,2.744444,15.6,2.088444,,6.2,82.576819
US_IN_18161,2022-04-06,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2021,21,1,3498,0,0,0,0,0,1,0,0,0,0,17,34,144,163,68,296,257,284,297,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,917,1078,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,,21.02,10.216667,4.05,14.183333,5.221111,,8.833333,91.362688
US_IN_18161,2022-04-07,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2018,21,0,3498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,18.62,36.25,8.25,4.483333,12.783333,3.429,,2.4,66.770869
US_IN_18161,2022-04-08,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2019,21,1,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,18.34,33.79,4.844444,1.383333,11.344444,0.395111,,0.744444,74.867688
US_IN_18161,2022-04-09,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,0,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,,3.62963,0.833333,8.425926,2.25425,,-0.067901,76.949935
US_IN_18161,2022-04-10,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,1,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,17.61,,7.117284,-1.388889,16.845679,0.451556,,-1.271605,55.294871
US_IN_18161,2022-04-11,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,0,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,24.26,44.63,14.344444,10.283333,17.922222,1.016,,6.777778,60.902104
US_IN_18161,2022-04-12,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,0,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,15.71,34.35,14.205556,8.505556,20.727778,6.829778,,11.455556,83.646573
US_IN_18161,2022-04-13,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2022,21,1,3501,0,0,0,0,0,0,1,0,0,0,17,34,144,163,68,296,258,284,297,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,917,1079,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-9,24.83,,18.227778,12.805556,20.538889,1.439333,,15.283333,83.071082
US_IN_18161,2022-04-14,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,1,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-17,20.06,21.07,12.438889,4.438889,19.838889,22.267333,,4.555556,58.789501
US_IN_18161,2022-04-15,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,1,3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-35,21.81,20.72,12.761111,3.738889,21.511111,1.8796,,-2.294444,35.322149
US_IN_18161,2022-04-16,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,1,3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,23.82,25.8,12.777778,7.066667,19.161111,1.665111,,4.75,58.198961
US_IN_18161,2022-04-17,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2019,21,1,3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,20.66,5.483333,-0.461111,14.905556,0.3302,,-4.511111,48.657584
US_IN_18161,2022-04-18,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,2020,21,0,3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,21.37,28.49,4.25,-0.305556,9.977778,4.374444,30.48,-0.727778,70.165358
US_IN_18161,2022-04-19,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,0,3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,34.18,4.655556,0.966667,10.527778,4.289778,,-1.538889,64.388681
US_IN_18161,2022-04-20,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,1,3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-2,,28.34,8.05,0.066667,17.716667,0.0,,-1.055556,52.773328
US_IN_18161,2022-04-21,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,0,3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-12,,34.49,14.977778,11.477778,19.222222,4.233333,,8.15,63.759439
US_IN_18161,2022-04-22,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,2,3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,,22.59,15.166667,7.022222,24.533333,0.1524,,8.922222,66.447667
US_IN_18161,2022-04-23,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,1,3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,33.06,20.75,8.027778,29.0,0.0,,10.322222,51.644667
US_IN_18161,2022-04-24,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,0,3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,23.81,22.394444,12.883333,28.683333,0.0,,11.783333,51.371447
US_IN_18161,2022-04-25,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,0,3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-4,,47.2,19.061111,14.133333,26.622222,5.108222,,13.872222,72.142756
US_IN_18161,2022-04-26,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,0,3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-8,,42.46,8.616667,3.666667,18.155556,3.3782,,2.227778,64.308432
US_IN_18161,2022-04-27,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,2020,21,0,3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-3,,34.27,7.727778,1.316667,15.344444,0.0,,-0.188889,57.45916
