location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26061,2020-01-31,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,2.88,3.9,4.33,9.23,6.35,6.2,2.16,2.31,4.9,3.32,3.32,3.75,22.07,2.16,7.79,2.16,4.04,,7.64,3.32,,4.9,4.62,3.61,3.17,2.6,5.05,3.17,4.04,27.69,5.05,,4.9,2.88,4.04,5.34,5.62,5.05,32.45,2.31,6.35,2.31,2.74,4.47,4.76,3.75,,2.6,2.88,,-3.618056,-6.006944,-0.833333,0.0,-6.622222,81.418958
US_MI_26061,2020-02-01,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,4.86,7.93,5.76,8.65,6.12,5.76,5.04,,4.32,3.96,3.78,,20.17,,7.57,4.5,4.5,3.42,6.12,3.42,3.06,3.06,3.78,3.42,5.04,4.32,5.4,,3.78,26.48,4.5,2.7,6.12,2.7,3.06,5.94,,4.5,42.33,3.78,8.47,,,4.68,2.7,3.78,3.42,5.22,4.32,3.06,-0.145833,-2.701389,1.930556,0.03175,-3.322222,80.439803
US_MI_26061,2020-02-02,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,3.94,5.75,4.92,8.54,6.57,5.58,,2.63,4.6,4.6,4.76,,17.4,4.27,6.4,3.94,4.92,2.63,7.71,3.94,,4.1,2.79,2.95,3.28,4.6,6.24,2.79,3.94,25.11,5.75,3.12,3.28,2.63,,4.6,2.95,4.1,34.47,4.6,6.07,2.79,,6.57,4.76,4.6,2.3,2.95,3.94,,0.548611,-0.701389,1.902778,1.68275,-1.833333,84.09391
US_MI_26061,2020-02-03,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,3.0,3.82,7.78,4.78,7.92,8.73,4.09,2.05,,5.73,3.82,2.87,3.55,17.88,3.28,8.46,2.59,5.6,3.0,7.92,4.78,,5.87,6.28,2.87,,4.23,4.78,2.87,3.55,25.25,4.5,3.69,6.14,4.09,5.05,5.32,2.18,5.46,36.58,2.73,4.91,2.18,3.0,5.19,3.55,3.82,2.18,5.05,4.78,2.05,-0.826389,-3.305556,1.208333,0.22225,-5.566667,69.966782
US_MI_26061,2020-02-04,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,2.33,3.98,8.51,5.22,7.82,6.04,3.57,2.06,4.53,6.45,3.02,3.71,2.47,18.94,3.02,6.73,3.29,6.18,2.75,6.45,4.12,2.88,4.39,3.98,2.88,2.61,3.29,3.16,,6.18,27.18,6.45,1.92,5.35,2.47,4.12,3.98,2.61,4.53,37.61,2.2,6.04,,1.92,5.08,2.88,2.2,,3.71,4.67,3.84,-7.576389,-10.791667,-2.493056,0.0,-12.133333,68.324162
US_MI_26061,2020-02-05,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,4.12,6.92,5.59,6.92,7.95,4.86,,5.74,4.27,3.97,2.65,2.65,15.9,3.68,7.65,2.06,6.18,,5.3,3.38,,4.71,3.97,,3.97,2.94,4.42,3.53,6.77,32.53,6.62,3.97,5.15,3.83,5.15,3.68,2.21,5.59,32.53,3.53,5.3,3.53,,4.56,2.35,2.94,,3.68,2.35,,-8.375,-14.479167,-0.048611,0.0,-15.433333,59.397536
US_MI_26061,2020-02-06,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,3.58,4.67,6.07,7.79,8.41,4.52,,4.67,4.21,3.74,4.98,,19.62,4.83,7.94,2.65,4.67,,6.23,5.14,3.27,4.98,,,3.89,3.89,5.92,3.12,6.54,26.32,7.32,2.8,5.29,2.49,3.43,5.14,2.49,9.03,30.99,4.67,7.32,2.18,3.89,5.92,2.49,3.74,,3.43,3.43,2.49,-4.861111,-10.506944,0.291667,0.0,-11.4,62.895496
US_MI_26061,2020-02-07,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,4.86,4.41,8.36,11.25,6.23,3.95,,3.5,6.23,5.47,3.65,,16.87,3.34,8.36,2.58,3.95,,8.36,4.86,3.5,5.62,4.26,,2.89,3.04,4.86,,4.56,27.21,5.17,4.86,5.93,3.65,3.34,4.26,,6.08,32.38,3.8,6.08,,2.58,6.54,3.19,3.5,2.74,5.02,4.86,,-7.638889,-11.493056,-2.277778,0.145143,-10.655556,76.321814
US_MI_26061,2020-02-08,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,4.09,5.87,7.29,8.36,7.29,5.33,,,4.98,6.22,3.56,3.56,18.67,3.2,8.18,3.2,5.16,2.67,3.91,4.98,2.85,4.98,5.51,4.62,5.33,3.38,4.45,,3.56,23.83,4.09,3.73,4.09,3.56,3.38,4.62,,6.4,31.12,3.2,6.05,2.67,2.67,6.05,2.49,3.38,3.2,3.73,2.85,3.02,-10.368056,-13.319444,-5.0625,0.036286,-16.144444,64.020572
US_MI_26061,2020-02-09,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,3.16,3.32,6.98,4.32,9.97,7.31,8.14,,3.66,5.65,4.32,2.66,2.99,22.94,,7.81,,4.99,2.83,8.31,5.49,2.33,4.16,5.49,3.16,,4.65,3.66,3.32,4.82,27.43,5.98,2.66,5.49,3.49,2.83,2.49,,6.65,36.9,3.16,5.49,3.32,2.83,4.82,2.66,,2.66,3.16,2.49,,-6.819444,-11.1875,-4.381944,0.0,-11.988889,68.859843
US_MI_26061,2020-02-10,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,2.16,4.72,6.75,4.59,8.64,8.77,3.64,2.02,3.51,6.48,3.91,3.64,2.7,17.54,2.56,7.02,,6.07,,6.21,3.91,,4.86,4.99,2.02,3.24,2.83,4.18,2.97,6.07,27.8,5.53,5.13,5.13,2.97,5.26,5.13,2.43,6.34,34.14,4.86,6.88,3.51,2.43,6.21,2.16,3.64,2.7,4.32,3.64,,-5.319444,-10.222222,0.645833,0.0,-10.811111,68.577347
US_MI_26061,2020-02-11,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,2.62,4.68,7.16,4.27,9.91,8.26,4.4,2.62,2.89,4.68,4.13,2.75,2.62,18.58,2.48,9.5,3.17,6.19,4.27,7.98,3.44,3.17,3.03,6.19,2.75,3.3,3.44,3.3,1.93,6.88,26.7,7.84,2.89,5.92,,5.09,4.13,3.3,6.19,35.37,3.85,5.64,1.93,2.48,5.92,3.58,4.27,,2.2,3.99,2.2,-2.590278,-4.923611,-0.104167,0.108857,-8.1,66.711903
US_MI_26061,2020-02-12,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,2.71,5.83,5.42,3.12,7.32,8.67,3.79,,4.2,3.93,3.52,5.01,2.17,18.02,3.52,7.59,3.52,5.69,2.98,9.21,5.55,,7.45,5.15,2.17,1.9,2.57,5.01,,5.96,29.0,6.1,2.57,6.37,,3.52,3.25,4.88,6.91,33.6,4.47,6.78,2.3,2.03,5.42,5.55,4.34,2.03,4.07,3.25,,-4.888889,-11.722222,-0.349206,0.042333,-9.755556,69.695381
US_MI_26061,2020-02-13,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,3.88,7.76,3.74,8.87,6.93,6.38,2.77,4.99,6.24,5.27,3.74,2.08,16.91,2.91,7.76,2.63,3.88,,8.45,5.68,2.36,5.27,4.43,2.77,1.94,4.02,4.3,,6.24,22.45,6.24,2.36,4.43,,2.91,3.6,2.77,6.38,32.29,4.02,3.88,2.63,2.77,4.16,5.54,2.22,,3.88,2.22,,-15.52381,-17.388889,-12.18254,0.084667,-19.522222,69.212748
US_MI_26061,2020-02-14,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,,,,,,3.83,3.37,4.75,7.21,5.37,3.68,,3.68,4.6,3.37,4.14,3.22,15.18,2.15,7.21,2.76,5.67,3.07,4.45,2.76,2.61,4.45,4.45,2.15,3.37,,2.91,,4.6,24.99,5.37,2.61,6.13,2.3,4.14,3.68,,5.37,27.44,2.15,4.6,,,4.75,2.61,4.45,,3.22,2.61,2.61,-14.579365,-18.984127,-7.444444,0.145143,-21.522222,57.10676
US_MI_26061,2020-02-15,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,9,5,11,9,,2.56,3.66,8.06,6.41,9.71,5.86,4.03,2.75,3.11,7.14,4.39,3.85,,19.05,4.39,8.61,,6.04,,6.96,2.75,3.11,5.68,5.13,5.31,,2.56,4.76,,6.04,23.62,6.59,3.11,5.86,4.03,2.93,4.95,,5.13,37.36,4.95,6.41,,2.93,6.41,2.56,4.76,,3.66,4.21,,-7.833333,-12.222222,-2.539683,0.042333,-15.622222,55.687553
US_MI_26061,2020-02-16,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,9,4,1,4,,,5.58,5.08,4.4,8.97,9.81,3.05,2.88,4.23,2.54,3.89,4.06,3.05,19.46,4.4,8.97,,7.28,,6.6,5.58,3.21,5.92,7.61,3.05,2.37,3.38,3.55,3.05,6.77,25.21,4.91,5.41,4.4,2.71,6.94,3.05,4.4,4.91,36.55,4.06,4.4,3.21,,5.41,3.72,2.71,,5.25,2.71,2.54,-9.02381,-12.880952,-2.238095,0.145143,-14.044444,65.676563
US_MI_26061,2020-02-17,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,5,-9,-7,-2,1,,4.69,5.49,3.62,6.96,9.24,2.54,,6.43,4.55,3.88,2.95,2.68,20.49,3.08,9.37,1.88,6.03,2.28,5.49,4.42,2.54,5.62,6.56,2.68,3.08,4.42,3.48,,5.36,31.33,2.54,2.81,5.62,2.28,4.29,4.02,3.35,6.29,31.87,4.02,6.7,2.41,2.28,4.29,2.41,4.82,,4.95,3.08,2.01,-9.68254,-17.849206,-0.166667,0.0,-14.511111,67.212304
US_MI_26061,2020-02-18,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-1,-13,-10,1,0,2.16,4.31,5.8,4.45,9.71,9.03,3.5,2.56,4.04,6.61,3.64,4.99,,16.45,2.97,10.38,2.43,6.61,2.56,7.41,4.99,,4.85,4.04,2.7,2.56,3.5,4.18,3.5,8.9,24.27,5.66,2.02,5.12,3.64,4.31,3.91,4.31,6.07,31.95,5.66,5.66,2.16,3.1,3.37,4.45,4.85,,2.56,,,-4.198413,-7.611111,-0.706349,0.338667,-7.166667,78.403448
US_MI_26061,2020-02-19,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,7,-13,-12,0,1,1.91,3.69,6.02,2.6,9.3,6.97,4.51,1.91,3.28,5.33,,2.6,2.46,15.31,,8.75,3.01,4.65,2.19,5.74,4.51,,4.1,3.28,3.01,3.96,3.01,6.02,2.19,8.07,26.52,5.33,3.96,7.11,3.56,4.1,4.92,,4.38,34.18,3.42,6.43,3.01,2.73,5.06,,3.69,,3.69,3.69,2.05,-11.849206,-14.388889,-6.18254,0.084667,-16.944444,64.991911
US_MI_26061,2020-02-20,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,4,3,2,8,0,,3.89,7.22,6.39,8.89,7.64,1.95,3.33,2.5,4.86,5.7,3.33,,14.59,2.64,7.36,2.36,7.22,1.95,7.09,4.03,1.95,6.81,3.75,3.89,3.47,1.95,4.03,2.22,9.73,25.98,6.25,2.78,3.61,1.95,6.81,3.33,2.08,5.7,32.23,2.64,5.7,2.5,3.89,3.2,4.31,4.03,1.95,3.75,3.2,,-11.547619,-15.563492,-5.626984,0.0,-18.155556,59.427852
US_MI_26061,2020-02-21,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,9,8,3,-6,1,2.28,3.96,3.96,4.11,10.04,7.76,3.5,,4.26,5.48,4.11,3.2,,15.22,2.89,9.89,,3.81,,7.31,4.87,2.28,3.81,5.94,,4.26,3.35,4.72,2.28,5.63,22.22,6.24,,2.89,2.44,4.26,4.41,,3.96,40.64,2.44,4.41,,2.44,3.81,2.74,3.5,2.13,3.81,4.26,2.89,-3.888889,-10.333333,5.563492,0.0,-13.633333,48.685199
US_MI_26061,2020-02-22,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,7,1,27,8,,,4.74,5.31,7.97,9.11,7.02,6.07,,4.93,7.21,6.07,,,14.42,3.23,7.21,,7.21,,6.45,3.23,,3.79,3.23,3.98,,,5.5,,5.31,21.44,5.88,,6.26,4.17,3.04,2.66,,5.31,37.94,3.6,4.93,,3.6,5.88,2.85,,,7.78,3.98,,1.087302,-4.746032,6.634921,0.0,-6.277778,59.185962
US_MI_26061,2020-02-23,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,11,15,5,4,,,4.01,4.53,5.92,8.01,10.28,6.45,,2.61,5.92,6.45,3.83,2.96,15.33,2.61,9.93,,4.7,,7.84,4.18,,5.05,5.92,3.66,3.83,3.14,8.01,3.66,8.54,24.74,5.4,3.66,5.58,4.7,2.79,4.18,2.79,5.23,33.1,4.18,7.32,3.14,,6.79,4.7,3.66,2.96,3.48,4.7,2.79,2.595238,-2.753968,8.904762,0.0,-4.977778,57.519776
US_MI_26061,2020-02-24,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-3,-1,-5,5,0,2.04,3.0,5.72,4.77,10.76,9.4,5.04,3.13,3.68,5.58,3.68,3.54,2.59,17.02,4.22,7.63,2.59,6.26,,9.4,2.72,,7.22,5.86,2.72,2.18,3.81,3.4,1.91,10.62,24.24,5.99,4.49,5.72,2.18,4.49,3.68,3.13,6.4,38.95,3.54,6.67,2.59,2.18,4.36,3.95,4.22,,3.27,4.63,,1.857143,-2.555556,6.31746,0.0,-3.922222,67.138558
US_MI_26061,2020-02-25,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,1,14,-1,4,-1,,4.97,5.11,4.44,9.01,7.13,5.78,2.15,5.51,5.24,2.69,4.3,2.29,22.99,,9.01,2.15,5.65,2.15,6.99,4.03,2.29,6.59,6.32,3.77,,4.44,6.05,,6.86,31.86,4.84,3.36,5.38,2.02,4.44,5.38,,5.38,34.69,3.63,4.84,3.77,5.11,5.78,3.09,2.96,2.82,4.03,4.03,2.29,-2.079365,-4.888889,1.380952,0.0,-6.022222,74.58298
US_MI_26061,2020-02-26,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-6,-8,-6,6,0,,3.96,6.43,4.38,8.48,9.16,5.2,,5.06,5.06,4.51,3.96,2.19,21.46,,6.7,4.65,5.06,2.46,10.12,4.38,,6.84,8.07,,3.69,3.15,5.06,2.32,6.97,37.33,4.65,4.24,5.47,3.28,3.56,5.06,3.01,5.33,34.59,3.69,5.2,3.15,,4.51,3.83,3.83,2.05,3.42,4.79,,-6.190476,-8.047619,-3.079365,0.0,-10.433333,71.321712
US_MI_26061,2020-02-27,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-3,2,3,11,0,2.5,3.75,7.63,5.13,9.02,9.3,4.86,,3.61,6.38,3.19,3.88,,21.51,2.22,7.08,2.91,3.75,,7.21,3.88,,4.3,5.41,3.47,2.5,2.64,5.27,2.64,6.94,39.41,5.83,4.58,4.3,4.72,4.86,3.75,3.61,5.69,35.94,2.91,6.11,,2.22,2.5,4.16,3.05,3.75,3.75,3.05,,-9.174603,-10.484127,-6.714286,0.254,-12.955556,73.134825
US_MI_26061,2020-02-28,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,2,-2,41,0,-1,,,4.89,3.74,8.92,7.77,2.88,2.73,2.44,3.31,3.17,,,22.15,3.88,7.34,,,,7.48,3.31,,3.45,5.61,2.44,3.17,2.73,4.6,,4.46,34.67,6.91,2.3,4.89,2.3,3.31,,,3.74,33.09,2.73,5.9,2.73,3.88,4.75,,3.74,,4.46,,,-8.547619,-10.309524,-5.626984,0.036286,-14.644444,61.400297
US_MI_26061,2020-02-29,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,15,13,5,2,,,5.19,5.73,6.09,12.53,5.55,4.65,,3.58,3.58,4.12,2.86,3.04,24.34,,9.49,3.22,5.55,2.69,6.8,5.73,2.69,4.65,4.83,,,3.94,5.19,,4.47,35.8,6.62,2.86,7.16,3.04,3.04,4.83,4.12,5.55,33.48,,5.73,,2.51,5.01,,3.76,2.51,5.73,3.4,3.58,-6.357143,-12.333333,-0.31746,0.0,-15.622222,49.798751
US_MI_26061,2020-03-01,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,25,21,29,4,,,2.36,6.74,4.72,8.77,9.1,3.88,,3.71,4.21,3.88,2.53,,20.73,2.53,8.43,,5.9,,7.59,2.87,,4.55,5.23,3.03,4.55,3.54,3.88,,5.56,36.75,6.91,3.71,8.09,,4.38,,3.37,7.42,32.87,3.88,5.23,4.89,2.36,5.06,3.2,2.53,,3.37,3.71,3.2,0.380952,-3.420635,5.833333,0.0,-6.311111,61.309856
US_MI_26061,2020-03-02,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,0,-14,-6,4,1,,3.65,5.13,6.08,8.65,9.05,5.81,4.59,4.73,3.65,2.7,2.7,,27.7,2.7,10.4,2.57,5.67,2.43,6.35,4.19,,5.13,4.59,2.57,2.97,2.84,4.32,2.57,5.54,37.03,5.54,2.97,4.87,2.16,3.78,5.0,4.87,6.08,34.19,3.11,4.05,1.89,,4.87,3.24,5.13,2.03,4.73,3.38,,0.849206,-2.007937,5.595238,0.0,-5.588889,61.693743
US_MI_26061,2020-03-03,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-1,0,-10,2,0,,3.24,6.07,5.53,9.31,8.37,3.91,2.02,2.97,4.59,1.89,2.29,2.43,24.7,2.02,7.56,2.29,5.13,2.56,6.21,4.59,2.16,4.99,5.26,,4.18,3.24,5.26,2.97,5.53,36.03,6.07,3.51,4.05,3.64,6.34,4.18,2.97,6.88,33.47,4.32,5.94,2.29,2.43,4.05,3.1,3.37,,3.78,2.43,2.83,-0.992063,-4.492063,2.492063,0.0,-5.933333,69.946713
US_MI_26061,2020-03-04,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,9,-15,1,4,-2,,4.93,7.94,2.74,9.17,7.12,3.56,3.7,3.83,5.75,2.6,2.46,2.05,21.63,2.33,8.9,2.33,5.48,,7.67,5.48,,5.34,2.46,2.05,2.6,3.15,4.66,,5.89,37.65,5.61,2.33,4.38,2.19,2.05,4.66,2.88,6.57,31.63,3.83,4.79,2.19,2.33,3.97,3.29,3.7,2.05,,3.56,,-1.325397,-3.595238,1.373016,0.0,-7.255556,64.215521
US_MI_26061,2020-03-05,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,,,,,,,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-11,-7,-17,4,1,,3.65,4.82,4.38,6.42,7.59,5.69,2.19,2.63,4.23,3.21,3.5,,19.26,,5.84,2.19,4.67,,5.84,4.96,2.04,2.77,3.94,,2.92,2.92,4.67,,6.42,33.71,5.69,2.92,2.63,2.63,5.4,3.79,2.04,8.17,33.27,2.19,5.54,3.06,3.36,3.79,2.63,3.36,,3.94,3.5,,-1.984127,-5.047619,-0.047619,0.762,-4.877778,80.251454
