location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19023,2020-08-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,121,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,28.79,34.55,24.894444,20.372222,30.961111,0.544286,,21.55,81.911278
US_IA_19023,2020-08-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,121,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-26,16.68,,25.38,37.7,23.177778,18.583333,29.45,3.71475,,20.505556,85.156874
US_IA_19023,2020-08-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,125,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-28,,,16.34,29.23,19.259259,11.141975,27.475309,2.850444,,13.135802,67.795684
US_IA_19023,2020-08-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,127,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-24,17.65,,23.54,45.6,21.061728,14.432099,28.580247,0.0,,16.759259,76.659942
US_IA_19023,2020-08-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,5,0,132,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-25,,,18.75,36.0,24.45679,19.253086,30.388889,0.0,,20.302469,78.033144
US_IA_19023,2020-08-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,133,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-25,12.72,,14.22,28.43,24.432099,18.839506,30.253086,0.0,,20.290123,77.953171
US_IA_19023,2020-08-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,5,0,138,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,19.8,,19.8,31.35,22.117284,15.580247,27.481481,2.074333,,16.290123,69.870173
US_IA_19023,2020-08-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,140,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.43,,18.28,44.19,20.993827,13.444444,30.228395,0.028222,,14.574074,67.001862
US_IA_19023,2020-08-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,141,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.65,,13.83,43.67,22.32716,16.314815,28.209877,0.09525,,16.382716,69.27161
US_IA_19023,2020-08-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,142,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,17.88,,25.32,44.69,18.493827,10.728395,26.339506,0.0,,11.481481,63.903034
US_IA_19023,2020-08-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,146,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,17.6,11.48,15.31,35.21,19.277778,10.833333,28.111111,0.0,,12.58642,65.396174
US_IA_19023,2020-08-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,149,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,14.47,,27.41,44.16,21.45,13.122222,28.85,0.0,,14.672222,65.752868
US_IA_19023,2020-08-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,151,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,14.85,,19.54,29.7,21.994444,15.144444,30.594444,0.0,,15.455556,66.700331
US_IA_19023,2020-08-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,8,0,159,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,24.09,,16.06,42.57,22.233333,17.322222,28.277778,3.96875,,18.027778,77.265463
US_IA_19023,2020-08-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,163,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,17.93,33.62,24.144444,16.483333,33.344444,3.77825,,19.677778,76.394323
US_IA_19023,2020-08-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,163,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,12.74,,21.95,38.94,25.655556,18.238889,33.3,0.0,,20.688889,74.330152
US_IA_19023,2020-08-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,5,0,168,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,14.73,,14.73,37.17,26.555556,18.916667,33.783333,0.0,,20.133333,68.169548
US_IA_19023,2020-08-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,171,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,18.7,11.51,26.61,25.17,26.472222,19.716667,34.016667,0.0,,19.144444,64.362558
US_IA_19023,2020-08-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,11,0,182,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,25.51,32.05,26.311111,20.105556,33.877778,0.0,,19.905556,68.253307
US_IA_19023,2020-08-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,11,0,193,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.49,,21.63,34.48,25.746914,20.395062,32.746914,0.0,,20.685185,74.01591
US_IA_19023,2020-08-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,197,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,15.54,,22.08,33.53,20.833333,14.345679,27.358025,3.245556,,14.493827,67.317461
US_IA_19023,2020-08-30,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,201,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,19.76,15.53,28.94,40.23,17.820988,9.623457,26.481481,0.0,,11.240741,65.612642
US_IA_19023,2020-08-31,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,9,0,210,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,17.03,,18.34,33.41,19.530864,14.388889,24.641975,0.296333,,12.271605,63.148707
US_IA_19023,2020-09-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,211,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,19.06,38.13,15.561728,8.265432,23.851852,1.397,,9.765432,68.577703
US_IA_19023,2020-09-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,213,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,14.89,,25.52,35.45,21.166667,13.283333,30.138889,0.0762,,12.272222,58.022878
US_IA_19023,2020-09-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,217,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.07,,17.99,29.05,20.494444,16.005556,26.261111,0.0,,10.944444,54.503708
US_IA_19023,2020-09-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,219,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,19.26,29.25,16.566667,7.388889,27.638889,0.0,,7.388889,54.912071
US_IA_19023,2020-09-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,223,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,15.46,,20.34,30.91,19.755556,10.555556,29.038889,0.0,,9.372222,51.598582
US_IA_19023,2020-09-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,223,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,20.66,,16.68,42.9,22.566667,16.472222,31.977778,12.300857,,16.161111,67.416182
US_IA_19023,2020-09-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,224,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,14.88,11.16,19.34,48.36,18.044444,11.472222,27.344444,4.3688,,11.022222,63.765494
US_IA_19023,2020-09-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,8,0,232,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,9.28,,14.85,40.85,10.466667,7.927778,15.316667,5.461,,7.566667,82.463625
US_IA_19023,2020-09-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,233,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,12.75,35.06,8.361111,7.555556,9.911111,17.562286,,7.577778,94.917819
US_IA_19023,2020-09-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,236,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,10.9,10.9,20.53,36.56,9.244444,7.938889,12.111111,12.155714,,8.344444,94.170883
US_IA_19023,2020-09-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,237,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-21,10.06,,17.61,32.08,11.9,10.266667,14.344444,7.77875,,11.211111,95.610469
US_IA_19023,2020-09-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,239,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,12.46,19.79,43.98,15.744444,13.661111,19.022222,11.684,,14.327778,91.381239
US_IA_19023,2020-09-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,243,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,12.91,10.76,22.95,43.03,15.522222,8.35,25.127778,0.762,,12.077778,80.065315
US_IA_19023,2020-09-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,245,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,9.94,,16.77,36.03,17.422222,9.955556,26.077778,0.0254,,13.511111,77.966407
US_IA_19023,2020-09-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,247,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,14.44,9.42,18.21,37.05,19.533333,12.65,28.238889,0.0,,14.455556,72.601223
US_IA_19023,2020-09-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,250,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-18,11.03,11.64,19.61,33.7,19.305556,14.25,24.944444,0.0,,14.283333,72.819055
US_IA_19023,2020-09-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,254,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-18,11.47,,31.86,43.96,13.716667,7.522222,20.777778,0.0,,7.538889,66.399988
US_IA_19023,2020-09-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,257,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-11,,,21.49,39.73,12.116667,4.444444,19.5,0.0,,4.55,60.00686
US_IA_19023,2020-09-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,258,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,22.11,,15.01,33.17,12.683333,6.422222,20.561111,0.0,,6.9,67.992619
US_IA_19023,2020-09-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,259,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,10.54,16.86,35.13,14.883333,8.483333,22.938889,0.0,,6.672222,58.070102
US_IA_19023,2020-09-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,262,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,13.63,12.27,24.54,44.3,16.588889,8.7,26.055556,0.0,,8.822222,60.234725
US_IA_19023,2020-09-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,263,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,11.83,14.46,23.66,37.46,18.95,10.988889,27.594444,0.0,,12.283333,65.403184
US_IA_19023,2020-09-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,265,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-11,10.25,,22.42,43.55,18.061111,10.155556,27.255556,0.0,,12.805556,71.471898
US_IA_19023,2020-09-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,267,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-13,,11.37,24.64,37.9,18.805556,13.566667,26.227778,0.0,,14.844444,77.95049
US_IA_19023,2020-09-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,270,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,10.07,,14.09,40.94,21.05,14.783333,30.105556,0.0,,15.311111,69.912255
US_IA_19023,2020-09-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,270,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,23.88,35.82,21.45,15.772222,28.35,0.0,,16.388889,73.083682
US_IA_19023,2020-09-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,271,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,12.52,,20.17,28.52,18.083333,13.383333,26.383333,0.79375,,10.911111,63.607777
US_IA_19023,2020-09-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,275,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,,13.36,20.99,31.81,11.827778,8.6,16.472222,1.185333,,8.055556,77.856036
US_IA_19023,2020-09-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,279,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,,,25.35,34.69,11.355556,6.305556,18.244444,0.508,,6.688889,73.166533
US_IA_19023,2020-09-30,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,280,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,,,21.8,38.32,13.644444,8.722222,19.244444,0.3175,,5.422222,57.740642
US_IA_19023,2020-10-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,283,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,12.58,,16.35,30.19,10.355556,6.727778,15.266667,0.028222,,3.722222,63.763929
US_IA_19023,2020-10-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,5,0,288,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-11,10.78,,17.13,35.52,5.988889,-1.0,13.122222,0.1016,,0.761111,69.323999
US_IA_19023,2020-10-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,5,0,293,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,12.84,27.19,7.811111,4.494444,11.972222,0.0,,2.372222,68.623122
US_IA_19023,2020-10-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,-1,0,292,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,12.44,24.14,37.31,6.483333,-1.572222,14.411111,0.0,,0.822222,67.231939
US_IA_19023,2020-10-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,293,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-16,12.3,15.54,26.55,44.04,10.655556,3.088889,21.844444,0.0,,1.6,53.675642
US_IA_19023,2020-10-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,3,0,296,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-11,,13.9,29.05,38.53,15.938889,6.488889,26.766667,0.0,,6.066667,52.056178
US_IA_19023,2020-10-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,7,0,303,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-12,11.81,,22.97,43.97,17.8,7.761111,25.211111,0.0,,5.45,44.381231
US_IA_19023,2020-10-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,307,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-12,15.13,10.72,22.69,35.93,13.7,4.055556,23.566667,0.0,,2.038889,45.501414
US_IA_19023,2020-10-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,7,0,314,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-11,,9.77,14.98,30.6,19.638889,13.333333,29.561111,0.0,,8.827778,49.764265
US_IA_19023,2020-10-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,6,0,320,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,13.02,21.97,32.55,18.477778,10.666667,25.2,0.0,,8.65,53.025521
US_IA_19023,2020-10-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,322,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,25.88,41.69,15.977778,9.866667,26.588889,0.0,,7.927778,59.007471
US_IA_19023,2020-10-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,322,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,,23.81,55.77,16.477778,9.894444,22.988889,0.762,,7.916667,57.091672
US_IA_19023,2020-10-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,324,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-13,,,17.41,35.42,12.238889,6.605556,18.694444,0.4445,,0.427778,44.562733
US_IA_19023,2020-10-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,326,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,,,17.1,41.17,11.716667,3.194444,20.111111,0.0,,1.466667,49.611882
US_IA_19023,2020-10-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,330,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-13,13.22,,16.36,28.95,7.805556,0.911111,16.533333,0.0,,-2.638889,47.808093
US_IA_19023,2020-10-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,6,0,336,2,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-12,10.06,10.06,32.07,44.02,4.6,-0.872222,10.716667,0.0,,-4.527778,51.849327
