location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AK_02220,2020-10-14,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,70,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,30.91,5.901235,3.123457,9.882716,0.056444,,4.055556,91.629302
US_AK_02220,2020-10-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,70,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.05,31.17,7.012346,5.049383,9.37037,1.185333,,5.138889,90.448224
US_AK_02220,2020-10-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,70,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,13.45,33.18,6.481481,3.537037,9.277778,0.564444,,3.763889,85.613378
US_AK_02220,2020-10-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,70,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,32.85,3.981481,1.17284,8.432099,0.310444,,-3.888889,58.912961
US_AK_02220,2020-10-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,70,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.16,34.31,4.037037,1.592593,6.388889,0.0,,-2.236111,66.565137
US_AK_02220,2020-10-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,70,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,27.09,38.1,4.148148,2.395062,6.666667,0.479778,,1.402778,86.619263
US_AK_02220,2020-10-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,70,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,23.13,28.27,4.876543,3.12963,7.277778,3.725333,,2.958333,90.301093
US_AK_02220,2020-10-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,71,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,25.86,24.14,2.518519,0.185185,6.518519,0.733778,,-4.375,62.657349
US_AK_02220,2020-10-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,71,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,13.18,21.09,1.549383,-0.296296,3.981481,0.0,,-8.472222,48.928921
US_AK_02220,2020-10-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,71,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.02,28.52,2.407407,-0.154321,5.253086,0.0,,-10.027778,40.425016
US_AK_02220,2020-10-24,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,71,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.6,32.09,2.030864,-1.080247,5.648148,0.0,,-6.833333,55.886712
US_AK_02220,2020-10-25,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,3,0,74,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.58,33.86,2.969136,-0.092593,4.962963,1.495778,,-2.944444,68.869897
US_AK_02220,2020-10-26,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,74,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.01,33.61,7.141975,2.932099,10.962963,11.684,,5.666667,94.399467
US_AK_02220,2020-10-27,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,74,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,25.46,44.13,7.493827,5.580247,9.783951,18.824222,,5.458333,91.541414
US_AK_02220,2020-10-28,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,74,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,30.29,36.18,6.074074,4.469136,8.635802,1.636889,,4.527778,92.123741
US_AK_02220,2020-10-29,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,76,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,26.59,41.17,4.888889,3.351852,7.111111,2.483556,,3.388889,91.935658
US_AK_02220,2020-10-30,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,78,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,32.66,30.08,3.5625,0.958333,6.916667,0.5715,,1.833333,92.533961
US_AK_02220,2020-10-31,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,3,0,81,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,42.66,7.763889,4.375,9.645833,8.89,,6.347222,92.601194
US_AK_02220,2020-11-01,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,81,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,15.45,29.99,7.736111,5.993056,9.979167,15.0495,,6.847222,96.149355
US_AK_02220,2020-11-02,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,81,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.73,33.45,7.715278,3.319444,11.159722,32.639,,4.986111,93.32623
US_AK_02220,2020-11-03,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,82,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,23.62,31.23,2.228395,0.32716,5.925926,6.434667,,0.833333,92.898428
US_AK_02220,2020-11-04,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,5,0,87,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,36.63,33.51,2.685185,1.049383,4.487654,1.862667,,1.097222,92.546976
US_AK_02220,2020-11-05,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,88,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,25.4,22.86,1.388889,-0.255556,3.577778,3.2004,,-1.925926,77.609684
US_AK_02220,2020-11-06,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,92,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.51,29.42,-0.055556,-1.763889,2.576389,0.0,,-4.648148,72.97756
US_AK_02220,2020-11-07,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,96,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,30.26,0.402778,-1.722222,2.6875,0.3175,,-1.888889,87.474081
US_AK_02220,2020-11-08,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,97,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,32.96,1.048611,-1.131944,4.256944,0.03175,,-1.703704,87.186689
US_AK_02220,2020-11-09,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,5,0,102,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,31.11,29.39,4.770833,2.194444,6.368056,6.604,,2.444444,90.54448
US_AK_02220,2020-11-10,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,102,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.3,39.61,2.567901,0.037037,5.364198,2.201333,,-0.194444,87.34364
US_AK_02220,2020-11-11,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,106,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.45,31.22,1.376543,-1.024691,5.12963,0.0,,-1.625,86.900587
US_AK_02220,2020-11-12,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,3,0,109,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.87,33.74,3.790123,1.623457,5.04321,4.346222,,1.833333,91.234259
US_AK_02220,2020-11-13,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,8,0,117,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.21,22.1,3.1,1.594444,4.711111,7.168444,,1.733333,94.563502
US_AK_02220,2020-11-14,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,118,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.18,38.0,2.505556,1.0,4.377778,1.1684,,1.211111,94.421859
US_AK_02220,2020-11-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,13,0,131,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.01,36.9,1.027778,-0.744444,3.772222,1.7018,,-0.577778,94.586602
US_AK_02220,2020-11-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,132,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.3,18.34,0.08642,-1.62963,2.746914,0.0,,-2.444444,89.269779
US_AK_02220,2020-11-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,134,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.84,32.74,0.765432,-1.518519,3.037037,0.0,,-6.847222,58.966834
US_AK_02220,2020-11-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,135,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,30.38,41.51,0.094444,-1.811111,2.016667,0.0254,,-9.755556,49.313894
US_AK_02220,2020-11-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,6,0,141,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.32,32.07,0.655556,-1.055556,1.777778,0.0254,,-5.511111,65.943214
US_AK_02220,2020-11-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,3,0,144,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,15.92,36.81,1.382716,-0.006173,3.154321,0.141111,,-1.694444,81.742221
US_AK_02220,2020-11-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,8,0,152,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.45,18.3,2.32716,-0.333333,4.604938,0.395111,,-0.361111,85.272985
US_AK_02220,2020-11-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,156,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.97,32.91,3.203704,1.987654,4.530864,3.640667,,1.333333,90.860736
US_AK_02220,2020-11-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,5,0,161,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.67,31.31,3.185185,1.351852,4.703704,1.213556,,1.416667,90.52352
US_AK_02220,2020-11-24,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,163,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.16,27.21,4.845679,3.08642,6.345679,5.616222,,2.388889,87.030719
US_AK_02220,2020-11-25,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,9,0,172,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.32,23.4,2.635802,0.746914,5.611111,0.762,,1.083333,93.893778
US_AK_02220,2020-11-26,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,173,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,23.67,4.975309,2.864198,6.518519,6.745111,,3.027778,90.378778
US_AK_02220,2020-11-27,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,175,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,29.39,1.518519,-0.228395,4.58642,1.27,,-0.375,94.57752
US_AK_02220,2020-11-28,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,7,0,182,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.1,37.97,2.645833,-0.305556,5.729167,0.53975,,0.611111,90.08487
US_AK_02220,2020-11-29,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,6,0,188,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.54,44.81,4.524691,2.574074,5.919753,13.320889,,2.347222,90.56109
US_AK_02220,2020-11-30,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,7,0,195,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.76,33.11,2.950617,1.32716,4.746914,2.822222,,1.25,91.941714
US_AK_02220,2020-12-01,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,199,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.48,34.21,6.638889,3.077778,10.566667,15.9766,,4.777778,90.182269
US_AK_02220,2020-12-02,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,7,0,206,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,23.3,31.06,9.633333,6.688889,11.566667,34.995556,,6.422222,82.560531
US_AK_02220,2020-12-03,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,7,0,213,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.52,36.01,6.685185,5.54321,9.950617,6.265333,,4.736111,89.502844
US_AK_02220,2020-12-04,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,217,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.78,34.63,6.876543,5.438272,8.87037,4.148667,,5.430556,91.674735
US_AK_02220,2020-12-05,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,5,0,222,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,34.77,7.851852,6.604938,9.191358,6.152444,,6.375,91.125513
US_AK_02220,2020-12-06,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,223,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.23,22.29,8.228395,6.981481,9.432099,5.757333,,6.180556,86.268896
US_AK_02220,2020-12-07,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,224,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.61,33.36,6.851852,5.024691,8.858025,8.974667,,4.847222,89.269416
US_AK_02220,2020-12-08,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,3,0,227,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.59,40.28,5.67284,4.08642,7.382716,5.503333,,4.111111,92.388923
US_AK_02220,2020-12-09,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,227,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.78,38.12,3.037037,1.271605,5.462963,3.443111,,1.458333,93.248079
US_AK_02220,2020-12-10,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,228,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.27,32.47,4.549383,2.376543,6.037037,0.564444,,-0.138889,73.937775
US_AK_02220,2020-12-11,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,228,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.93,27.87,2.419753,0.753086,5.537037,0.0,,-0.347222,87.482631
US_AK_02220,2020-12-12,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,3,0,231,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,38.56,2.771605,0.858025,4.506173,0.0,,0.458333,87.784261
US_AK_02220,2020-12-13,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,235,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.6,26.15,3.709877,1.475309,4.944444,0.0,,-3.930556,64.270698
US_AK_02220,2020-12-14,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,237,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.31,28.36,4.364198,2.549383,5.962963,0.028222,,0.319444,78.405324
US_AK_02220,2020-12-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,5,0,242,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,26.38,27.43,4.185185,2.37037,5.777778,2.144889,,0.347222,79.278373
US_AK_02220,2020-12-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,244,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,32.53,37.78,2.907407,1.45679,4.864198,2.455333,,0.069444,84.24627
US_AK_02220,2020-12-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,2,0,246,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,39.7,2.308642,0.95679,4.067901,1.721556,,0.541667,92.730757
US_AK_02220,2020-12-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,6,0,252,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,23.35,37.35,5.208333,3.263889,6.833333,5.17525,,3.333333,89.421087
US_AK_02220,2020-12-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,253,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,43.73,4.666667,3.58642,6.148148,3.273778,,2.513889,88.101317
US_AK_02220,2020-12-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,254,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,46.81,3.746914,1.91358,5.919753,6.716889,,1.375,86.850439
US_AK_02220,2020-12-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,1,0,255,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,33.95,1.962963,0.876543,4.055556,1.467556,,0.583333,94.844773
US_AK_02220,2020-12-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,255,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.17,25.52,1.851852,0.598765,3.901235,1.524,,-0.027778,91.8856
US_AK_02220,2020-12-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,259,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,26.53,4.475309,2.234568,6.154321,1.947333,,1.416667,85.593398
