location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NH_33007,2021-09-07,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,17,0,2308,46,19,17105,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,38,61,,-8,1,3.73,7.2,13.87,11.47,9.61,5.34,6.4,,,6.94,,,,5.07,3.73,4.8,16.27,6.4,7.47,,6.14,,38.42,4.0,11.21,5.6,6.67,5.87,14.172222,9.161111,21.288889,7.478889,,10.227778,77.725077
US_NH_33007,2021-09-08,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,1,0,2309,46,7,17112,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,24,45,,-7,1,3.7,4.5,8.73,8.2,6.08,5.55,11.9,5.29,3.97,9.78,4.5,7.14,,,4.76,7.14,18.25,6.35,7.4,4.5,5.02,,39.93,,7.14,6.61,4.5,,15.711111,8.294444,24.85,0.056444,,12.072222,79.333548
US_NH_33007,2021-09-09,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,8,0,2317,46,53,17165,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,19,49,,-7,1,,3.82,12.22,9.68,4.84,8.66,8.15,,5.09,7.89,5.35,5.35,3.82,5.6,,8.91,22.15,7.38,8.4,6.88,4.07,4.84,38.19,4.33,7.64,7.64,,4.33,17.555556,12.9,22.527778,24.492857,,15.827778,89.721068
US_NH_33007,2021-09-10,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,4,0,2321,46,13,17178,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,17,34,,-9,2,,4.08,9.18,8.16,5.61,8.16,9.7,5.1,,9.7,,,5.61,,5.36,4.85,21.68,5.61,3.57,5.61,5.36,3.57,39.29,4.59,8.16,6.38,5.61,,14.966667,11.916667,18.9,5.950857,,12.577778,85.868706
US_NH_33007,2021-09-11,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2321,46,3,17181,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,36,,,0,,6.25,4.55,14.49,5.11,,6.25,,5.68,6.82,9.09,,3.98,4.26,5.68,,5.68,17.61,,9.09,,6.25,,28.98,,8.24,6.53,6.53,,12.411111,5.816667,20.183333,0.9144,,7.838889,74.452329
US_NH_33007,2021-09-12,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2321,46,8,17189,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,41,,,2,,4.05,9.99,11.34,10.53,5.94,7.02,5.67,6.48,5.67,5.67,,5.13,4.32,4.32,,5.94,21.87,5.13,9.18,,,4.86,41.85,6.75,9.72,6.75,4.05,7.02,16.15,8.977778,22.877778,0.09525,,11.738889,75.692648
US_NH_33007,2021-09-13,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,28,0,2349,46,0,17189,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,30,45,,-10,2,7.72,,10.03,9.52,5.66,,8.49,4.63,,6.69,,,,4.89,,10.03,20.32,,6.43,7.2,,3.6,34.98,,5.66,4.37,,4.89,14.3,9.2,21.211111,0.0,,9.688889,74.428973
US_NH_33007,2021-09-14,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,5,0,2354,46,5,17194,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,27,49,,-6,0,7.25,5.95,13.97,8.02,8.8,5.69,8.28,5.69,4.66,9.31,5.69,4.92,4.66,3.62,4.92,8.28,21.48,5.43,8.02,4.4,3.62,6.99,39.59,4.4,4.4,4.92,5.17,4.4,12.983333,6.627778,20.511111,0.0,,8.561111,74.904639
US_NH_33007,2021-09-15,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,12,0,2366,46,84,17278,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,24,42,,-10,3,,9.2,10.95,10.2,4.48,4.73,10.95,5.47,6.47,10.45,,4.97,,5.72,5.72,8.46,22.39,5.72,8.46,3.98,4.48,6.47,41.04,,9.2,6.22,3.98,5.97,18.111111,14.85,23.744444,1.778,,15.311111,84.061119
US_NH_33007,2021-09-16,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,23,0,2389,46,16,17294,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,33,49,,-7,0,,4.08,8.94,10.47,6.38,6.13,7.4,,4.34,8.68,4.08,7.66,4.34,4.08,3.57,8.17,19.15,8.43,4.6,,,6.64,37.02,4.08,6.89,6.89,4.08,3.57,15.311111,9.488889,23.344444,8.79475,,11.366667,77.464644
US_NH_33007,2021-09-17,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,15,0,2404,46,11,17305,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,15,47,,-8,1,5.26,7.77,10.03,6.77,6.52,5.26,6.02,4.26,5.01,8.27,,,4.26,,3.76,8.78,20.56,4.26,6.27,,,6.52,35.6,,5.26,4.51,3.76,5.26,15.016667,8.527778,22.311111,0.0508,,12.2,83.396922
US_NH_33007,2021-09-18,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2404,46,11,17316,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,30,,,-6,,,3.99,9.83,3.99,4.78,3.99,10.37,6.38,5.58,7.97,6.38,3.99,,5.32,,,19.93,5.32,11.16,,5.58,3.72,29.23,4.25,8.24,5.58,,4.78,18.022222,10.822222,24.038889,0.0635,,15.083333,83.146838
US_NH_33007,2021-09-19,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2404,46,15,17331,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,47,,,0,,4.64,5.74,11.75,9.02,3.83,5.46,7.92,,,8.2,5.74,5.19,,,4.1,4.37,21.04,5.46,10.38,,4.64,7.92,39.62,,9.84,5.74,5.46,,12.734568,5.475309,22.87037,0.508,,7.907407,72.571736
US_NH_33007,2021-09-20,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,43,1,2447,47,9,17340,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,30,46,,-10,2,5.25,4.25,9.76,8.01,4.25,7.51,8.76,3.5,,8.76,4.75,6.01,4.75,4.75,,6.26,24.52,5.25,7.26,,,6.01,35.78,4.5,3.75,6.01,5.25,3.5,12.345679,4.314815,22.54321,0.0,,7.722222,73.416395
US_NH_33007,2021-09-21,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,4,0,2451,47,20,17360,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,18,50,,-8,2,5.28,4.28,5.79,9.06,8.05,6.29,10.06,4.78,5.54,8.3,4.78,3.52,5.03,3.77,7.04,4.53,21.39,7.55,4.78,,,4.28,40.76,4.28,7.3,9.31,3.52,,14.244444,5.35,21.644444,0.0,,7.522222,66.743362
US_NH_33007,2021-09-22,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,12,0,2463,47,12,17372,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,23,42,,-5,3,,,10.41,5.33,5.59,7.62,8.89,5.59,4.32,7.87,5.33,5.84,3.81,6.1,4.06,4.57,18.29,5.08,5.33,4.32,5.33,4.57,38.36,4.83,,6.86,5.33,,15.911111,8.411111,23.066667,0.22225,,13.555556,86.083015
US_NH_33007,2021-09-23,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,46,0,2509,47,63,17435,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,20,44,,0,1,,5.33,9.39,7.36,,7.36,10.91,5.08,4.57,6.6,4.06,8.12,5.33,6.85,3.81,6.34,21.83,4.82,9.14,7.36,3.55,4.06,33.5,,6.85,4.82,,,20.077778,14.727778,24.138889,1.778,,16.338889,79.604735
US_NH_33007,2021-09-24,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,32,0,2541,47,17,17452,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,9,31,,-4,5,,,12.2,6.7,4.79,4.54,10.05,5.26,5.02,6.94,4.31,,6.22,,4.79,5.5,19.62,,6.94,4.31,4.54,5.5,31.82,3.35,7.42,3.59,,,19.205556,14.633333,22.8,6.422571,,16.577778,84.975951
US_NH_33007,2021-09-25,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2541,47,3,17455,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,44,,,0,,,6.76,7.84,4.87,5.68,4.87,8.93,6.76,,8.11,4.87,4.06,4.33,5.41,3.79,7.57,19.74,,10.01,4.87,5.41,,33.27,5.41,6.76,6.76,,,13.277778,8.033333,20.811111,15.606889,,9.738889,79.473212
US_NH_33007,2021-09-26,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2541,47,13,17468,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,42,,,-6,,5.28,5.55,9.51,8.98,5.55,,12.68,4.49,5.02,5.55,5.28,,3.7,7.4,4.75,5.55,21.66,6.34,7.66,5.55,,,35.93,5.55,6.87,6.08,3.7,,12.35,7.738889,19.577778,0.0,,8.433333,77.236532
US_NH_33007,2021-09-27,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,62,0,2603,47,18,17486,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,30,41,,-9,3,4.85,5.87,12.51,6.38,5.87,4.34,14.04,6.38,3.83,8.17,3.58,4.85,6.13,6.89,3.58,6.38,26.3,6.38,5.87,4.6,4.09,4.6,37.79,6.64,8.68,5.62,,4.85,10.855556,5.688889,16.727778,0.381,,8.15,83.73464
US_NH_33007,2021-09-28,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,10,0,2613,47,0,17486,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,24,45,,-4,2,3.66,,7.31,9.66,5.22,7.05,12.27,8.1,3.92,8.62,5.22,5.22,,4.18,,7.05,24.55,5.75,6.27,,5.22,,32.64,,4.96,6.27,4.18,,12.2,6.8,15.694444,3.048,,9.433333,83.50437
US_NH_33007,2021-09-29,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,31,0,2644,47,10,17496,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,28,42,,-3,4,,6.83,14.41,9.61,6.32,6.32,11.63,5.81,4.3,11.63,4.04,4.55,4.8,3.54,4.3,5.81,19.72,,10.37,,,4.55,35.14,5.81,4.3,,,,5.711111,0.433333,14.016667,0.689429,,3.966667,88.883507
US_NH_33007,2021-09-30,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,25,0,2669,47,8,17504,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,29,42,,-2,2,,3.77,13.06,5.53,4.52,6.28,9.79,6.53,4.02,8.29,,7.28,,,,9.54,20.59,6.03,4.52,6.78,4.02,4.52,31.64,5.78,5.53,4.27,6.28,5.02,7.783333,2.655556,11.0,1.87325,30.48,5.777778,87.507889
US_NH_33007,2021-10-01,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,57,0,2726,47,9,17513,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,25,46,,-4,3,5.64,4.62,7.7,4.87,6.67,5.64,16.93,5.9,5.13,9.49,3.85,,4.62,6.92,4.1,6.41,21.03,4.36,6.67,5.64,4.1,5.13,31.04,4.1,4.62,5.13,4.87,,7.388889,2.833333,13.0,0.889,30.48,4.314815,81.300483
US_NH_33007,2021-10-02,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2726,47,11,17524,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,43,,,-1,,,4.0,9.49,8.49,4.0,4.0,10.74,6.99,5.24,5.99,,5.24,4.0,4.0,4.5,6.49,22.98,4.5,5.74,4.75,,4.5,34.21,,4.25,5.49,4.0,5.0,8.838889,3.788889,12.844444,1.524,30.48,7.661111,92.424808
US_NH_33007,2021-10-03,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2726,47,17,17541,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,43,,,-6,,5.51,4.51,8.26,7.01,3.5,5.01,9.01,6.26,5.51,6.26,3.5,4.76,,6.76,6.51,4.01,22.28,6.01,5.76,3.5,5.26,5.76,32.05,,,6.51,,5.51,10.716667,7.544444,13.233333,7.62,30.48,9.7,93.540164
US_NH_33007,2021-10-04,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,66,1,2792,48,65,17606,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,36,50,,-3,3,4.7,5.17,9.88,6.82,4.23,4.23,16.93,6.82,,7.29,5.88,,6.35,,4.7,6.82,20.93,3.53,6.58,,,5.64,30.8,9.17,7.29,4.7,3.76,,11.338889,8.316667,15.261111,3.217333,,9.083333,86.187064
US_NH_33007,2021-10-05,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,25,0,2817,48,1,17607,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,38,50,,-3,2,4.54,5.8,11.85,6.3,5.8,4.79,17.14,9.08,5.29,8.57,3.78,5.04,4.54,5.29,3.78,5.29,23.45,6.81,,7.31,,4.54,41.6,4.54,7.31,5.29,4.29,4.54,11.294444,7.7,15.9,0.084667,,9.038889,86.285973
US_NH_33007,2021-10-06,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,31,0,2848,48,16,17623,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,38,53,,-4,2,6.4,5.89,11.01,8.96,5.38,6.65,12.29,6.91,7.42,8.45,5.89,,6.14,4.09,4.86,4.09,21.75,4.61,7.93,4.35,4.86,,40.44,4.09,8.19,5.38,4.61,3.84,14.055556,8.983333,19.683333,0.0,,10.127778,77.300796
US_NH_33007,2021-10-07,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,49,1,2897,49,7,17630,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,37,52,,-1,1,5.7,3.72,11.65,7.19,4.46,6.69,13.14,6.94,5.21,8.68,3.72,5.45,6.94,3.72,5.45,6.94,24.79,4.71,5.45,4.96,5.7,,34.71,5.21,5.95,3.72,3.47,3.97,11.238889,4.872222,20.233333,0.0,,6.005556,74.392879
US_NH_33007,2021-10-08,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,42,0,2939,49,9,17639,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,33,50,,-10,3,6.07,5.57,12.4,7.09,4.81,5.57,13.16,5.06,,7.09,4.81,3.54,4.3,,,4.81,23.79,4.3,8.35,,,,31.13,4.81,8.35,3.54,3.8,,11.572222,4.933333,20.938889,0.0,,7.572222,76.877694
US_NH_33007,2021-10-09,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2939,49,7,17646,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,61,,,-2,,3.98,,8.96,4.48,4.23,5.97,10.2,4.23,4.23,5.72,5.97,,,3.48,,3.73,17.17,5.22,4.73,,,7.46,33.34,,5.97,4.98,,5.72,12.372222,5.027778,19.85,0.0,,7.855556,73.977858
US_NH_33007,2021-10-10,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,2939,49,0,17646,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,79,,,-4,,3.48,4.18,9.99,8.13,4.41,4.64,12.31,5.11,4.41,8.36,5.81,5.34,4.41,4.41,,4.64,19.98,7.67,6.27,3.95,3.25,,37.16,,4.18,5.58,4.88,3.48,10.927778,6.477778,16.844444,0.0,,7.866667,81.449614
US_NH_33007,2021-10-11,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,102,1,3041,50,0,17646,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,56,50,,-29,6,5.02,4.79,9.33,5.02,7.18,5.5,11.96,,3.35,5.74,6.22,4.31,3.59,3.83,4.07,7.18,19.38,6.46,6.46,3.35,4.54,,35.41,3.35,3.59,7.89,,,13.0,7.661111,19.816667,0.0,,10.116667,82.749255
US_NH_33007,2021-10-12,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,21,2,3062,52,110,17756,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,25,55,,-2,2,4.52,3.77,14.57,5.28,6.03,9.05,14.32,5.03,3.77,8.79,4.27,4.27,4.77,4.52,,5.78,22.86,7.54,7.04,,,,33.17,,11.06,5.53,4.77,,13.816667,7.461111,22.988889,0.0,,10.327778,79.573816
US_NH_33007,2021-10-13,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,32,0,3094,52,14,17770,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,26,45,,-4,2,8.07,5.21,16.14,9.37,6.77,5.73,13.28,9.11,5.99,8.59,5.73,5.47,3.9,,,6.25,23.43,5.73,8.85,4.43,4.17,5.47,40.35,6.25,7.55,5.73,5.21,,14.427778,7.722222,23.377778,0.0,,10.433333,77.196719
US_NH_33007,2021-10-14,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,46,0,3140,52,12,17782,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,16,43,,1,3,,4.8,6.82,11.37,4.29,4.8,9.1,5.31,5.56,7.07,,4.04,6.06,4.29,3.54,7.07,30.07,8.59,12.38,6.57,4.55,5.31,29.31,3.54,8.34,,3.54,,15.177778,9.383333,22.505556,1.016,,12.905556,86.537699
US_NH_33007,2021-10-15,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,41,0,3181,52,11,17793,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,12,38,,-4,4,6.26,4.76,9.51,8.01,6.01,5.01,9.51,6.51,3.75,6.01,4.25,,4.25,,5.01,11.01,21.53,12.02,6.26,,4.76,5.51,31.04,4.76,4.25,4.51,,5.51,15.811111,11.622222,20.872222,0.127,,13.455556,86.097199
US_NH_33007,2021-10-16,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,3181,52,4,17797,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,30,,,-11,,5.42,4.39,11.35,5.16,4.13,6.19,10.32,6.71,5.93,4.39,3.61,5.16,,4.13,3.61,5.16,21.93,8.26,5.93,,4.13,3.87,31.48,3.87,7.22,8.51,,,17.077778,13.361111,21.366667,7.910286,,15.105556,88.428812
US_NH_33007,2021-10-17,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,3181,52,12,17809,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,33,,,-10,,6.03,6.81,7.6,8.91,3.93,7.34,11.27,7.6,4.72,6.03,,6.55,,3.93,,6.29,18.6,6.29,5.76,4.45,3.67,4.72,36.16,4.19,5.24,4.45,,,10.461111,6.855556,19.516667,22.315714,,7.516667,82.482679
US_NH_33007,2021-10-18,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,95,0,3276,52,5,17814,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,17,33,,-6,4,5.26,7.27,10.27,10.52,4.51,5.76,13.78,10.77,5.01,6.76,,4.01,5.76,3.51,,7.27,24.55,5.26,4.51,5.26,,6.76,37.58,3.76,6.01,6.01,,6.51,6.338889,4.544444,11.05,1.778,78.74,4.216667,86.7777
US_NH_33007,2021-10-19,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,12,0,3288,52,77,17891,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,6,42,,-2,5,4.79,4.03,10.83,7.56,8.31,6.3,15.62,7.56,4.28,8.06,,,3.78,5.29,,5.29,23.94,7.05,6.05,6.3,,4.54,42.08,6.05,6.3,6.8,,5.29,5.133333,3.016667,7.85,3.374571,129.54,1.727778,79.579512
US_NH_33007,2021-10-20,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,18,1,3306,53,7,17898,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-4,40,,-3,4,5.2,7.02,8.32,7.28,6.76,6.24,7.28,3.64,5.46,8.58,4.68,5.72,5.98,,4.68,8.84,22.63,7.02,10.14,6.76,4.94,5.2,40.84,4.42,6.5,7.28,4.16,5.2,7.488889,1.816667,15.0,1.044222,99.06,2.672222,72.151231
US_NH_33007,2021-10-21,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,37,0,3343,53,20,17918,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,8,35,,-2,4,4.84,5.61,8.92,4.33,6.63,3.82,12.74,7.39,7.14,9.68,3.82,4.08,,4.59,4.33,8.92,22.94,7.9,5.1,4.84,3.82,5.35,37.21,,8.66,5.61,,,9.005556,3.2,14.95,0.943429,30.48,7.577778,90.866504
