location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55049,2021-08-15,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2234,14,0,13879,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,,5.99,5.99,14.98,6.32,5.33,6.32,6.99,,7.66,,6.99,,26.3,,11.65,,28.96,10.98,6.32,19.444444,12.05,26.305556,0.0,,12.0,62.440352
US_WI_55049,2021-08-16,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,10,0,2244,14,25,13904,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-23,5,10.55,6.93,12.36,6.63,,7.84,7.24,,9.04,7.54,4.52,5.43,20.8,4.82,5.12,,37.98,9.65,9.04,19.438889,12.35,26.272222,0.0,,12.994444,66.5758
US_WI_55049,2021-08-17,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,7,0,2251,14,2,13906,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-20,4,,7.93,9.76,,,,7.93,,11.6,4.27,6.1,4.58,21.05,5.8,7.63,,37.84,8.85,6.41,20.566667,13.516667,27.888889,0.0,,14.966667,70.59148
US_WI_55049,2021-08-18,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,7,0,2258,14,23,13929,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-19,3,,6.14,12.9,,,,11.06,6.76,9.53,6.14,,7.68,26.73,4.3,8.6,4.92,30.42,13.83,5.22,22.505556,15.572222,29.794444,0.0,,17.511111,73.553167
US_WI_55049,2021-08-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,2261,14,24,13953,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-19,4,7.91,6.39,10.95,8.21,6.08,6.39,6.39,4.87,12.47,,7.3,8.82,28.58,6.08,10.64,,33.15,9.43,6.99,23.672222,16.916667,30.683333,0.0,,18.038889,70.847146
US_WI_55049,2021-08-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,2265,14,32,13985,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,8,,,-22,3,,5.09,19.08,,,,7.0,,7.0,8.27,,,20.67,8.59,7.95,4.45,29.9,8.9,6.36,23.805556,17.266667,30.583333,0.0,,18.572222,72.740008
US_WI_55049,2021-08-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2265,14,13,13998,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-6,,5.07,8.46,17.59,6.43,,5.07,6.43,,,,,,19.62,7.78,11.16,,32.13,8.79,,23.694444,19.7,28.377778,8.551333,,19.85,79.311026
US_WI_55049,2021-08-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2265,14,25,14023,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-17,,,5.62,13.55,,4.63,5.62,6.94,,6.94,,,,13.55,,12.56,,27.77,8.93,,19.0,12.188889,25.927778,1.4732,,13.661111,71.365225
US_WI_55049,2021-08-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,7,0,2272,14,32,14055,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-20,6,4.47,5.97,15.21,5.37,5.07,8.05,8.05,,9.25,,4.77,6.26,23.27,,8.35,4.77,35.2,13.12,,21.161111,15.016667,29.583333,1.947333,,17.616667,80.352969
US_WI_55049,2021-08-24,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,2277,14,6,14061,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-19,5,4.8,,10.8,5.4,,8.1,7.5,,8.1,,,5.4,22.21,,6.3,6.0,33.32,4.8,6.9,24.122222,19.111111,30.066667,4.430889,,21.338889,84.624915
US_WI_55049,2021-08-25,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2277,14,14,14075,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-18,3,4.49,6.28,12.27,5.09,,4.49,6.58,4.19,5.68,,,4.19,27.52,7.78,8.08,9.28,28.42,10.47,5.68,22.6,18.816667,29.394444,10.4394,,19.794444,84.344374
US_WI_55049,2021-08-26,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,7,0,2284,14,23,14098,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-21,5,4.23,8.46,7.55,4.83,5.44,4.53,5.74,,4.83,,,6.04,23.26,,9.06,4.83,31.42,5.14,5.44,23.65,19.122222,28.6,0.112889,,21.177778,86.169963
US_WI_55049,2021-08-27,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,12,0,2296,14,35,14133,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,14,,,-22,5,,4.15,14.22,5.63,6.82,5.63,7.11,,6.52,6.82,,6.82,20.74,,12.74,,33.78,6.82,6.22,24.294444,20.133333,29.788889,4.374444,,21.55,84.92823
US_WI_55049,2021-08-28,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2296,14,0,14133,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,4,,,5.27,13.83,5.27,6.26,,4.94,,5.6,4.94,,,21.4,,13.83,4.94,34.25,8.89,8.56,25.277778,19.438889,31.283333,16.594667,,21.477778,79.742291
US_WI_55049,2021-08-29,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2296,14,43,14176,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-5,,4.49,5.78,12.84,7.06,,,5.13,,6.1,,,,24.39,4.49,11.23,,35.3,7.06,7.7,25.1,20.133333,29.533333,2.8448,,20.177778,74.497295
US_WI_55049,2021-08-30,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,2301,14,14,14190,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-23,4,7.18,7.78,11.38,6.89,,4.19,8.08,4.49,7.18,4.49,,,23.95,4.49,10.48,4.19,35.92,5.69,6.29,20.883333,14.572222,27.388889,0.0762,,14.583333,67.516231
US_WI_55049,2021-08-31,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,10,0,2311,14,11,14201,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-21,4,4.05,5.5,10.42,6.66,,4.92,7.81,,4.63,4.05,,6.95,24.02,,9.26,4.34,30.97,13.31,8.68,19.438889,14.844444,25.411111,0.084667,,15.377778,77.724897
US_WI_55049,2021-09-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,2316,14,13,14214,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-21,3,,5.37,13.71,,,,5.37,,6.56,4.47,,4.17,15.2,5.66,5.66,,35.47,9.24,,18.455556,12.627778,24.544444,0.338667,,13.516667,73.076963
US_WI_55049,2021-09-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,8,0,2324,14,16,14230,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-22,2,4.46,,10.71,4.46,,6.54,8.33,5.95,5.06,5.06,,5.65,18.74,6.25,7.14,5.36,37.48,7.44,6.84,16.4,9.311111,23.283333,0.0,,11.722222,74.147575
US_WI_55049,2021-09-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,2325,14,21,14251,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,22,,,-20,2,7.33,,7.95,4.28,4.58,,8.86,4.28,5.2,7.03,,6.72,18.64,4.89,6.72,,30.25,4.89,,16.411111,11.983333,21.272222,0.169333,,13.461111,82.929457
US_WI_55049,2021-09-04,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2325,14,9,14260,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-5,,,6.0,7.0,7.66,5.33,,7.0,5.0,9.33,,8.99,,20.99,5.33,4.66,,26.65,8.33,,18.255556,16.604938,22.183333,3.556,,16.25,88.22117
US_WI_55049,2021-09-05,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2325,14,0,14260,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-17,,5.42,8.14,16.61,,,6.1,7.46,,,7.46,,,24.75,,15.26,,39.33,8.81,,18.172222,10.75,26.005556,0.0,,12.194444,68.342268
US_WI_55049,2021-09-06,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,15,0,2340,14,0,14260,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-76,18,,,12.05,8.24,,,8.56,6.34,6.34,6.34,4.44,5.07,23.14,,6.66,5.39,32.02,6.34,7.29,18.3,10.538889,25.566667,0.0,,11.7,65.773045
US_WI_55049,2021-09-07,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2340,14,46,14306,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-19,4,5.52,4.94,13.65,6.97,4.65,8.42,11.62,6.68,4.07,,5.52,8.13,18.58,7.84,6.97,5.81,31.07,9.29,7.26,20.072222,12.372222,25.955556,0.0,,14.361111,69.910244
US_WI_55049,2021-09-08,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,11,0,2351,14,5,14311,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-17,2,,4.77,11.32,,4.77,5.66,7.45,,5.66,,,4.17,22.04,5.36,6.26,4.17,35.75,6.85,6.55,17.244444,10.733333,23.688889,0.4572,,10.455556,64.688435
US_WI_55049,2021-09-09,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,7,0,2358,14,18,14329,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-16,3,,,11.69,5.4,,5.1,10.19,,8.7,4.2,5.1,,28.18,6.3,6.3,,32.98,9.29,,16.661111,9.877778,23.805556,0.0,,11.294444,70.863269
US_WI_55049,2021-09-10,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,12,0,2370,14,27,14356,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,4,,,-14,1,,,12.41,5.58,4.65,4.34,11.17,6.51,4.65,,,4.34,25.44,6.51,5.89,4.96,31.34,6.83,6.83,17.911111,10.872222,25.916667,0.0,,11.838889,68.003446
US_WI_55049,2021-09-11,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2370,14,9,14365,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-1,,5.38,,10.77,,7.4,4.71,11.44,,10.77,,,,18.17,5.05,7.74,,33.64,7.07,8.07,20.25,12.688889,29.25,0.0,,15.383333,73.967853
US_WI_55049,2021-09-12,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2370,14,22,14387,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-17,,6.25,4.38,14.7,7.19,4.38,7.5,13.76,5.94,6.57,4.38,,4.38,20.33,7.19,12.2,,45.66,9.69,7.5,21.261111,17.666667,26.377778,0.141111,,18.394444,83.850099
US_WI_55049,2021-09-13,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,9,2,2379,16,0,14387,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-20,5,,,15.63,11.37,,3.98,10.8,5.4,7.39,4.26,3.98,6.54,24.72,6.82,7.67,4.55,37.51,8.24,6.82,18.533333,15.983333,23.022222,6.35,,16.75,89.660107
US_WI_55049,2021-09-14,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,9,0,2388,16,8,14395,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-17,3,6.21,5.62,11.53,6.8,6.5,5.32,9.46,,7.98,5.02,4.43,5.02,26.01,6.8,4.14,4.43,32.8,6.8,,20.422222,17.744444,23.444444,1.8796,,16.138889,76.771515
US_WI_55049,2021-09-15,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,10,0,2398,16,19,14414,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-18,2,,4.39,10.83,4.1,,4.39,9.66,7.9,7.32,5.86,,6.44,23.13,,9.37,5.86,31.32,6.15,4.98,17.255556,10.45,24.5,0.0254,,10.072222,62.968757
US_WI_55049,2021-09-16,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,9,0,2407,16,20,14434,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-14,2,,4.54,11.5,7.57,,6.35,8.17,,7.87,4.24,,9.08,24.81,,8.47,5.75,29.96,5.45,,18.322222,11.072222,27.7,0.0,,9.783333,57.7665
US_WI_55049,2021-09-17,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,10,0,2417,16,17,14451,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,10,,,-15,0,5.29,,9.71,,7.65,,9.71,,6.76,,9.41,5.59,24.12,7.06,5.88,5.0,31.47,9.12,5.0,20.444444,13.816667,26.438889,0.0,,12.872222,62.178679
US_WI_55049,2021-09-18,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2417,16,15,14466,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-3,,4.91,,9.49,,6.54,4.58,11.12,7.52,6.21,4.58,,,21.26,,5.23,5.23,26.5,7.85,5.23,16.583333,8.666667,26.566667,0.1016,,9.883333,64.904832
US_WI_55049,2021-09-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2417,16,16,14482,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-19,,,7.5,10.0,6.88,,,13.12,6.56,4.69,8.12,6.56,,25.31,,7.81,,30.63,6.56,9.06,20.922222,13.161111,31.205556,0.0,,14.2,65.695549
US_WI_55049,2021-09-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,28,0,2445,16,5,14487,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-16,3,,4.61,10.03,,,4.61,9.49,3.79,4.61,,,6.78,22.23,4.88,5.69,3.79,36.05,4.88,5.42,22.644444,18.111111,28.422222,0.112889,,17.988889,75.276092
US_WI_55049,2021-09-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,6,0,2451,16,7,14494,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-16,3,4.05,4.91,10.41,4.05,4.05,4.91,12.43,6.36,,,5.78,8.09,26.88,6.94,7.23,4.34,36.13,6.65,,17.555556,12.666667,26.305556,18.669,,12.35,71.785759
US_WI_55049,2021-09-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,10,0,2461,16,6,14500,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,2,,4.42,9.13,,,4.71,14.14,5.01,7.66,5.01,4.12,6.78,22.39,5.3,5.6,4.42,29.46,6.48,4.71,13.377778,8.077778,19.405556,0.0254,,7.683333,68.58199
US_WI_55049,2021-09-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,16,0,2477,16,16,14516,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,3,,6.08,8.21,4.25,,,16.71,6.38,8.21,4.56,,4.56,18.84,6.69,,6.69,31.3,,,12.594444,6.244444,20.766667,0.0,,6.161111,65.260409
US_WI_55049,2021-09-24,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,8,0,2485,16,22,14538,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,7,,,-15,2,4.29,4.9,6.44,5.21,5.21,6.13,11.34,5.82,,4.6,4.29,6.74,19.0,6.13,5.52,5.52,31.88,,,14.433333,7.233333,24.688889,0.1905,,8.372222,67.52399
US_WI_55049,2021-09-25,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2485,16,17,14555,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-2,,,9.33,10.02,5.53,,,12.44,5.53,6.91,,,,17.97,5.18,7.6,7.26,28.33,6.22,6.22,12.277778,6.077778,20.4,0.451556,,5.916667,65.428887
US_WI_55049,2021-09-26,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2485,16,20,14575,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-13,,5.71,4.44,13.0,5.39,,5.71,8.25,,,,5.08,5.08,26.01,,4.76,,31.72,5.08,10.15,16.288889,8.333333,27.483333,0.0,,7.088889,55.114201
US_WI_55049,2021-09-27,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,28,0,2513,16,14,14589,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-10,3,,6.54,11.09,5.4,4.27,5.69,8.25,7.68,,7.11,5.12,4.83,23.04,5.97,7.68,4.83,35.27,5.12,4.83,19.872222,11.455556,28.266667,0.0,,12.8,64.088495
US_WI_55049,2021-09-28,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,2518,16,0,14589,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,2,,,11.91,5.23,4.36,5.23,11.33,,6.68,5.23,,,26.14,6.1,6.1,5.23,28.17,5.81,,17.072222,9.155556,26.083333,0.0,,9.883333,62.87493
US_WI_55049,2021-09-29,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,13,0,2531,16,20,14609,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-11,2,5.26,4.97,13.45,7.01,6.72,,10.52,4.68,7.01,4.68,7.6,,19.58,4.38,5.84,4.97,28.64,8.48,7.31,17.733333,9.555556,28.888889,0.0,,11.044444,65.249103
US_WI_55049,2021-09-30,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,11,0,2542,16,6,14615,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-9,3,,4.49,14.37,7.18,6.29,,11.38,6.59,6.88,5.39,,8.38,24.25,5.69,,,34.42,5.09,,20.338889,12.927778,29.616667,0.0,,13.383333,64.782221
US_WI_55049,2021-10-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,19,0,2561,16,16,14631,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,9,,,-9,1,,5.6,8.85,,,,6.49,7.96,6.49,,,,23.0,,7.67,4.13,27.13,6.78,,20.994444,13.488889,29.227778,0.0,,13.516667,62.656819
US_WI_55049,2021-10-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2561,16,10,14641,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,6,,,7.32,7.32,8.27,6.05,7.0,8.59,,5.41,4.77,,,16.23,,5.73,,23.55,4.77,,21.344444,16.727778,26.744444,2.765778,,17.716667,80.09394
US_WI_55049,2021-10-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,2561,16,9,14650,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-13,,,6.39,6.39,5.48,,,10.65,,6.39,,,5.48,16.43,4.26,6.09,,37.73,4.87,,19.327778,16.577778,23.366667,0.818444,,16.966667,86.403151
US_WI_55049,2021-10-04,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,12,0,2573,16,8,14658,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,4,,4.68,11.01,6.05,,,11.28,3.85,6.05,4.13,4.95,6.05,18.71,5.23,,,37.42,,5.23,17.544444,15.305556,21.25,0.6096,,15.1,85.82438
US_WI_55049,2021-10-05,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,2578,16,2,14660,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-11,3,,,6.77,6.48,,4.71,11.48,4.71,8.24,4.42,,4.42,20.91,9.13,5.01,,32.98,5.01,7.95,17.35,14.211111,20.766667,0.0254,,14.483333,83.359104
US_WI_55049,2021-10-06,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,17,0,2595,16,9,14669,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-11,1,,5.56,9.06,7.6,4.68,,9.94,,4.39,4.68,,5.85,25.15,7.89,7.02,4.68,36.84,8.48,7.6,18.740741,15.37037,24.62963,0.0,,15.160494,79.862182
