location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AK_02050,2022-04-20,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,66,0,10111,41,2,12346,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-8,1.925926,-3.882716,7.030864,0.141111,-3.938272,65.860481
US_AK_02050,2022-04-21,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10111,41,13,12359,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-8,2.838889,-2.838889,7.05,0.0762,-3.183333,65.377768
US_AK_02050,2022-04-22,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10111,41,3,12362,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-12,4.123457,-1.425926,7.759259,0.0,-3.290123,60.029677
US_AK_02050,2022-04-23,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10111,41,3,12365,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,5.32716,-0.123457,10.320988,2.906889,-1.320988,63.153234
US_AK_02050,2022-04-24,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10111,41,0,12365,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,2.55,-1.516667,9.255556,0.3048,-0.877778,78.665146
US_AK_02050,2022-04-25,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10111,41,13,12378,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-8,-0.027778,-2.261111,4.722222,0.0,-2.966667,80.691065
US_AK_02050,2022-04-26,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10111,41,0,12378,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-5,1.322222,-4.433333,7.488889,0.0254,-2.588889,75.367241
US_AK_02050,2022-04-27,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,101,0,10212,41,5,12383,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-11,3.450617,-4.296296,11.549383,0.056444,-1.17284,72.296281
US_AK_02050,2022-04-28,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10212,41,3,12386,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-6,5.759259,-3.555556,11.666667,0.0,-0.882716,63.542739
US_AK_02050,2022-04-29,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10212,41,0,12386,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-9,5.117284,0.685185,9.0,0.0,-0.574074,67.12332
US_AK_02050,2022-04-30,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10212,41,4,12390,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,5.555556,1.962963,9.308642,0.056444,-1.567901,61.800925
US_AK_02050,2022-05-01,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10212,41,0,12390,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,5.845679,-1.179012,12.265432,0.028222,-2.919753,54.809192
US_AK_02050,2022-05-02,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10212,41,1,12391,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-3,5.925926,-1.981481,13.135802,0.366889,-1.691358,58.874217
US_AK_02050,2022-05-03,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10212,41,0,12391,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-3,2.977778,-2.327778,10.855556,0.381,-1.877778,70.611916
US_AK_02050,2022-05-04,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,83,0,10295,41,3,12394,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-5,0.9,-5.444444,6.172222,0.0,-4.594444,66.788623
US_AK_02050,2022-05-05,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10295,41,0,12394,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-6,3.355556,-5.55,10.027778,0.0,-2.5,66.322137
US_AK_02050,2022-05-06,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10295,41,3,12397,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-4,4.011111,-2.588889,10.727778,0.0,-0.544444,72.669997
US_AK_02050,2022-05-07,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10295,41,0,12397,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,1.705556,-2.855556,9.005556,0.0,-2.6,73.326165
US_AK_02050,2022-05-08,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10295,41,0,12397,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,1.777778,-1.477778,4.4,0.3302,0.038889,88.295165
US_AK_02050,2022-05-09,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10295,41,0,12397,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-7,1.8,0.211111,4.155556,1.2446,0.194444,89.110915
US_AK_02050,2022-05-10,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10295,41,0,12397,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-4,1.561728,-1.839506,6.253086,0.225778,-2.524691,74.562281
US_AK_02050,2022-05-11,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,67,0,10362,41,-6,12391,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-4,2.771605,-1.549383,6.851852,1.016,0.376543,84.529118
US_AK_02050,2022-05-12,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10362,41,0,12391,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-10,2.648148,-0.191358,5.716049,1.298222,1.290123,90.993772
US_AK_02050,2022-05-13,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,0,0,10362,41,1,12392,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-2,2.938272,-0.679012,8.265432,0.0,-1.703704,71.896627
US_AK_02050,2022-05-14,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12392,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,2.141975,-3.339506,8.82716,0.0,-5.222222,58.494151
US_AK_02050,2022-05-15,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12392,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,4.82716,-3.395062,10.401235,1.580444,-1.944444,62.19196
US_AK_02050,2022-05-16,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,6,12398,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-1,6.697531,-0.302469,11.364198,0.282222,-1.716049,56.271387
US_AK_02050,2022-05-17,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12398,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-5,4.123457,-1.012346,10.635802,0.0,-1.895062,65.26415
US_AK_02050,2022-05-18,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12398,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-7,6.166667,-1.617284,12.08642,0.0,-3.166667,52.277577
US_AK_02050,2022-05-19,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,2,12400,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-4,9.512346,-1.012346,17.58642,0.0,0.932099,56.271602
US_AK_02050,2022-05-20,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,-1,12399,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-8,13.166667,2.728395,19.530864,0.0,0.851852,43.490788
US_AK_02050,2022-05-21,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12399,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,13.320988,4.006173,19.216049,0.0,-0.290123,40.661665
US_AK_02050,2022-05-22,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12399,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,14.549383,8.364198,20.12963,0.0,1.234568,41.911901
US_AK_02050,2022-05-23,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,6,12405,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-11,13.648148,5.765432,20.518519,0.0,5.679012,58.894956
US_AK_02050,2022-05-24,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12405,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-15,12.340278,5.020833,20.694444,1.4605,6.368056,67.693637
US_AK_02050,2022-05-25,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12405,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-13,10.333333,4.513889,16.659722,1.9685,6.0625,75.115428
US_AK_02050,2022-05-26,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,4,12409,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-22,11.6875,3.736111,16.986111,0.0635,5.048611,64.618724
US_AK_02050,2022-05-27,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12409,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-17,11.472222,4.645833,17.958333,0.0,4.416667,63.207096
US_AK_02050,2022-05-28,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12409,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,9.771605,2.759259,16.987654,0.0,3.320988,65.208029
US_AK_02050,2022-05-29,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12409,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,8.793651,1.404762,16.507937,0.0,3.674603,71.410746
US_AK_02050,2022-05-30,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12409,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-48,12.880952,2.825397,19.134921,0.072571,5.5,63.224928
US_AK_02050,2022-05-31,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,10,12419,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-13,14.18254,5.674603,20.555556,0.326571,6.325397,60.547728
US_AK_02050,2022-06-01,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,6,12425,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-15,14.119048,5.65873,21.119048,0.072571,6.666667,61.30186
US_AK_02050,2022-06-02,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12425,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-20,16.190476,5.492063,22.936508,0.0,5.492063,49.557601
US_AK_02050,2022-06-03,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12425,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,16.722222,6.833333,24.531746,0.036286,5.373016,48.947167
US_AK_02050,2022-06-04,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12425,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,17.206349,6.674603,24.912698,0.0,3.960317,41.672832
US_AK_02050,2022-06-05,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12425,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,18.576389,7.6875,24.791667,0.0,6.1875,45.035265
US_AK_02050,2022-06-06,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,6,12431,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-16,17.865079,8.571429,25.31746,0.0,7.277778,50.400556
US_AK_02050,2022-06-07,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12431,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-13,18.492063,9.198413,25.0,0.181429,7.52381,50.639243
US_AK_02050,2022-06-08,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12431,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-16,17.347222,9.791667,24.319444,0.6985,8.083333,57.700453
US_AK_02050,2022-06-09,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,5,12436,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-20,18.444444,9.123457,25.006173,0.0,5.493827,44.562454
US_AK_02050,2022-06-10,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12436,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-13,16.203704,7.777778,23.154321,0.0,4.117284,45.39208
US_AK_02050,2022-06-11,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12436,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,13.111111,5.263889,21.479167,0.0,1.944444,47.070239
US_AK_02050,2022-06-12,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12436,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,9.770833,2.9375,16.590278,0.0,2.583333,61.515215
US_AK_02050,2022-06-13,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12436,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,7.201389,1.944444,13.111111,1.42875,2.097222,70.143672
US_AK_02050,2022-06-14,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,7,12443,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-19,7.706349,2.142857,12.15873,1.947333,1.984127,67.342126
US_AK_02050,2022-06-15,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,3,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-17,10.777778,5.142857,16.34127,0.0,4.047619,63.757701
US_AK_02050,2022-06-16,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-27,13.851852,2.759259,18.888889,0.042333,6.259259,60.572226
US_AK_02050,2022-06-17,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-18,13.787037,7.611111,18.740741,0.7112,8.083333,69.249982
US_AK_02050,2022-06-18,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,12.311111,8.588889,16.877778,0.0508,8.222222,76.666352
US_AK_02050,2022-06-19,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,13.255556,6.566667,19.344444,0.6096,8.544444,73.931252
US_AK_02050,2022-06-20,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-38,14.6,6.455556,20.677778,0.1524,9.6,72.932182
US_AK_02050,2022-06-21,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-16,12.546296,8.314815,18.0,0.0,8.138889,75.373188
US_AK_02050,2022-06-22,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12446,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-22,10.453704,7.796296,15.537037,0.0,6.712963,77.982572
US_AK_02050,2022-06-23,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,8,12454,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-20,10.087302,7.849206,13.738095,0.145143,6.944444,80.95354
US_AK_02050,2022-06-24,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12454,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-16,12.425926,4.759259,21.740741,0.0,7.685185,73.225573
US_AK_02050,2022-06-25,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12454,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,15.68254,8.015873,22.071429,0.0,8.238095,62.023058
US_AK_02050,2022-06-26,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12454,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,14.468254,9.690476,20.103175,0.435429,8.984127,70.686588
US_AK_02050,2022-06-27,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12454,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-16,12.547619,10.261905,16.174603,0.653143,9.388889,81.411566
US_AK_02050,2022-06-28,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12454,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-21,13.357143,10.031746,16.436508,0.399143,10.206349,81.453339
US_AK_02050,2022-06-29,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12454,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-20,15.270833,10.340278,20.152778,0.635,10.194444,71.940664
US_AK_02050,2022-06-30,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,3,12457,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-24,16.708333,8.75,23.055556,0.0,10.201389,66.148698
US_AK_02050,2022-07-01,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12457,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,-22,15.888889,8.965278,23.625,1.8415,10.659722,72.294993
US_AK_02050,2022-07-02,ChIJAzKaLtLCIVcR4HXf_qNNZmk,Q500312,geoId/02050,US,United States of America,AK,Alaska,02050,Bethel,US,USA,2,,,,,0,12457,18090,9369,8721,3888,3211,2833,2294,1682,2053,1378,568,183,2605260,60.75,-160.5,45504,78.733333,,,13.840278,11.458333,17.638889,1.93675,11.486111,85.912856
