location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13087,2020-01-25,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,9.93,8.99,7.57,,,21.29,,8.99,,,,7.57,32.16,9.93,,,36.89,8.51,,9.422222,3.322222,16.261111,1.1176,3.420635,66.258548
US_GA_13087,2020-01-26,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,7.55,7.11,12.88,,6.66,,21.76,7.55,11.99,,10.21,,6.66,33.75,7.99,,8.44,47.96,,8.44,7.988889,1.85,14.266667,0.0,2.611111,68.999304
US_GA_13087,2020-01-27,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,3.83,5.62,7.66,,4.34,,13.02,6.38,9.19,,,,5.87,23.74,5.62,5.36,4.08,34.72,4.08,,10.366667,7.555556,14.472222,1.016,7.428571,82.730295
US_GA_13087,2020-01-28,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,5.47,6.77,9.37,8.85,4.69,4.17,18.49,6.51,6.51,4.17,,,5.99,31.5,4.95,5.73,4.95,28.9,8.07,5.47,9.672222,2.322222,17.822222,0.395111,4.055556,68.51578
US_GA_13087,2020-01-29,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,5.84,7.11,6.6,4.31,4.06,19.29,7.11,7.11,5.33,3.55,,6.34,27.91,5.08,4.82,5.08,24.36,12.18,4.57,7.488889,2.911111,14.066667,0.653143,4.134921,80.918867
US_GA_13087,2020-01-30,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,5.1,7.39,7.14,5.1,3.57,4.84,21.92,9.43,6.12,,,,7.39,25.49,8.41,4.08,4.08,29.57,5.61,5.86,10.466667,5.422222,16.977778,5.297714,6.650794,77.83125
US_GA_13087,2020-01-31,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,4.32,8.16,5.04,5.04,,18.96,7.2,5.04,3.84,4.08,,7.92,22.56,3.36,6.24,6.24,20.4,5.76,3.84,10.194444,7.861111,13.772222,0.979714,7.452381,84.143685
US_GA_13087,2020-02-01,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,12.54,,9.29,,12.54,26.47,9.29,13.47,6.96,,7.43,7.89,34.36,,9.29,,39.47,,7.43,7.805556,6.733333,10.4,2.935111,6.420635,92.125344
US_GA_13087,2020-02-02,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,8.16,9.06,7.7,,6.8,,24.92,,9.97,11.33,,7.25,7.7,26.74,7.7,8.61,7.25,38.52,6.8,,9.088889,2.222222,17.805556,0.0,3.52381,68.969471
US_GA_13087,2020-02-03,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,5.26,7.1,7.89,4.74,4.74,17.36,7.1,10.26,4.47,3.95,4.21,9.99,24.2,5.0,,5.0,28.93,6.05,4.47,11.822222,3.011111,22.788889,0.0,5.18254,64.031038
US_GA_13087,2020-02-04,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,3.56,3.81,9.91,7.62,5.84,5.08,16.77,11.43,8.13,5.59,6.61,,8.13,20.58,4.06,6.35,3.56,31.25,5.84,,14.794444,7.588889,22.005556,0.0,11.452381,80.311655
US_GA_13087,2020-02-05,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,3.83,6.64,6.9,4.09,6.13,13.28,5.36,6.39,4.6,3.83,3.58,7.66,21.97,,6.39,6.64,29.38,,4.85,17.783333,13.9,22.577778,1.415143,15.492063,86.060763
US_GA_13087,2020-02-06,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,,13.0,10.97,,10.15,12.59,8.53,6.91,6.09,,,8.12,26.0,5.69,15.03,6.5,36.15,9.34,,20.822222,16.538889,24.722222,17.235714,19.015873,88.374771
US_GA_13087,2020-02-07,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,4.67,,7.01,5.97,3.63,,12.97,5.97,,,,,5.45,18.16,,4.67,,25.69,5.19,,10.766667,4.966667,18.111111,27.504571,4.246032,65.497353
US_GA_13087,2020-02-08,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,7.79,10.71,8.28,7.3,,19.48,9.74,9.74,,,,8.28,25.81,,9.74,,36.04,10.23,7.3,7.688889,0.711111,17.733333,0.042333,1.412698,64.730935
US_GA_13087,2020-02-09,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,8.13,12.91,7.65,,,,15.78,12.43,8.61,,7.17,,7.65,40.64,,13.87,7.65,38.25,10.04,,11.738889,4.355556,20.438889,0.0,5.230159,64.712221
US_GA_13087,2020-02-10,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,4.47,8.15,8.68,6.57,4.73,14.72,3.94,7.36,4.47,,,9.73,25.5,5.0,9.73,5.0,29.71,9.2,5.52,15.3,8.183333,24.216667,0.0,10.801587,74.472312
US_GA_13087,2020-02-11,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,4.02,5.78,6.78,6.03,6.28,4.77,10.55,4.27,7.03,5.53,,4.02,12.05,26.12,3.77,5.53,6.78,37.42,7.53,,20.2,15.644444,26.127778,0.0,17.436508,83.038308
US_GA_13087,2020-02-12,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,5.13,,9.5,9.24,5.13,,11.29,6.42,6.93,,,,8.73,24.13,,7.96,4.11,27.98,7.96,3.85,20.6,16.661111,25.033333,0.0,18.269841,85.178542
US_GA_13087,2020-02-13,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,6.0,7.5,3.75,3.75,3.75,12.5,4.5,7.25,4.25,,,9.0,21.49,4.75,4.5,4.25,29.99,6.0,,20.288889,16.211111,24.844444,3.918857,18.269841,87.441523
US_GA_13087,2020-02-14,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,,,,,,,5.33,5.07,,,9.33,5.87,9.33,3.73,,,5.6,24.27,,,4.27,25.6,5.33,,12.238889,7.455556,17.966667,12.264571,5.746032,65.375201
US_GA_13087,2020-02-15,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,3,-1,-3,,,,12.99,,,10.58,14.43,,8.18,,,,,23.57,9.14,11.55,,49.55,8.66,9.14,9.9,2.433333,18.533333,0.254,-0.063492,49.868449
US_GA_13087,2020-02-16,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-10,-9,-8,,,7.75,15.5,,7.75,,20.51,13.22,10.94,,,,6.84,25.53,8.66,9.57,,44.22,,8.66,10.722222,7.066667,14.883333,0.036286,8.238095,85.508466
US_GA_13087,2020-02-17,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-6,-10,-14,,,5.8,15.76,,6.63,,19.49,11.19,10.37,,,,8.29,25.29,7.46,9.12,,38.14,7.05,11.61,13.277778,10.444444,18.655556,13.897429,12.079365,93.281126
US_GA_13087,2020-02-18,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,10,2,1,-1,,,6.5,,4.16,5.46,11.96,6.76,9.36,7.28,,,9.36,23.14,3.9,6.5,4.42,29.12,6.5,,18.088889,14.883333,22.983333,0.423333,16.571429,91.346491
US_GA_13087,2020-02-19,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,2,-4,-1,-1,4.87,5.95,9.2,7.04,,4.6,8.12,5.14,10.55,5.14,,,7.58,23.82,5.68,6.77,4.6,30.58,5.41,,19.933333,16.1,25.011111,0.834571,16.634921,80.69144
US_GA_13087,2020-02-20,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-9,-10,2,4,4.03,5.29,7.55,8.31,3.52,4.53,9.56,4.78,7.55,,4.53,4.03,6.8,22.4,7.3,5.03,3.77,27.43,7.3,6.29,15.244444,8.6,21.25,4.789714,13.198413,89.191805
US_GA_13087,2020-02-21,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,6,-3,-1,,4.85,,7.55,5.12,,6.2,10.52,6.2,9.98,5.66,,,8.63,21.57,,6.2,,21.57,5.39,4.04,7.35,4.727778,11.961111,9.144,2.388889,71.545103
US_GA_13087,2020-02-22,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,4,5,-1,,,7.99,13.16,7.99,,7.05,18.34,7.99,10.34,,,,8.46,30.56,,7.05,,37.14,10.34,7.99,5.688889,-1.177778,13.988889,0.0,-3.142857,52.937776
US_GA_13087,2020-02-23,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,5,5,0,,,6.99,11.18,9.31,,6.99,16.77,11.64,13.97,7.45,,6.99,11.64,23.29,,,,46.57,,,7.716667,0.177778,17.977778,0.0,0.444444,59.959321
US_GA_13087,2020-02-24,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-4,-7,0,0,7.83,6.57,9.35,6.32,4.8,,11.37,4.04,10.36,,,5.81,5.05,21.74,3.79,6.07,3.79,29.32,7.08,4.3,15.027778,10.994444,21.433333,0.0,8.626984,65.41011
US_GA_13087,2020-02-25,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,10,-9,0,1,3.63,6.78,7.75,7.75,3.63,4.84,16.46,6.78,6.54,4.36,3.87,4.36,6.54,27.35,6.29,6.78,3.39,26.14,4.84,4.12,17.672222,14.9,20.894444,29.464,16.468254,92.277405
US_GA_13087,2020-02-26,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,20,7,-1,-1,,5.65,9.83,3.93,,4.67,20.14,9.83,7.12,4.91,4.91,,5.65,34.64,,6.14,5.9,27.02,5.9,4.42,16.155556,12.416667,19.622222,3.937,14.126984,88.161196
US_GA_13087,2020-02-27,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,13,18,0,-2,5.22,4.97,11.19,4.72,4.97,4.47,15.16,6.71,4.97,3.98,,3.98,9.45,30.82,3.73,4.72,4.23,24.11,4.23,3.73,8.116667,2.694444,13.822222,1.4478,0.095238,57.713316
US_GA_13087,2020-02-28,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,11,15,-1,-1,3.56,5.33,11.93,5.08,3.81,,12.44,4.06,6.86,,,,7.36,22.85,4.82,3.81,,22.34,5.59,5.33,6.644444,-0.483333,15.888889,0.0,-0.97619,58.673453
US_GA_13087,2020-02-29,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,19,12,1,,,7.48,11.23,8.89,,7.02,22.92,8.42,7.48,,,7.02,7.95,31.34,,8.42,7.02,43.97,,,10.827778,2.788889,18.266667,0.0,0.785714,50.48544
US_GA_13087,2020-03-01,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,21,16,5,,10.71,7.45,15.83,,,,24.68,12.11,11.64,,6.99,7.45,11.18,38.19,7.92,9.31,6.99,43.77,,,10.255556,1.822222,20.005556,0.0,1.492063,55.110352
US_GA_13087,2020-03-02,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,9,8,2,-1,4.65,6.46,10.6,6.46,6.21,,25.34,7.24,7.5,5.17,3.88,,8.53,38.79,5.17,8.79,,31.03,5.69,5.17,14.377778,7.416667,21.483333,0.834571,7.65873,64.086055
US_GA_13087,2020-03-03,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,28,15,2,-3,3.77,5.03,6.79,10.31,3.52,4.28,21.38,5.79,8.05,,3.77,,3.77,37.48,5.03,6.79,3.77,26.41,,5.28,19.788889,16.894444,25.216667,0.85725,16.285714,79.52225
