location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12049,2020-09-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,10,1,1252,10,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-25,-27,-32,-24,,6.34,13.13,8.6,8.15,6.34,14.49,12.23,27.62,,14.94,38.94,12.68,,27.703704,24.228395,32.975309,4.789714,24.031746,79.978809
US_FL_12049,2020-09-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,7,0,1259,10,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-25,-32,-29,-25,,,13.76,11.46,,9.17,11.01,11.46,25.68,8.71,12.38,48.6,8.71,13.3,27.950617,24.888889,32.839506,4.0005,24.420635,80.378926
US_FL_12049,2020-09-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,9,0,1268,10,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-23,-43,-31,-22,,7.73,9.55,12.74,,10.92,10.92,13.19,27.75,,6.37,44.59,6.83,7.28,28.018519,25.419753,32.04321,1.669143,24.507937,80.517832
US_FL_12049,2020-09-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,6,0,1274,10,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-19,-35,-31,-20,,11.69,10.52,9.93,,8.76,,,15.78,,12.27,41.48,11.69,,27.561728,23.425926,32.567901,3.781778,23.063492,75.84125
US_FL_12049,2020-09-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,23,0,1297,10,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-25,-38,-39,-33,,,13.26,7.96,,11.14,,,19.1,,10.61,48.81,8.49,,26.592593,24.203704,30.796296,4.390571,24.261905,87.154064
US_FL_12049,2020-09-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,0,1299,10,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-23,-42,-23,-27,,6.63,13.27,9.73,,11.94,11.06,6.63,29.19,6.19,,49.54,,9.29,26.919753,24.12963,30.950617,14.534444,20.97619,69.746433
US_FL_12049,2020-09-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,7,0,1306,10,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-29,-35,-36,-27,,10.42,11.84,17.05,,11.36,9.94,10.89,28.41,8.05,8.52,42.61,,,25.333333,21.462963,30.407407,0.508,19.34127,69.451283
US_FL_12049,2020-09-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,7,1,1313,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-25,-36,-36,-21,4,16.35,11.21,10.74,,,11.21,11.21,21.02,7.01,9.81,39.71,8.88,,25.067901,20.265432,31.222222,0.028222,18.81746,67.811186
US_FL_12049,2020-09-24,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,9,0,1322,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-22,-31,-38,-24,5,7.27,14.55,6.37,,8.18,8.64,8.18,25.91,8.18,8.64,49.56,7.73,7.27,26.216049,21.296296,32.209877,0.0,21.111111,72.857002
US_FL_12049,2020-09-25,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,9,0,1331,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-24,-33,-28,-28,5,8.01,8.01,6.68,6.23,9.79,12.02,,23.14,9.35,8.01,31.6,,,27.17284,22.907407,32.895062,0.0,23.301587,78.04691
US_FL_12049,2020-09-26,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,23,0,1354,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-22,-12,-21,,,12.02,,,,14.88,9.16,22.9,,9.16,49.23,,,27.472222,23.576389,32.743056,3.773714,23.412698,78.470575
US_FL_12049,2020-09-27,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,4,0,1358,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-23,-31,-22,-30,,8.32,13.87,9.98,12.2,16.64,,9.43,37.71,9.43,14.97,48.25,,,27.583333,23.847222,33.180556,8.89,23.412698,78.310061
US_FL_12049,2020-09-28,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,3,0,1361,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-23,-35,-20,-24,4,8.62,14.52,10.44,10.89,,8.62,12.25,24.5,10.44,11.35,45.38,7.71,9.53,26.645833,23.770833,32.326389,9.482667,23.730159,83.933336
US_FL_12049,2020-09-29,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,3,0,1364,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-24,-39,-37,-26,5,,,7.34,,9.64,7.34,12.85,21.12,7.34,7.8,45.91,,8.26,25.6875,23.111111,31.909722,23.791333,23.531746,88.319826
US_FL_12049,2020-09-30,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,0,1366,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-31,-41,-24,2,12.28,11.37,9.55,10.92,10.92,6.83,8.19,23.2,6.83,18.65,39.13,7.28,7.73,22.666667,18.597222,28.034722,17.314333,18.047619,75.396181
US_FL_12049,2020-10-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,9,0,1375,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-30,-35,-27,3,9.74,10.2,6.49,,7.88,11.59,12.05,22.25,,,34.31,,10.66,24.041667,19.868056,29.1875,0.47625,17.642857,67.187662
US_FL_12049,2020-10-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,5,0,1380,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-34,-29,-27,2,11.62,9.76,9.3,6.97,9.3,8.83,7.9,30.68,10.69,7.44,43.69,9.3,6.97,24.246914,21.055556,28.277778,0.0,18.071429,69.105084
US_FL_12049,2020-10-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,5,0,1385,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-25,-35,-24,,,14.08,11.15,,,8.8,11.73,28.75,,12.91,43.41,10.56,13.49,23.493827,20.925926,28.407407,1.161143,19.587302,78.662221
US_FL_12049,2020-10-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,14,0,1399,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-27,-36,-46,-29,,8.75,,9.3,,9.3,,13.68,24.07,9.3,,48.15,,12.58,23.709877,21.833333,27.197531,12.276667,22.468254,92.541881
US_FL_12049,2020-10-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,5,0,1404,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-22,-35,-31,-26,2,10.86,11.29,12.6,8.25,9.12,8.69,11.73,33.88,6.51,,41.69,,,26.024691,23.018519,31.302469,5.624286,23.126984,83.530638
US_FL_12049,2020-10-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,4,0,1408,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-23,-36,-33,-29,3,7.23,15.36,12.2,7.68,11.74,12.2,9.03,28.0,,,37.04,14.91,,27.425926,24.148148,33.049383,1.3335,24.206349,82.10976
US_FL_12049,2020-10-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,15,0,1423,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-25,-31,-37,-24,2,9.58,13.94,15.68,7.4,12.19,10.89,9.14,27.87,10.02,8.71,33.53,6.97,6.1,27.987654,24.407407,33.117284,2.257778,24.015873,78.364375
US_FL_12049,2020-10-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,8,0,1431,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-24,-32,-32,-25,3,6.82,13.19,6.82,,,17.73,18.19,30.46,10.0,,46.38,8.64,,27.685185,23.41358,32.993827,0.197556,22.738095,73.608524
US_FL_12049,2020-10-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,8,0,1439,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-19,-34,-26,-26,3,9.13,12.01,,6.72,10.57,13.93,14.41,22.1,16.81,10.09,44.2,7.21,12.01,27.462963,23.401235,32.679012,0.127,22.277778,72.766572
US_FL_12049,2020-10-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,1439,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-21,-23,-21,,,18.85,,,11.19,11.19,12.37,21.21,,,45.36,,,27.166667,23.598765,32.432099,3.3655,22.928571,76.902725
US_FL_12049,2020-10-11,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,16,0,1455,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-30,-25,-31,,8.21,12.04,12.58,,9.3,12.04,10.4,28.45,,,56.35,10.94,8.75,27.191358,24.259259,31.54321,1.04775,23.992063,82.032727
US_FL_12049,2020-10-12,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,0,1457,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-20,-34,-33,-27,2,11.86,8.34,11.86,8.78,8.34,13.17,7.03,27.66,,11.86,52.25,9.22,,26.734568,23.561728,31.135802,0.5715,22.293651,76.173091
US_FL_12049,2020-10-13,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,3,0,1460,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-30,-32,-25,4,14.04,6.34,,9.51,7.25,9.51,9.97,24.91,,9.97,37.15,13.59,,25.901235,21.962963,30.876543,0.028222,20.912698,73.487027
US_FL_12049,2020-10-14,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,19,0,1479,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-30,-40,-25,4,7.92,14.44,10.25,,11.18,13.51,9.32,21.43,6.52,11.65,41.94,12.58,7.92,25.839506,20.944444,32.030864,0.0,20.5,71.859074
US_FL_12049,2020-10-15,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,25,0,1504,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-32,-35,-25,4,10.68,13.8,7.57,8.01,8.01,12.46,6.68,21.37,6.23,10.68,44.07,,8.01,26.277778,20.814815,32.259259,0.0,20.809524,71.231474
US_FL_12049,2020-10-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,15,0,1519,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-28,-34,-26,4,7.23,9.95,8.14,,12.66,11.3,11.75,28.48,,9.49,39.78,6.33,8.59,27.066667,22.6,32.122222,0.0762,21.895833,72.645539
US_FL_12049,2020-10-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,5,0,1524,11,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-21,-22,-21,-24,,,14.93,,,,14.33,13.13,22.69,,8.96,42.39,13.73,12.54,25.95,22.077778,31.355556,0.2286,20.5625,71.803091
US_FL_12049,2020-10-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,9,2,1533,13,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-24,-31,-35,,13.32,9.99,9.44,,,9.99,11.1,23.31,8.33,12.21,52.17,,,25.6,21.827778,31.661111,0.254,20.729167,74.110675
US_FL_12049,2020-10-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,1,0,1534,13,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-34,-32,-26,3,9.42,7.62,8.97,9.42,12.56,12.11,7.18,34.54,6.73,8.07,45.3,9.42,9.42,24.416667,21.888889,30.3,0.98425,21.458333,83.358765
US_FL_12049,2020-10-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,9,1,1543,14,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-24,-38,-38,-28,4,13.43,11.11,6.48,,10.19,13.89,15.74,36.12,,9.72,46.77,,6.95,25.203704,22.444444,29.5,8.527143,22.714286,85.614167
US_FL_12049,2020-10-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,4,0,1547,14,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-34,-33,-24,4,8.42,11.08,10.2,,7.98,10.64,9.31,27.93,7.98,11.08,46.55,7.98,,25.037037,22.345679,29.098765,4.971143,21.896825,82.136106
US_FL_12049,2020-10-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,11,2,1558,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-33,-33,-25,3,12.04,12.94,9.37,12.94,10.26,8.92,8.47,28.55,10.71,9.37,46.39,,6.69,25.111111,22.123457,30.216049,4.0005,21.785714,80.872811
US_FL_12049,2020-10-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,8,0,1566,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-32,-11,-29,2,6.29,7.63,8.98,6.29,,11.23,9.43,29.64,8.98,8.08,36.37,,6.74,25.351852,22.5,30.209877,2.878667,21.873016,80.053376
US_FL_12049,2020-10-24,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,10,0,1576,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-8,-28,16,-20,,11.7,18.14,,,10.53,11.7,,33.35,,13.46,47.98,,,25.844444,21.988889,31.127778,0.0508,21.069444,74.029659
US_FL_12049,2020-10-25,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,0,1578,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-25,-21,-29,,12.25,11.69,,,8.35,12.25,,26.72,,13.36,54.56,10.02,,26.1,22.238889,31.622222,0.254,22.611111,80.412975
US_FL_12049,2020-10-26,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,4,0,1582,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-14,-34,-25,-26,3,12.82,9.28,12.38,7.51,7.07,8.4,13.7,25.2,,9.28,45.97,,,26.416667,22.483333,32.294444,5.559778,22.979167,81.344463
US_FL_12049,2020-10-27,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,0,1584,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-33,-25,-27,3,7.2,13.5,9.0,,,10.35,12.6,31.49,,13.5,43.19,,6.75,27.116667,23.738889,32.438889,8.41375,23.375,79.467794
US_FL_12049,2020-10-28,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,12,0,1596,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-28,-33,-24,2,11.69,13.94,10.79,,8.54,11.69,7.19,26.52,12.59,8.54,38.21,7.19,,27.1,23.672222,32.555556,0.9144,23.194444,78.730892
US_FL_12049,2020-10-29,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,10,0,1606,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-29,-32,-26,3,11.28,11.73,11.28,6.32,,8.57,7.67,28.42,9.02,6.32,41.5,,7.22,27.105556,23.488889,32.244444,0.1016,23.340278,79.274652
US_FL_12049,2020-10-30,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,8,0,1614,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-31,-29,-25,1,9.49,13.76,,,,9.49,7.59,21.82,7.12,7.59,36.52,,7.12,24.344444,21.122222,28.361111,2.88925,18.826389,71.507828
US_FL_12049,2020-10-31,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,3,0,1617,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-3,-20,-1,-16,,13.73,8.95,,,,,10.15,20.89,11.34,,32.23,,8.95,22.177778,17.844444,28.827778,0.1524,16.895833,72.39585
US_FL_12049,2020-11-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,8,0,1625,16,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-25,-25,-26,,8.6,16.11,26.86,,,8.6,10.21,22.02,8.6,12.36,51.57,9.13,8.06,25.794444,21.194444,30.6,0.127,22.138889,79.508458
US_FL_12049,2020-11-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,2,1,1627,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-28,-27,-25,3,,14.04,13.6,12.28,8.77,7.46,7.89,27.63,10.53,9.21,44.74,6.14,7.46,21.627778,17.488889,26.444444,10.3505,15.020833,66.562509
US_FL_12049,2020-11-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,3,0,1630,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-28,-29,-22,2,,8.05,8.86,5.64,10.47,8.05,6.84,22.14,6.04,8.05,34.63,8.05,,18.605556,13.166667,25.677778,0.7874,11.25,62.633688
US_FL_12049,2020-11-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,3,0,1633,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-14,-30,-43,-20,3,,5.97,10.74,5.97,5.97,7.56,13.52,23.07,,6.36,39.77,,9.15,20.666667,14.816667,27.727778,0.0,14.166667,66.226547
US_FL_12049,2020-11-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,7,0,1640,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-31,-24,-22,3,7.96,10.89,10.05,,11.73,15.92,8.8,22.2,8.38,6.29,33.1,,6.29,23.037037,17.197531,29.746914,0.0,18.118056,73.813818
US_FL_12049,2020-11-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,1,0,1641,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-30,-22,-24,2,8.14,8.14,11.56,,8.56,14.99,9.85,20.98,,,32.98,7.71,6.0,23.705556,19.227778,29.488889,0.0,19.270833,75.868601
US_FL_12049,2020-11-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,4,0,1645,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-34,-13,-14,,9.85,11.93,16.59,,,,11.41,22.81,12.44,9.85,45.11,9.33,,24.211111,20.922222,29.144444,0.0762,20.6875,80.267285
US_FL_12049,2020-11-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,9,0,1654,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-28,-37,-23,,16.36,12.03,8.18,11.06,,15.88,6.74,23.09,,,34.64,6.74,7.22,24.094444,22.305556,26.816667,2.00025,21.013889,82.44999
US_FL_12049,2020-11-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,4,0,1658,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-36,-29,-35,11,11.15,7.58,,,9.81,11.15,11.15,29.88,7.58,,48.61,,,25.161111,23.161111,28.266667,6.44525,22.715278,85.974203
US_FL_12049,2020-11-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,4,0,1662,17,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-12,-32,-35,-23,4,,14.28,5.88,6.3,6.3,14.28,8.82,36.96,,8.82,42.0,,,25.916667,23.5,29.538889,7.591778,23.131944,84.251019
