location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13169,2021-08-08,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2191,61,0,4656,0,0,0,0,0,0,0,0,0,0,11,27,95,360,267,253,281,195,137,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,22,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,37,49,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-37,,5.84,15.97,7.4,5.45,,23.77,8.96,6.23,8.18,32.73,,13.25,,44.41,8.57,,24.820988,19.697531,31.925926,0.508,21.104167,79.414213
US_GA_13169,2021-08-09,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,48,0,2239,61,0,4656,0,0,3,9,7,6,5,3,1,0,11,27,98,369,274,259,286,198,138,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,22,21,0,0,0,0,0,0,0,2,0,0,1,0,0,8,10,19,30,39,49,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,8,6.13,15.93,8.58,6.43,8.27,10.72,9.19,6.43,4.9,24.5,4.9,10.72,,35.84,8.58,4.29,26.302469,20.691358,33.351852,0.0,21.972222,77.015541
US_GA_13169,2021-08-10,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,11,0,2250,61,0,4656,0,0,1,1,0,0,2,0,0,0,11,27,99,370,274,259,288,198,138,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,22,21,0,0,0,0,0,0,0,0,1,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-34,8,,16.56,12.88,,8.28,15.64,11.34,8.59,7.97,34.34,7.36,8.89,6.75,51.51,8.28,8.28,26.030864,21.419753,33.654321,0.127,22.458333,81.304333
US_GA_13169,2021-08-11,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,23,0,2273,61,64,4720,1,0,3,5,3,3,0,0,1,1,12,27,102,375,277,262,288,198,139,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,22,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-35,6,5.61,15.63,7.96,6.79,7.08,15.04,7.67,5.61,10.62,35.99,7.38,6.79,8.55,40.41,8.55,7.96,26.388889,21.661111,33.705556,7.946571,22.351852,78.268573
US_GA_13169,2021-08-12,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,16,0,2289,61,0,4720,0,1,0,2,4,2,0,3,0,1,12,28,102,377,281,264,288,201,139,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,22,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-34,6,7.54,17.39,10.72,6.09,6.96,15.94,6.38,6.09,8.41,33.34,5.22,9.86,,40.58,7.25,7.25,25.927778,21.0,33.322222,3.8735,22.0,78.580727
US_GA_13169,2021-08-13,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,33,1,2322,62,0,4720,0,1,2,5,4,4,2,3,1,1,12,29,104,382,285,268,290,204,140,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,5,4.0,12.87,8.87,6.29,6.58,14.01,8.01,6.29,12.01,27.17,7.72,8.58,6.29,33.17,13.44,5.72,27.461111,21.633333,34.177778,0.0,22.388889,73.879329
US_GA_13169,2021-08-14,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2322,62,0,4720,0,0,0,0,0,0,0,0,0,0,12,29,104,382,285,268,290,204,140,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-26,,6.28,15.69,6.28,,6.28,18.83,11.38,6.67,7.45,30.6,,9.02,,47.08,6.67,5.88,26.123457,21.641975,34.160494,6.7945,22.090278,78.058885
US_GA_13169,2021-08-15,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2322,62,1,4721,0,0,0,0,0,0,0,0,0,0,12,29,104,382,285,268,290,204,140,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-45,,6.39,22.18,5.26,6.01,7.89,25.19,7.52,,8.27,32.33,11.28,10.15,,48.5,9.77,7.52,24.265432,21.179012,31.339506,4.753429,22.152778,87.632194
US_GA_13169,2021-08-16,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,70,0,2392,62,69,4790,1,4,9,10,13,4,9,1,2,1,13,33,113,392,298,272,299,205,142,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,8,4.57,16.55,7.99,4.28,5.71,15.41,7.7,7.99,10.84,28.53,5.99,5.42,6.28,35.09,4.57,,24.469136,21.728395,28.635802,0.084667,22.763889,90.08587
US_GA_13169,2021-08-17,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,20,0,2412,62,-2,4788,1,2,3,3,2,2,0,0,1,0,14,35,116,395,300,274,299,205,143,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-36,11,4.08,14.41,8.7,4.89,5.98,11.69,5.71,8.97,8.43,27.18,8.15,7.34,4.89,39.41,7.88,9.24,24.228395,22.333333,27.746914,27.262667,22.674603,89.728041
US_GA_13169,2021-08-18,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,23,0,2435,62,0,4788,0,1,2,3,3,4,2,4,0,0,14,36,118,398,303,278,301,209,143,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,8,4.96,16.92,,8.75,,17.5,8.17,8.17,11.09,26.26,,9.34,4.67,38.8,7.88,6.13,25.851852,20.734568,32.506173,11.091333,22.201389,79.904704
US_GA_13169,2021-08-19,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,23,0,2458,62,84,4872,1,1,3,0,0,2,3,4,0,0,15,37,121,398,303,280,304,213,143,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,8,8.11,14.77,6.95,,6.08,19.98,8.11,4.63,4.34,25.19,8.97,7.82,,38.8,7.53,7.53,26.796296,22.160494,32.95679,0.0,23.5625,82.358834
US_GA_13169,2021-08-20,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,23,0,2481,62,0,4872,0,1,1,1,2,3,7,0,0,0,15,38,122,399,305,283,311,213,143,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-29,6,,9.73,,3.89,6.67,23.91,6.95,6.95,6.12,25.86,8.9,8.9,,28.92,6.4,4.73,25.191358,22.074074,31.716049,3.46075,22.708333,86.368345
US_GA_13169,2021-08-21,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2481,62,50,4922,0,0,0,0,0,0,0,0,0,0,15,38,122,399,305,283,311,213,143,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-22,,5.48,18.39,7.43,,,24.26,8.22,11.35,9.39,27.39,6.65,12.52,,37.56,9.0,6.65,25.845679,22.271605,30.351852,0.0,23.368056,86.146571
US_GA_13169,2021-08-22,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2481,62,0,4922,0,0,0,0,0,0,0,0,0,0,15,38,122,399,305,283,311,213,143,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,0,0,0,1,0,0,8,10,19,30,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-36,,9.22,16.96,10.32,9.59,6.27,20.27,6.27,9.22,8.48,32.44,10.32,7.37,8.48,47.19,9.59,7.0,26.018519,23.061728,31.401235,4.5212,23.444444,85.766904
US_GA_13169,2021-08-23,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,71,0,2552,62,0,4922,1,2,9,9,14,6,7,5,4,2,16,40,131,408,319,289,318,218,147,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,1,0,2,0,0,0,1,0,0,8,11,19,32,39,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-26,8,5.82,20.06,5.53,6.11,4.36,8.72,12.21,9.3,6.69,22.39,6.98,5.53,,31.11,5.23,,26.302469,22.271605,33.024691,0.508,22.854167,81.33757
US_GA_13169,2021-08-24,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,23,0,2575,62,1,4923,1,0,1,4,3,0,3,3,3,0,17,40,132,412,322,289,321,221,150,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,0,1,0,0,1,0,0,8,11,19,32,40,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,8,5.27,13.77,7.03,4.98,4.39,15.53,9.67,4.1,8.79,29.0,7.33,8.79,8.5,45.41,7.62,4.98,27.197531,22.061728,33.820988,0.0,22.819444,76.850888
US_GA_13169,2021-08-25,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,41,0,2616,62,135,5058,0,4,3,4,8,4,4,1,3,2,17,44,135,416,330,293,325,222,153,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,1,1,0,0,1,0,0,8,11,19,33,41,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,8,8.17,10.14,9.29,3.94,,16.61,11.83,8.45,6.76,22.25,7.6,8.45,,37.45,5.91,5.07,26.635802,22.351852,32.876543,1.27,23.25,81.657078
US_GA_13169,2021-08-26,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,19,0,2635,62,1,5059,2,1,1,1,3,3,1,2,0,0,19,45,136,417,333,296,326,224,153,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,21,0,0,0,0,0,0,1,0,0,0,1,0,0,8,11,19,34,41,50,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-29,7,6.52,11.69,7.88,4.08,4.08,13.86,11.69,6.52,10.6,28.81,6.79,8.97,8.15,36.42,8.97,5.44,25.617284,21.104938,32.265432,0.145143,22.041667,80.275347
US_GA_13169,2021-08-27,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,18,1,2653,63,1,5060,4,0,0,1,2,2,1,1,0,1,23,45,136,418,335,298,327,225,153,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,6,23,22,0,0,0,0,0,0,0,0,1,0,1,0,0,8,11,19,34,41,51,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-29,7,4.95,14.03,6.6,,7.15,13.76,7.98,5.78,7.15,25.59,6.33,9.63,,34.4,7.98,7.71,26.177778,21.961111,32.116667,0.762,22.944444,82.112747
US_GA_13169,2021-08-28,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2653,63,0,5060,0,0,0,0,0,0,0,0,0,0,23,45,136,418,335,298,327,225,153,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,8,11,19,34,41,51,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,,,18.96,10.06,6.97,7.35,17.41,10.45,8.9,,25.93,9.29,8.9,,49.15,6.97,9.29,26.005556,22.561111,31.522222,1.354667,23.290123,84.858522
US_GA_13169,2021-08-29,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2653,63,76,5136,0,0,0,0,0,0,0,0,0,0,23,45,136,418,335,298,327,225,153,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,8,11,19,34,41,51,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-37,,,15.69,11.58,9.71,7.47,18.31,8.59,5.6,8.59,32.5,6.35,10.83,,48.57,10.83,13.45,26.344444,22.677778,31.933333,1.850571,22.919753,81.249699
US_GA_13169,2021-08-30,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,73,0,2726,63,0,5136,0,2,8,11,15,10,4,6,3,3,23,47,144,429,350,308,331,231,156,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,23,22,0,0,0,1,0,0,0,1,0,0,1,0,0,9,11,19,34,42,51,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-26,8,6.14,15.08,8.1,5.59,,16.2,10.06,4.19,9.22,30.73,7.26,7.54,5.03,34.92,8.94,10.06,25.87037,21.876543,31.746914,0.0,23.069444,84.224468
US_GA_13169,2021-08-31,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,25,1,2751,64,0,5136,0,0,0,1,2,6,2,3,0,0,23,47,144,430,352,314,333,234,156,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,7,23,22,0,0,0,0,0,0,1,1,1,0,1,0,0,9,11,19,35,43,52,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-28,9,5.89,10.17,8.03,4.82,4.82,13.38,7.23,5.35,9.9,33.99,9.37,5.08,5.35,43.9,6.69,7.49,24.117284,22.037037,28.796296,3.81,22.555556,91.054892
US_GA_13169,2021-09-01,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,27,1,2778,65,154,5290,0,0,3,3,4,6,5,0,3,0,23,47,147,433,356,320,338,234,159,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,8,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,19,35,43,52,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-27,6,,10.13,8.8,5.87,,14.67,13.07,8.27,5.87,24.27,6.67,9.07,7.73,30.13,6.13,7.73,25.8,22.533333,30.688889,7.039429,21.253086,75.768593
US_GA_13169,2021-09-02,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,21,0,2799,65,0,5290,1,1,1,3,6,2,1,2,1,0,24,48,148,436,362,322,339,236,160,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,19,35,43,52,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-25,6,5.09,11.52,6.96,6.16,4.82,15.0,10.18,4.55,9.64,24.38,5.62,7.23,10.45,35.36,6.7,6.7,24.727778,19.761111,30.322222,0.0,20.12963,75.058247
US_GA_13169,2021-09-03,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,61,0,2860,65,55,5345,2,2,10,4,7,11,2,6,5,0,26,50,158,440,369,333,341,242,165,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,19,35,43,52,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,4,6.42,10.71,6.42,6.69,,12.05,9.9,6.69,5.89,25.97,5.89,6.96,5.35,35.34,8.3,8.3,22.933333,17.15,28.927778,0.0,16.975309,68.381844
US_GA_13169,2021-09-04,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2860,65,0,5345,0,0,0,0,0,0,0,0,0,0,26,50,158,440,369,333,341,242,165,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,19,35,43,52,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-24,,6.66,19.97,10.18,6.26,,12.92,9.4,,9.4,25.06,,16.84,5.87,39.55,11.75,7.44,20.703704,13.574074,28.648148,0.0,14.659722,68.284023
US_GA_13169,2021-09-05,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2860,65,0,5345,0,0,0,0,0,0,0,0,0,0,26,50,158,440,369,333,341,242,165,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,19,35,43,52,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-35,,6.74,17.05,8.73,,,16.66,12.69,,9.12,28.95,11.11,14.28,5.55,40.06,12.69,7.54,21.401235,14.185185,30.055556,0.0,16.402778,73.091584
US_GA_13169,2021-09-06,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,2860,65,0,5345,0,0,0,0,0,0,0,0,0,0,26,50,158,440,369,333,341,242,165,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,19,35,43,52,26,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-75,21,6.86,16.62,,7.59,,10.48,11.56,5.42,5.42,24.2,5.78,12.28,,49.13,9.39,11.2,23.808642,17.771605,30.722222,1.354667,20.486111,81.249088
