location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12093,2020-07-12,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,9,0,527,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-30,-21,-43,-46,-23,,4.86,10.01,4.0,8.87,7.15,7.72,4.58,6.87,11.16,4.29,4.58,4.29,10.01,,4.58,,4.86,4.58,5.15,6.87,28.61,8.01,10.3,5.43,,6.01,41.19,5.15,,5.72,9.15,5.72,27.2,24.272222,32.738889,15.97025,24.0625,82.499226
US_FL_12093,2020-07-13,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,39,0,566,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-26,-17,-41,-51,-29,5,3.73,6.92,,13.57,5.59,4.79,7.72,,10.64,,5.85,4.26,7.98,4.79,6.12,7.18,,4.26,3.73,13.3,29.54,5.85,12.51,,5.85,3.73,37.79,7.45,9.58,7.45,5.59,7.18,28.394444,24.244444,34.944444,0.5334,23.208333,72.992331
US_FL_12093,2020-07-14,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,15,0,581,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-22,-35,-52,-29,6,6.26,9.79,4.62,11.7,10.34,4.9,6.8,5.44,10.61,5.71,4.35,5.44,7.62,5.71,,4.35,,,8.16,10.61,35.36,6.26,8.43,5.71,,5.71,41.34,,9.79,6.26,,6.53,28.372222,24.633333,33.872222,0.3175,23.993056,76.61004
US_FL_12093,2020-07-15,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,586,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-24,-22,-46,-46,-28,8,6.24,9.49,,9.76,9.76,9.22,7.32,4.61,10.3,,7.05,4.34,7.05,4.34,7.05,4.34,6.24,4.88,5.15,8.13,32.81,6.51,11.12,5.15,4.07,3.8,46.1,6.24,8.13,5.42,4.61,7.59,26.861111,23.75,32.394444,6.35,23.375,80.834245
US_FL_12093,2020-07-16,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,11,0,597,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-24,-19,-38,-48,-28,6,5.46,10.11,3.83,10.65,7.38,,7.1,4.92,10.65,,,4.64,8.2,4.37,5.46,4.1,,5.74,5.19,8.74,24.86,4.37,10.11,,6.28,5.74,42.89,4.64,7.1,7.92,,5.19,27.005556,23.438889,31.788889,9.04875,23.354167,79.976917
US_FL_12093,2020-07-17,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,13,0,610,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-26,-19,-39,-50,-30,8,6.83,7.37,,14.2,7.92,7.1,6.28,4.64,10.93,,6.28,3.82,12.02,,4.1,4.64,,,6.01,8.47,28.13,8.74,7.92,4.92,4.37,4.64,43.42,5.74,8.47,7.92,3.82,5.46,27.772222,24.016667,31.627778,3.8735,23.645833,77.834435
US_FL_12093,2020-07-18,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,23,0,633,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-26,-20,19,-55,-18,,5.31,10.91,5.31,16.51,5.9,7.37,4.72,4.13,12.09,5.6,6.19,,7.67,,5.6,5.31,,5.6,,9.14,29.77,,7.67,,,5.31,38.32,5.9,7.67,,4.13,6.19,26.994444,23.794444,31.594444,10.033,23.652778,81.857563
US_FL_12093,2020-07-19,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,18,0,651,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-33,-21,-14,-49,-23,,4.6,9.77,,9.2,6.9,4.6,7.47,5.75,10.06,4.89,,,10.35,4.02,4.02,4.6,4.89,,,4.89,25.3,9.2,8.91,,,,48.87,,10.92,6.32,,9.2,27.933333,24.438889,31.522222,4.28625,24.208333,79.923999
US_FL_12093,2020-07-20,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,11,0,662,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-29,-17,-39,-47,-30,6,5.35,8.83,4.01,14.71,8.83,,6.15,5.08,11.24,4.82,5.62,,10.97,4.55,4.55,4.55,4.28,5.35,5.35,7.22,28.89,4.28,7.22,8.03,5.89,8.03,40.67,5.08,7.49,5.08,4.82,4.01,28.227778,24.644444,31.888889,5.503333,23.902778,76.922556
US_FL_12093,2020-07-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,22,0,684,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-22,-38,-48,-30,7,6.02,9.58,,13.69,6.3,4.11,5.2,6.02,12.04,5.47,4.65,,13.41,4.65,7.12,5.2,4.38,4.11,6.57,10.13,28.2,4.11,12.87,4.93,6.3,4.38,39.42,5.47,8.76,8.49,6.57,5.75,27.666667,24.761111,31.283333,6.31825,23.118056,75.791826
US_FL_12093,2020-07-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,10,0,694,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-22,-49,-49,-29,7,6.8,8.87,5.03,13.9,8.87,7.1,4.73,,7.98,5.62,5.32,5.32,11.24,,5.03,4.43,6.5,,6.21,9.46,25.43,7.1,10.94,5.32,9.46,4.14,46.42,5.62,7.69,4.43,5.03,4.14,27.066667,24.416667,30.177778,6.4135,24.090278,83.285144
US_FL_12093,2020-07-23,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,76,0,770,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-23,-19,-44,-50,-32,6,7.19,6.36,,11.61,6.91,5.8,5.25,,12.99,3.87,4.15,6.36,6.91,,4.42,7.19,,4.7,4.98,4.98,26.54,4.98,11.61,4.98,3.87,4.15,35.11,5.8,7.19,4.42,5.8,6.08,27.238889,24.227778,30.55,6.69925,24.097222,82.636673
US_FL_12093,2020-07-24,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,27,0,797,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-24,-16,-37,-48,-30,7,,8.25,,11.66,6.26,5.12,3.98,,10.52,3.98,5.69,6.54,11.95,6.83,,3.98,3.98,5.69,5.4,10.81,23.61,9.39,12.8,,4.84,5.4,44.37,4.27,4.55,7.11,7.96,4.27,27.444444,23.594444,31.955556,1.975556,23.6875,79.447923
US_FL_12093,2020-07-25,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,0,802,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-29,-21,-23,-53,-23,,7.19,7.19,4.19,10.79,8.99,4.79,,,9.59,,4.79,4.79,10.19,6.89,4.79,5.69,6.29,6.59,,9.59,23.67,5.09,10.19,,4.79,5.39,38.35,4.19,7.49,4.49,5.69,8.09,27.711111,23.55,31.827778,0.98425,23.576389,77.8065
US_FL_12093,2020-07-26,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,10,0,812,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-28,-23,-39,-42,-30,,7.06,7.94,4.12,10.0,10.0,7.35,,5.0,9.12,,4.41,,6.47,,6.77,,5.0,,7.94,8.24,20.89,9.12,7.35,4.71,6.77,5.0,42.36,,8.82,6.47,5.29,5.29,27.477778,24.116667,32.1,1.30175,23.402778,78.144407
US_FL_12093,2020-07-27,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,25,0,837,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-26,-16,-39,-49,-32,5,4.63,7.36,3.82,10.36,8.18,8.72,3.82,,10.09,3.82,,4.63,9.0,,4.36,9.0,4.91,4.91,3.82,9.27,27.26,6.82,9.27,5.45,5.45,7.09,40.89,6.27,8.45,10.36,,6.27,26.361111,22.538889,32.561111,5.461,22.729167,80.200394
US_FL_12093,2020-07-28,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,16,0,853,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-22,-35,-41,-30,7,6.35,7.72,4.41,12.41,8.83,15.17,5.24,4.14,12.41,4.14,5.52,4.14,5.24,,6.07,7.17,7.45,7.17,,11.86,24.83,5.24,11.31,4.14,,7.17,38.9,6.35,9.11,5.24,4.41,7.72,25.6,22.422222,31.155556,16.425333,22.416667,83.027067
US_FL_12093,2020-07-29,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,5,1,858,3,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-22,-22,-41,-45,-32,6,5.77,9.07,4.12,13.19,8.79,16.48,7.69,5.77,7.69,3.85,5.49,,5.77,4.67,5.77,6.04,6.87,8.52,7.42,5.49,26.37,7.14,7.69,4.12,5.22,4.95,47.8,,6.59,6.32,,9.62,27.240741,23.814815,31.808642,3.3655,23.404762,79.045917
US_FL_12093,2020-07-30,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,20,-1,878,2,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-23,-20,-33,-47,-31,6,6.55,9.28,4.64,12.83,7.92,5.73,5.19,6.82,9.28,5.73,,3.82,8.46,,5.46,4.09,7.64,6.0,4.09,9.55,24.56,6.55,6.28,4.64,5.19,6.28,40.12,,8.19,7.1,4.64,5.19,27.888889,24.351852,32.209877,0.6985,23.865079,78.640119
US_FL_12093,2020-07-31,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,15,4,893,6,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-19,-13,-43,-42,-31,5,4.95,7.43,,8.53,6.33,6.33,6.6,,5.78,,4.4,,7.98,,6.88,6.88,5.5,3.85,3.85,12.93,24.48,4.4,12.38,5.78,5.23,3.85,42.36,6.05,6.88,7.15,5.23,6.05,28.654321,24.888889,33.141975,0.649111,24.190476,76.445249
US_FL_12093,2020-08-01,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,27,0,920,6,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-26,-13,-41,-56,-24,,4.96,9.92,3.86,11.57,6.06,10.74,5.78,,6.61,3.86,5.23,,11.57,,,6.89,4.68,,3.86,5.51,20.66,6.89,7.44,6.61,4.96,4.68,37.46,4.96,7.99,5.23,4.41,4.41,28.944444,25.038889,32.838889,0.0,23.402778,71.896232
US_FL_12093,2020-08-02,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,25,0,945,6,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-42,-34,-50,-66,-36,,5.68,8.92,,11.35,10.0,7.03,5.14,,10.81,,5.14,,16.76,,3.79,,,4.6,6.76,6.76,20.0,6.49,9.19,4.33,6.22,,37.58,4.33,7.3,4.05,,,27.416667,24.85,31.183333,5.49275,24.111111,81.905291
US_FL_12093,2020-08-03,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,13,0,958,6,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-27,-17,-50,-49,-31,5,6.88,6.08,,9.79,9.79,5.82,6.61,5.55,8.46,6.08,,4.76,12.96,4.23,6.08,7.67,5.55,3.7,4.76,7.67,27.5,10.05,6.61,,3.97,4.76,43.64,3.97,6.35,7.14,6.88,,28.172222,24.333333,33.9,1.143,23.152778,73.478647
US_FL_12093,2020-08-04,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,9,0,967,6,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-23,-23,-35,-45,-28,6,5.07,8.81,4.54,10.95,6.68,9.08,5.88,3.74,10.15,5.88,,3.74,7.48,3.74,4.01,6.41,5.07,5.07,4.27,8.01,24.83,,6.94,5.07,4.27,4.54,39.52,5.34,8.54,5.88,4.81,7.74,27.983333,24.494444,33.461111,2.794,24.618056,81.781559
US_FL_12093,2020-08-05,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,8,0,975,6,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-22,-45,-49,-29,6,4.47,7.1,,11.84,9.47,7.63,7.89,5.79,9.21,4.21,,5.52,8.42,4.47,6.05,5.79,6.31,4.74,3.95,8.68,21.04,5.26,7.1,,3.68,5.0,40.24,3.68,11.57,4.21,5.79,5.26,26.266667,23.222222,32.083333,16.98625,23.944444,87.449189
US_FL_12093,2020-08-06,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,14,1,989,7,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-21,-18,-34,-40,-29,5,4.71,5.75,4.71,7.58,7.58,4.44,5.23,4.44,6.54,6.01,4.97,,10.98,3.92,4.44,,4.44,,7.84,10.2,20.65,7.32,7.84,,5.75,6.8,38.16,3.92,8.89,6.54,5.49,3.92,26.95679,23.209877,32.320988,14.151429,23.714286,82.132667
US_FL_12093,2020-08-07,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,24,2,1013,9,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-21,-37,-43,-31,5,6.21,8.65,,9.19,6.21,4.86,5.4,4.32,9.73,4.86,,5.95,9.19,3.78,5.4,3.78,5.4,6.21,3.78,8.92,27.29,8.11,7.57,,5.13,7.3,39.45,,5.4,,3.78,4.05,27.895062,23.450617,32.660494,0.22225,23.579365,77.133786
US_FL_12093,2020-08-08,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,14,1,1027,10,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-24,-19,-30,-48,-21,,4.45,6.22,8.6,5.93,9.78,7.41,5.04,4.45,5.93,5.04,,6.22,10.67,4.45,4.15,,,6.82,4.74,9.49,22.82,9.49,12.15,5.04,,5.93,40.31,6.22,9.78,4.74,5.63,,27.240741,23.358025,32.401235,4.92125,23.420635,79.345652
US_FL_12093,2020-08-09,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,12,2,1039,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-28,-20,-33,-38,-27,,6.75,9.09,,10.27,5.57,5.87,,4.4,5.57,4.11,,6.16,9.09,,,,,5.87,4.69,6.75,22.29,,11.44,7.33,4.69,4.69,40.47,7.04,7.63,5.28,6.45,4.69,28.388889,24.376543,32.209877,0.0,24.373016,78.868698
US_FL_12093,2020-08-10,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,16,0,1055,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-24,-20,-43,-41,-29,4,3.97,7.41,4.24,9.27,5.56,6.09,4.76,5.03,4.5,3.71,,,9.0,,6.09,,5.03,5.56,,10.85,21.97,5.56,8.47,3.97,3.97,8.47,44.21,5.56,6.35,6.62,3.97,7.41,28.351852,24.524691,32.5,0.0,24.007937,77.144997
US_FL_12093,2020-08-11,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,22,0,1077,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-22,-21,-33,-55,-30,5,5.67,9.79,4.38,7.73,6.96,5.93,5.93,4.64,5.41,,6.7,4.64,13.14,7.47,5.15,,,4.64,6.96,9.53,18.81,5.93,7.21,,5.67,8.25,42.26,,4.12,6.18,4.38,4.12,28.209877,24.376543,32.722222,5.68325,23.769841,76.855869
US_FL_12093,2020-08-12,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,4,0,1081,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-20,-19,-42,-41,-30,4,7.12,5.27,,10.55,10.02,8.7,5.27,4.22,9.76,,5.27,,7.38,5.54,,,,4.22,5.01,10.81,23.47,4.75,10.28,,5.27,6.33,41.4,,7.38,7.12,,6.07,26.907407,23.339506,32.376543,0.73025,23.253968,80.410209
US_FL_12093,2020-08-13,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,6,0,1087,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-19,-14,-41,-42,-29,5,4.46,9.71,,9.71,6.56,5.25,7.35,3.67,8.66,,4.72,,6.04,,7.87,4.46,3.94,6.82,3.94,6.04,20.99,6.3,11.81,3.67,6.04,5.77,37.53,4.72,7.87,5.51,,,28.419753,24.345679,32.54321,0.98425,24.166667,77.776352
US_FL_12093,2020-08-14,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,6,0,1093,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-20,-18,-41,-38,-29,5,6.15,7.49,5.35,8.29,9.36,,,,8.29,,,4.01,9.63,3.74,,,6.42,,3.74,7.76,24.34,5.08,4.55,4.01,4.81,4.28,32.63,5.62,6.15,6.42,3.74,5.35,28.487654,24.481481,33.104938,1.68275,23.920635,75.543906
US_FL_12093,2020-08-15,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,32,0,1125,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-21,-17,-26,-42,-21,,,4.91,4.33,10.4,8.67,,6.36,,5.2,,4.33,4.91,8.38,,,,,4.05,,9.25,22.25,,8.96,4.33,4.91,4.05,34.68,5.2,10.98,6.07,4.62,,27.901235,24.203704,32.783951,5.297714,23.68254,76.980754
US_FL_12093,2020-08-16,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,17,0,1142,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-25,-15,-35,-32,-28,,4.19,8.93,5.58,10.05,4.19,5.58,5.86,,7.25,,4.46,7.25,12.56,4.46,4.46,3.91,,6.14,5.02,6.14,20.93,9.49,9.77,,6.7,6.42,37.11,5.3,8.93,4.46,,,27.54321,24.074074,32.895062,10.76325,23.611111,78.864723
US_FL_12093,2020-08-17,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,6,0,1148,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,5,4.58,6.76,5.07,9.17,7.96,4.58,5.07,3.62,4.58,,3.62,7.24,10.62,3.38,4.34,,7.72,3.86,3.86,7.96,22.44,6.76,7.72,4.83,3.62,4.58,36.19,3.86,5.07,5.31,,5.79,27.432099,23.592593,33.32716,3.701143,23.873016,80.903824
US_FL_12093,2020-08-18,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,7,0,1155,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,4,5.67,5.2,,11.11,6.38,3.55,6.62,,5.2,,4.49,3.78,8.04,3.31,4.25,,4.25,3.31,3.55,6.86,21.04,8.75,4.96,3.31,3.78,6.15,34.04,4.96,5.91,5.67,4.02,3.55,26.67284,22.864198,32.716049,5.842,22.904762,79.462088
US_FL_12093,2020-08-19,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,14,0,1169,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,4,4.36,5.74,,12.85,12.16,4.13,4.82,4.36,5.28,5.05,,5.05,11.7,3.44,4.13,4.59,3.67,,3.67,7.8,20.19,4.82,7.57,4.59,5.28,8.49,35.11,3.9,,3.9,4.36,4.36,26.240741,22.679012,31.524691,4.245429,22.611111,80.573126
US_FL_12093,2020-08-20,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,8,0,1177,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,5,3.96,8.39,4.66,8.86,9.33,4.2,4.9,4.9,3.96,3.27,5.13,4.9,9.09,,5.13,3.73,4.66,,4.66,7.46,18.42,7.93,7.7,6.53,4.9,8.16,36.84,4.2,,8.39,6.06,6.76,25.969136,22.87037,31.851852,6.894286,23.031746,84.117365
US_FL_12093,2020-08-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,6,0,1183,12,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,5,,5.76,3.69,11.06,8.98,4.15,4.84,,8.52,3.69,5.53,4.38,10.83,3.23,3.46,4.15,3.92,,4.38,5.99,20.73,,8.52,3.69,,3.46,32.48,4.15,7.14,3.69,4.38,4.15,26.882716,22.697531,32.91358,10.994571,23.47619,81.338658
US_FL_12093,2020-08-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,12,1,1195,13,,,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,,,,,,,4.55,6.54,,10.8,7.68,4.83,,,6.82,4.26,,,9.1,,,,,4.26,,7.11,18.19,5.4,11.09,4.26,,4.83,34.97,5.4,11.94,5.69,5.4,4.83,27.549383,23.759259,32.530864,2.25425,24.150794,81.310678
