location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37141,2020-06-17,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,2,0,145,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,15,13,,-24,7,2.57,3.19,9.8,6.13,10.91,2.82,10.05,5.02,1.72,5.02,8.58,2.08,4.29,2.7,3.92,3.55,7.11,3.55,4.17,4.78,,5.27,3.43,10.29,7.11,2.7,2.57,3.06,5.51,5.39,2.08,3.68,3.19,,3.8,2.45,3.06,6.0,1.72,25.86,6.5,4.29,9.8,3.8,5.64,3.92,2.7,2.7,6.37,44.36,2.82,,3.06,1.96,5.27,8.46,1.96,2.7,,2.82,6.74,4.53,6.25,2.08,2.08,4.29,1.96,19.574074,17.203704,24.006173,19.195143,17.305556,87.094057
US_NC_37141,2020-06-18,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,4,0,149,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,24,13,,-24,6,3.99,5.48,8.97,5.48,12.95,2.24,9.34,6.97,1.74,5.23,5.61,5.98,2.74,3.36,2.74,3.99,6.48,4.86,2.62,4.36,2.62,5.11,2.49,9.22,4.24,,2.99,,4.24,5.61,2.74,4.48,4.11,,3.99,3.61,4.86,8.59,2.49,23.91,6.23,4.11,11.83,3.61,4.11,4.61,2.49,2.49,6.97,44.84,2.37,2.37,,,4.61,10.59,2.12,3.36,1.99,1.99,5.98,5.73,4.48,1.74,3.11,3.74,2.99,21.592593,17.135802,26.858025,0.084667,17.263889,76.567159
US_NC_37141,2020-06-19,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,16,0,165,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,24,20,,-27,8,3.33,4.07,9.01,3.58,13.7,,6.67,4.57,1.85,3.21,4.32,5.31,2.71,3.09,,2.22,6.54,3.09,3.09,3.95,,4.94,4.44,8.52,5.68,,1.73,2.1,5.31,2.84,2.96,3.7,5.31,,4.32,2.71,3.7,6.54,2.47,23.82,4.32,4.32,14.19,3.58,2.84,4.81,1.98,2.84,5.43,41.1,1.98,2.22,3.21,,5.06,11.6,,2.84,2.1,3.33,7.53,5.18,4.32,2.59,3.58,3.46,2.47,23.12963,17.771605,28.54321,0.28575,19.513889,80.87323
US_NC_37141,2020-06-20,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,-3,0,162,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,34,26,,-3,,3.6,4.88,9.51,6.81,11.69,,7.58,5.91,2.7,4.11,4.75,2.31,2.31,,4.11,2.96,5.4,3.34,2.7,3.47,2.57,3.21,,6.81,5.01,,2.06,3.6,4.75,3.21,2.96,4.75,5.01,,4.5,,2.96,5.14,,20.56,4.24,2.7,11.31,2.18,2.7,3.85,2.83,2.31,4.75,38.16,,2.18,2.57,,5.14,9.12,,2.83,,2.06,6.17,3.08,3.6,3.47,3.21,1.8,2.96,23.203704,18.154321,29.012346,12.03325,19.354167,79.317566
US_NC_37141,2020-06-21,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,4,0,166,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,45,35,,-8,,2.26,4.02,10.56,4.4,14.71,2.39,8.04,6.16,,3.39,5.15,4.02,2.01,2.64,3.52,,8.55,4.15,3.02,2.39,1.76,1.89,2.77,7.67,6.28,3.27,,3.02,4.15,2.26,3.02,4.02,5.91,,3.77,2.26,3.27,7.16,2.14,21.24,5.53,4.15,13.7,3.39,3.77,3.52,,2.51,4.27,40.35,2.14,2.77,2.77,,5.28,11.31,,2.64,,2.64,9.68,3.14,4.53,2.14,3.14,3.77,,24.185185,18.388889,30.45679,3.640667,20.138889,78.082712
US_NC_37141,2020-06-22,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,11,0,177,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,25,21,,-25,6,2.84,4.62,10.18,3.67,15.38,2.6,10.06,7.1,2.48,3.79,5.68,4.38,,2.72,4.62,2.01,8.4,4.85,6.98,4.73,3.19,4.73,2.84,10.29,4.02,2.01,2.01,2.13,6.39,4.85,2.37,5.09,3.9,,3.19,3.55,2.96,7.34,2.6,28.76,5.56,4.38,15.15,1.77,3.9,4.02,3.19,2.01,5.09,46.98,3.08,2.72,3.67,,4.14,14.91,2.48,1.66,1.77,2.25,9.7,5.09,4.02,3.08,2.6,4.73,2.72,26.728395,21.67284,32.160494,0.0,22.479167,77.210106
US_NC_37141,2020-06-23,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,177,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,28,21,,-26,8,4.26,4.02,9.82,5.56,15.38,3.43,9.47,8.16,2.25,2.6,6.15,4.62,2.25,3.19,3.19,2.84,7.69,3.9,7.34,4.73,2.37,6.51,2.01,9.47,3.9,,2.48,2.84,5.44,4.38,,4.97,4.97,,4.02,2.48,4.62,8.76,,27.45,5.56,3.79,14.32,3.19,4.62,4.02,1.77,,6.98,46.03,2.84,2.96,3.08,,5.92,11.24,1.77,2.01,,3.31,9.11,5.56,6.04,2.37,3.19,3.55,3.55,26.805556,22.923611,31.611111,0.3175,22.02381,74.908973
US_NC_37141,2020-06-24,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,10,0,187,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,21,18,,-25,7,4.35,4.58,11.16,4.35,16.21,3.99,7.99,5.76,3.41,3.05,6.93,4.46,1.88,2.7,3.76,3.05,8.22,4.93,9.16,2.94,2.82,4.46,3.88,10.93,4.46,3.05,1.65,3.05,5.64,5.05,2.35,4.35,4.35,1.88,6.81,2.23,3.41,6.81,2.0,25.49,5.64,1.76,14.92,4.58,5.4,5.17,1.76,2.47,5.64,46.99,2.35,2.35,1.88,,5.64,14.92,2.12,2.7,,2.0,8.22,4.35,3.88,2.58,2.82,3.76,2.94,26.145833,22.506944,31.027778,7.9375,21.579365,75.670278
US_NC_37141,2020-06-25,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,26,0,213,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,21,17,,-25,8,3.67,5.39,10.44,5.05,13.88,3.67,8.49,3.1,3.56,3.33,6.08,4.01,1.72,2.75,4.01,4.47,9.87,4.47,7.57,2.18,1.83,7.57,2.87,9.29,5.62,2.06,4.13,3.21,3.67,3.9,,4.36,4.47,1.95,4.93,4.01,3.67,6.65,3.33,30.28,6.77,2.98,12.73,3.1,4.82,4.36,2.41,2.98,6.77,41.41,,2.06,3.1,2.18,5.28,9.41,3.21,2.29,2.06,2.87,6.54,4.7,4.13,2.98,2.18,3.44,3.44,23.518519,21.425926,28.851852,3.33375,21.486111,88.959281
US_NC_37141,2020-06-26,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,8,0,221,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,21,20,,-25,7,3.21,4.57,9.14,4.08,12.85,2.1,5.19,4.32,3.21,2.96,5.93,3.83,2.72,3.34,3.83,3.46,9.39,3.83,7.54,,2.22,5.19,3.46,8.4,4.57,3.09,1.98,,3.71,3.09,2.22,3.83,3.21,1.98,5.07,3.09,3.83,7.29,1.73,26.19,6.67,3.09,13.84,2.1,3.58,4.94,2.47,2.59,8.03,41.39,3.09,2.35,,,5.07,9.27,1.73,,2.22,2.47,7.91,3.58,5.31,2.84,2.22,3.71,2.84,25.975309,21.481481,31.679012,3.076222,19.527778,67.664986
US_NC_37141,2020-06-27,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,1,0,222,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,40,28,,-5,,,5.28,8.89,5.41,15.97,1.93,6.44,6.7,4.51,3.09,3.73,4.38,4.12,4.12,3.73,2.06,8.89,4.64,7.47,3.48,2.45,4.25,,7.47,3.48,,3.22,2.32,4.38,4.25,3.09,3.48,4.64,2.45,5.02,,3.09,6.31,,24.08,5.15,4.51,12.23,1.8,4.25,5.79,,,5.28,45.07,2.7,,4.51,2.06,4.51,11.33,3.73,2.7,,1.93,9.27,4.51,4.76,2.83,1.8,3.09,3.22,26.012346,21.271605,32.302469,0.0,20.319444,71.504147
US_NC_37141,2020-06-28,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,13,0,235,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,38,28,,-7,,3.36,3.84,8.52,4.8,15.73,1.8,6.84,5.28,,2.76,5.04,5.04,3.72,2.52,4.08,3.24,7.56,5.88,8.28,2.76,2.04,5.28,2.76,6.24,5.16,2.76,2.28,3.0,4.8,4.68,3.12,3.84,5.28,1.68,4.44,,2.04,5.28,,24.73,5.64,,17.17,2.52,5.16,4.08,,2.4,4.08,40.82,2.4,3.96,3.6,1.68,5.64,12.01,3.24,,,,9.12,3.12,2.28,2.88,3.6,4.68,4.2,27.333333,22.191358,33.209877,0.0,20.986111,68.869722
US_NC_37141,2020-06-29,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,8,0,243,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,23,24,,-23,7,3.42,6.25,8.73,5.07,16.52,2.01,8.14,4.84,2.24,3.54,5.55,5.19,3.42,2.71,4.48,3.78,8.38,4.01,4.01,3.54,1.89,6.02,4.01,9.32,3.66,,2.48,2.71,6.14,5.07,1.65,4.01,4.37,,5.78,,2.83,7.08,,28.09,5.66,2.48,19.94,3.66,4.48,5.78,3.66,3.89,6.25,42.84,3.19,3.3,2.12,2.24,7.08,16.4,,2.71,,1.89,8.62,3.19,6.84,2.24,4.01,1.89,3.54,26.635802,22.444444,32.703704,4.445,21.708333,74.691951
US_NC_37141,2020-06-30,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,4,0,247,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,18,16,,-25,9,3.27,4.44,7.94,4.91,14.37,2.22,8.18,5.61,3.5,3.97,6.42,3.04,2.22,3.5,3.5,2.34,8.76,4.56,4.09,3.04,,5.61,4.56,9.35,4.56,1.87,2.45,3.27,4.09,5.61,2.45,3.62,3.85,2.22,5.02,1.87,3.5,7.36,,25.35,4.32,3.15,19.27,2.22,5.49,5.14,2.69,2.8,5.49,42.4,,2.8,3.39,1.75,4.79,16.94,2.34,1.64,2.22,2.69,7.01,5.61,3.39,2.69,3.39,3.27,2.57,26.061728,21.734568,31.919753,1.298222,22.5,81.294261
US_NC_37141,2020-07-01,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,15,0,262,1,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,23,25,,-27,8,2.81,4.92,7.74,5.63,13.72,2.11,9.03,7.27,2.46,4.57,6.1,3.4,1.99,3.52,1.99,3.28,7.5,3.75,3.63,3.87,1.99,5.04,1.88,8.09,6.57,,1.88,3.05,4.81,4.46,1.88,4.1,4.81,1.88,5.28,,2.58,7.04,1.99,27.44,7.5,2.81,20.64,2.46,3.4,4.57,2.11,2.35,6.45,43.39,,3.17,2.81,2.46,6.68,16.07,,2.46,,2.81,7.97,4.57,4.57,2.81,4.1,4.57,4.22,24.512346,20.901235,31.104938,12.925778,21.909722,85.108054
US_NC_37141,2020-07-02,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,9,1,271,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,39,40,,-29,6,3.77,4.95,9.55,5.31,15.57,2.6,8.49,5.66,2.6,2.95,6.37,4.6,1.77,3.19,5.43,2.48,7.9,3.3,3.89,2.12,,3.89,2.48,6.72,6.13,1.89,2.6,1.89,4.6,3.54,,5.19,4.25,2.0,6.25,1.65,3.77,7.31,2.6,25.48,6.13,2.12,13.09,3.19,5.31,5.07,4.13,2.95,4.25,42.81,,,2.71,,4.25,11.21,1.89,2.24,,1.65,7.08,3.3,3.66,2.36,3.54,2.95,1.89,25.802469,21.62963,30.740741,2.921,22.041667,80.106311
US_NC_37141,2020-07-03,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,20,0,291,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,36,43,,-50,13,,6.07,9.72,4.98,14.82,1.94,6.07,7.77,,3.04,6.56,3.89,2.43,3.28,4.86,3.4,7.77,3.64,3.89,2.43,2.79,3.04,3.4,6.8,4.13,,,2.67,3.4,4.62,2.06,4.37,4.86,2.06,4.98,,2.92,6.92,,24.78,6.2,2.67,15.06,3.4,2.67,4.37,2.92,1.94,3.77,42.64,2.67,2.43,2.92,,4.74,13.0,,2.67,,1.7,7.04,3.89,3.64,1.82,3.89,3.28,2.43,26.944444,21.32716,33.030864,0.395111,20.666667,68.855085
US_NC_37141,2020-07-04,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,5,0,296,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,8,29,,-16,,,6.22,6.09,5.44,15.93,,5.7,5.05,,3.11,4.27,2.59,3.63,3.24,4.4,3.11,7.77,3.76,2.46,3.24,,3.88,3.11,6.35,4.53,,1.94,1.94,2.46,4.01,3.88,3.24,4.27,1.81,2.2,,2.85,6.48,1.81,19.17,6.35,2.33,14.51,3.11,2.85,,1.81,3.24,5.18,39.24,,,2.72,2.59,6.74,10.49,,,2.2,,8.03,2.59,,3.11,3.5,2.85,2.98,28.055556,22.154321,34.320988,0.0,20.881944,65.249442
US_NC_37141,2020-07-05,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,2,0,298,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,37,22,,-16,,1.97,3.12,8.79,3.81,15.84,1.62,8.67,7.51,,1.73,6.01,4.51,3.47,3.12,5.32,2.54,9.02,4.05,4.05,4.16,2.54,4.39,3.7,7.28,4.97,2.77,2.2,3.81,4.16,3.58,2.77,5.2,4.74,,5.09,,1.97,4.74,1.73,29.71,6.47,2.54,20.92,2.08,3.12,4.28,2.08,2.89,4.74,41.38,2.08,2.77,3.12,,6.36,16.18,2.08,1.73,1.85,,7.86,5.32,4.62,2.77,3.12,2.77,3.0,27.092593,22.82716,33.666667,6.4135,21.576389,72.474739
US_NC_37141,2020-07-06,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,5,0,303,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,33,30,,-29,7,3.26,3.61,7.8,4.31,16.88,2.21,7.91,6.87,2.1,3.72,6.4,7.68,1.63,4.07,5.47,1.98,9.31,6.05,3.84,5.12,,6.05,2.56,7.57,5.12,2.56,3.26,2.44,5.24,5.59,1.75,3.96,5.47,,3.61,1.75,2.44,8.15,1.86,26.3,5.12,4.31,15.94,5.0,4.31,4.66,2.79,,7.1,40.62,1.86,1.63,3.26,2.1,5.24,14.66,2.1,1.86,2.21,7.22,9.66,4.07,4.42,2.21,2.44,3.96,3.03,25.975309,21.759259,31.771605,0.705556,22.013889,79.930549
US_NC_37141,2020-07-07,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,0,0,303,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,16,17,,-27,10,2.25,4.6,10.66,4.49,13.92,3.26,9.09,6.4,2.92,4.15,6.29,4.38,2.36,3.37,3.37,2.36,9.88,4.94,4.04,3.37,2.36,7.63,2.69,8.53,4.94,3.03,2.36,2.47,5.61,4.94,2.02,5.61,4.15,,4.49,,3.82,6.51,2.13,29.19,6.17,3.82,16.61,3.82,4.83,4.71,2.25,1.68,6.74,45.13,2.25,,3.03,,4.38,10.89,,3.37,1.91,1.57,9.09,4.6,4.15,2.92,1.91,3.93,2.47,25.123457,22.561728,29.179012,6.204857,23.048611,88.9854
US_NC_37141,2020-07-08,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,11,0,314,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,16,11,,-28,9,1.9,5.45,8.3,4.74,15.06,1.66,7.0,8.3,2.96,4.5,6.76,4.39,2.85,3.91,3.32,2.96,8.42,3.91,4.39,2.37,1.9,5.33,2.02,8.65,5.1,2.13,2.49,2.73,4.98,2.85,2.73,3.91,5.1,2.02,4.39,,2.61,8.42,3.2,28.69,6.17,2.61,15.29,2.73,5.1,3.67,2.61,2.73,4.86,42.92,3.56,2.37,3.44,2.25,7.11,10.67,2.02,2.49,,2.73,8.42,4.74,5.57,3.2,3.2,4.03,2.37,25.339506,22.820988,29.598765,17.743714,23.291667,88.826884
US_NC_37141,2020-07-09,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,16,0,330,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,18,14,,-26,8,3.0,3.69,9.69,4.73,13.95,3.11,9.46,5.3,1.96,3.69,5.88,5.42,2.65,4.27,4.27,2.88,8.76,2.88,3.81,3.11,2.88,3.69,2.88,8.19,5.19,,2.42,4.27,5.42,5.07,3.11,3.23,4.15,,5.42,1.96,3.0,8.65,2.08,25.25,6.34,4.04,13.26,2.54,5.19,5.07,1.96,,6.46,38.05,,2.65,3.34,,7.5,10.15,1.84,3.11,,3.46,8.99,3.81,3.34,3.0,1.61,3.58,2.77,25.975309,23.537037,30.679012,2.939143,23.75,87.45691
US_NC_37141,2020-07-10,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,8,0,338,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,16,20,,-26,8,2.23,5.07,7.79,4.82,12.12,,9.4,6.18,2.6,3.71,4.45,4.33,2.1,3.21,3.34,3.46,6.43,3.21,2.35,3.21,2.84,4.82,2.23,8.53,4.45,2.1,2.35,2.72,3.96,5.07,2.6,4.08,3.59,,3.34,1.98,3.83,7.17,2.47,25.35,6.55,2.97,9.77,2.47,3.96,3.21,2.72,2.72,4.33,40.56,,2.1,2.23,2.23,3.83,8.9,,3.34,,2.23,8.41,5.07,6.43,2.97,3.09,2.97,2.1,27.049383,23.296296,32.345679,1.923143,23.256944,79.564155
US_NC_37141,2020-07-11,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,15,0,353,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,30,27,,-3,,2.02,4.17,8.85,3.92,15.18,3.67,7.21,4.81,2.4,2.78,6.7,3.79,2.15,3.16,3.92,3.42,7.84,5.57,3.79,3.92,2.4,4.55,3.79,6.83,3.92,2.91,2.66,3.42,3.42,5.31,2.91,3.16,3.42,,5.44,,3.04,6.07,2.15,25.3,6.2,3.16,15.43,4.3,3.92,4.17,3.16,,4.43,38.45,1.9,3.04,3.54,2.02,4.68,10.75,2.28,2.28,2.02,,7.08,3.54,6.2,3.04,2.53,3.29,3.29,27.438272,22.648148,32.388889,12.264571,23.340278,78.275672
US_NC_37141,2020-07-12,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,12,0,365,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,37,29,,-13,,2.68,5.0,10.36,4.87,12.67,2.19,9.38,5.24,,2.68,5.0,3.53,2.68,2.92,4.14,3.53,6.82,4.39,3.65,2.07,3.53,4.26,2.92,7.8,4.26,1.83,,3.41,2.92,5.24,2.19,3.41,5.12,2.07,5.36,2.07,2.56,6.33,2.19,27.53,4.26,2.56,13.04,3.78,3.41,5.48,2.31,2.68,4.63,36.91,2.44,2.56,2.8,,5.24,10.96,1.95,1.83,2.31,4.14,7.19,3.41,4.51,1.71,4.87,3.9,3.29,27.654321,23.191358,33.104938,2.286,23.152778,76.499692
US_NC_37141,2020-07-13,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,17,0,382,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,22,23,,-27,7,3.32,5.38,8.24,5.61,14.19,,8.36,5.27,3.55,2.29,4.58,2.86,3.09,2.98,3.32,3.66,8.47,3.55,4.01,4.01,1.6,3.89,2.4,9.27,6.18,2.29,,1.72,5.38,6.98,,4.01,3.32,,4.12,1.72,2.86,7.55,,28.39,7.21,2.4,14.31,1.72,3.55,4.12,2.29,3.21,5.15,41.55,2.17,3.32,3.21,1.6,5.72,13.85,2.29,1.72,1.6,1.72,8.7,3.32,5.61,2.06,3.21,5.72,2.29,26.925926,23.41358,32.981481,0.381,23.368056,81.456184
US_NC_37141,2020-07-14,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,33,0,415,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,22,19,,-24,8,2.45,5.01,8.62,4.89,14.21,3.03,7.46,5.01,2.91,,6.41,4.19,1.75,3.61,5.36,2.8,9.2,2.33,3.49,2.91,1.86,4.66,1.75,7.57,4.43,1.86,2.45,3.49,5.12,4.54,2.68,1.98,3.96,2.45,3.03,2.1,1.98,8.39,,26.67,6.06,2.91,12.11,2.56,4.19,3.26,1.63,2.56,5.47,39.72,2.21,3.96,3.49,,4.66,10.72,,,1.98,3.96,7.34,3.73,4.31,1.75,2.21,6.29,2.68,26.375,20.541667,34.020833,3.2385,21.486111,74.596522
US_NC_37141,2020-07-15,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,10,0,425,2,,,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,22,17,,-26,8,2.57,4.9,8.41,5.25,15.18,3.15,10.04,5.49,2.45,3.62,5.96,4.67,3.15,3.5,4.9,3.15,8.76,2.8,5.14,4.55,,5.37,3.15,8.64,5.37,1.75,1.99,2.57,6.77,5.02,2.69,4.09,3.62,2.33,3.97,,4.44,7.82,3.04,26.51,6.77,4.2,13.78,3.97,3.85,5.02,2.57,2.1,5.61,42.74,2.69,4.09,2.69,1.64,6.66,12.73,1.87,1.99,,1.87,8.29,3.62,4.32,2.92,2.57,4.55,3.27,27.784722,22.152778,34.020833,0.0,23.270833,76.553485
