location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19123,2021-05-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,2316,51,62,6801,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,26,-23,-2,,13.93,,5.74,6.96,10.65,9.01,18.03,,6.55,33.59,,7.78,8.816667,6.411111,16.705556,8.932333,7.666667,91.859224
US_IA_19123,2021-05-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,2318,51,15,6816,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,8,-23,,,15.21,,,11.01,10.49,,22.55,,,34.08,8.91,,10.166667,4.616667,17.611111,0.084667,4.5,68.259546
US_IA_19123,2021-05-30,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,-1,0,2317,51,29,6845,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-33,,,19.91,,,14.44,,8.96,28.37,,24.39,33.35,16.93,7.96,13.905556,7.15,19.094444,0.0,6.166667,59.566408
US_IA_19123,2021-05-31,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2317,51,0,6845,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,3,-77,16,8.8,15.28,,,13.89,6.94,,22.68,12.5,10.19,37.04,7.87,,15.316667,10.9,20.661111,0.0,10.777778,74.619268
US_IA_19123,2021-06-01,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,2319,51,25,6870,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,11,-24,2,6.27,18.82,9.62,6.69,12.96,10.04,8.36,29.69,,11.71,43.91,12.54,,16.6,10.483333,24.638889,0.028222,12.160494,75.341314
US_IA_19123,2021-06-02,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2319,51,85,6955,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-27,1,10.87,15.88,6.69,7.52,12.12,7.52,6.27,24.66,11.29,9.2,45.14,,11.7,19.405556,11.711111,26.5,0.0,11.734568,61.363814
US_IA_19123,2021-06-03,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2319,51,8,6963,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,10,-26,3,8.62,18.97,,,9.05,11.64,,27.17,6.9,14.23,40.96,12.94,7.76,21.772222,13.35,29.766667,0.0,11.160494,50.961261
US_IA_19123,2021-06-04,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2319,51,38,7001,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-25,-4,8.01,23.14,6.67,7.56,8.01,9.79,10.23,19.13,,15.13,41.82,11.57,7.56,24.005556,15.772222,30.555556,0.0,11.67284,45.927104
US_IA_19123,2021-06-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2319,51,35,7036,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,45,-4,,,19.6,12.74,,11.76,9.31,9.31,21.07,,15.68,31.85,16.66,9.31,25.45,19.077778,32.361111,0.0,16.401235,57.223678
US_IA_19123,2021-06-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2319,51,15,7051,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-25,,,20.46,,,10.47,,,19.98,,12.85,38.06,,,24.422222,17.5,30.072222,0.0,17.5,65.332268
US_IA_19123,2021-06-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2319,51,18,7069,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-27,2,9.96,18.63,7.37,,6.93,8.66,,22.53,,13.0,38.56,8.23,8.23,24.988889,19.344444,31.038889,0.0,19.580247,71.970613
US_IA_19123,2021-06-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,2321,51,21,7090,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-24,3,7.93,18.51,,7.05,6.61,7.49,8.37,21.15,,14.1,44.95,14.1,6.61,24.722222,18.466667,31.177778,0.0,19.450617,72.781249
US_IA_19123,2021-06-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2321,51,10,7100,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-26,1,,15.92,,,9.04,13.34,,30.99,,10.76,43.03,17.21,8.18,26.083333,19.233333,32.516667,0.705556,19.858025,68.358663
US_IA_19123,2021-06-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2321,51,20,7120,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,11,-27,4,,16.01,9.09,,10.39,9.52,8.65,23.37,,15.15,40.25,7.36,8.65,27.644444,20.433333,33.8,0.0,19.981481,63.045816
US_IA_19123,2021-06-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2321,51,0,7120,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,32,-26,-7,,14.98,,,,11.9,,22.92,,12.78,32.17,11.9,,27.222222,21.594444,33.183333,0.0,20.049383,64.582662
US_IA_19123,2021-06-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,2322,51,31,7151,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,21,-15,,,18.73,,,7.39,8.38,7.39,29.58,,10.85,41.41,,11.83,25.744444,20.511111,31.538889,0.0,16.265432,55.861072
US_IA_19123,2021-06-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2322,51,15,7166,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-30,,,11.43,7.14,,10.95,10.0,,21.91,,15.24,39.53,8.1,,24.427778,14.277778,32.905556,0.0,9.395062,38.477787
US_IA_19123,2021-06-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2322,51,17,7183,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-29,4,7.22,14.02,6.8,,9.35,9.35,,29.32,6.37,15.72,36.55,14.02,7.65,25.183333,18.372222,31.772222,0.0,12.635802,45.493928
US_IA_19123,2021-06-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,2324,51,22,7205,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-25,3,,18.95,,,9.26,8.42,10.53,29.9,10.95,15.16,38.74,8.42,7.16,23.988889,14.294444,31.505556,0.0,11.45679,45.50886
US_IA_19123,2021-06-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,-1,1,2323,52,0,7205,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-29,1,,16.25,8.78,,9.66,10.54,,21.08,,10.98,48.74,10.54,10.54,24.005556,15.988889,30.922222,0.0,12.376543,48.087638
US_IA_19123,2021-06-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,-1,2324,51,18,7223,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,7,-29,6,9.51,23.77,,,7.35,12.53,,20.31,9.07,9.94,30.25,15.99,7.78,26.694444,20.438889,35.094444,0.0,16.41358,53.268286
US_IA_19123,2021-06-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,-1,0,2323,51,29,7252,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,30,-24,-4,,14.4,,,,7.2,9.32,19.91,,16.52,36.01,14.83,,28.161111,23.694444,32.855556,0.108857,19.95679,61.169677
US_IA_19123,2021-06-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,3,0,2326,51,16,7268,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-18,,8.25,14.07,,,8.25,8.74,7.77,25.24,,11.65,32.03,17.96,7.28,25.377778,19.294444,31.622222,7.450667,18.845679,67.69548
US_IA_19123,2021-06-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2326,51,15,7283,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-32,,,10.68,,8.01,,7.56,,25.81,,6.67,36.04,12.9,6.67,23.288889,19.416667,30.45,2.794,19.259259,78.335212
US_IA_19123,2021-06-21,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,1,2326,52,17,7300,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,13,-28,3,6.18,13.18,7.82,,,7.82,10.29,21.41,6.18,10.29,32.53,12.35,,19.305556,14.877778,25.538889,9.93775,12.740741,65.910535
US_IA_19123,2021-06-22,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,-1,2327,51,8,7308,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,5,-26,4,10.29,14.41,,,7.41,,9.06,33.35,,8.65,48.18,10.71,,17.65,9.816667,27.522222,0.036286,10.08642,60.888318
US_IA_19123,2021-06-23,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2327,51,11,7319,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-27,1,,8.46,,9.73,9.31,11.0,6.35,23.7,11.0,11.85,41.47,10.58,10.16,21.472222,15.927778,28.855556,6.31825,16.679012,74.375153
US_IA_19123,2021-06-24,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2327,51,6,7325,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,1,-28,7,6.14,12.69,6.55,8.19,,7.37,,22.92,,13.51,42.98,9.41,9.01,24.271605,19.993827,29.179012,0.550333,19.451389,74.770427
US_IA_19123,2021-06-25,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,2328,51,27,7352,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,21,-26,-5,7.65,14.88,,8.08,,6.8,,19.56,7.23,13.18,44.22,9.36,7.65,23.522222,20.527778,28.061111,15.494,21.938272,91.16041
US_IA_19123,2021-06-26,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2328,51,13,7365,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,0,-10,,,12.09,,,13.02,,,22.79,,8.37,33.02,8.84,,23.355556,20.833333,26.927778,0.338667,21.697531,90.72412
US_IA_19123,2021-06-27,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,2329,51,4,7369,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-28,,,14.1,,,7.99,7.99,,20.68,,16.92,43.24,10.34,,21.694444,17.866667,26.166667,2.794,19.41358,86.897435
US_IA_19123,2021-06-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2329,51,28,7397,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-28,0,8.03,17.33,,,7.19,10.57,6.76,26.63,7.19,19.02,42.7,9.72,10.14,23.227778,19.611111,27.544444,0.0,20.703704,85.869332
US_IA_19123,2021-06-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,-1,0,2328,51,7,7404,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,4,-27,3,,13.58,6.99,7.41,,11.93,8.64,26.74,,14.4,40.32,13.16,,23.011111,20.988889,26.222222,1.227667,21.919753,93.673414
US_IA_19123,2021-06-30,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2328,51,7,7411,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-24,1,6.48,12.53,,,10.37,6.91,9.51,29.38,,9.94,49.69,9.94,15.55,23.755556,20.016667,28.488889,0.98425,21.530864,87.503102
US_IA_19123,2021-07-01,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2328,51,15,7426,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-30,2,,13.04,,,9.56,,9.56,23.9,,13.04,36.5,19.55,,24.277778,19.044444,29.405556,0.536222,19.37037,74.203431
US_IA_19123,2021-07-02,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,2329,51,2,7428,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,32,-28,-5,,8.89,9.36,7.49,,,,28.08,,14.04,33.69,9.83,,24.033333,18.566667,28.988889,0.0,19.117284,74.345888
US_IA_19123,2021-07-03,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,2330,51,33,7461,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,2,-26,,,15.3,11.08,,,,,27.97,,14.78,35.36,14.78,7.92,23.383333,17.244444,29.088889,0.0,18.734568,75.140686
US_IA_19123,2021-07-04,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,2332,51,7,7468,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-43,,,9.57,,,9.04,9.04,,27.64,,13.82,37.2,11.69,,24.65,18.377778,30.888889,0.0,19.938272,75.222298
US_IA_19123,2021-07-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2332,51,0,7468,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,12,-71,12,6.7,14.74,6.7,,,8.49,,28.58,,26.35,39.3,12.51,10.72,26.072222,20.466667,31.511111,0.0,20.907407,73.289456
US_IA_19123,2021-07-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,5,0,2337,51,17,7485,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,10,-28,4,6.7,9.63,,11.3,10.04,7.95,8.37,22.18,,15.07,40.6,12.14,6.7,26.177778,20.733333,31.122222,0.0,20.432099,70.806096
US_IA_19123,2021-07-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,-30,0,2307,51,3,7488,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-28,4,9.76,14.42,8.06,7.21,13.15,6.79,6.36,20.78,6.79,11.45,36.05,15.27,7.21,24.055556,20.366667,29.8,1.68275,20.740741,81.551796
US_IA_19123,2021-07-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2307,51,13,7501,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,13,-28,4,7.65,16.58,7.65,,8.08,9.78,13.61,28.07,,14.46,33.59,16.58,8.93,20.522222,17.538889,25.144444,0.254,17.641975,83.437214
US_IA_19123,2021-07-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2307,51,15,7516,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,29,-26,-1,8.16,13.31,,,,10.31,,21.48,7.3,8.16,35.65,9.02,7.3,21.15,17.416667,26.761111,6.35,19.08642,88.037832
US_IA_19123,2021-07-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2307,51,8,7524,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,11,-9,,,19.81,,,11.52,,,23.04,,10.6,29.95,14.74,,21.179012,18.901235,25.419753,17.610667,19.854167,92.297883
US_IA_19123,2021-07-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2307,51,11,7535,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-30,,7.39,8.31,,,11.09,,,29.1,8.31,11.09,47.11,12.01,,19.291667,16.902778,22.541667,3.81,18.103175,93.119546
US_IA_19123,2021-07-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2307,51,1,7536,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,13,-29,4,8.37,13.4,7.12,,7.54,8.79,7.95,26.79,7.12,10.46,41.44,9.21,8.79,19.588889,17.061111,22.938889,1.552222,17.679012,89.201428
US_IA_19123,2021-07-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2307,51,2,7538,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,13,-24,2,8.09,18.3,12.77,8.51,10.64,9.79,,32.77,,12.77,46.81,22.55,,22.462963,18.518519,27.938272,0.084667,19.333333,82.578797
US_IA_19123,2021-07-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,6,0,2313,51,8,7546,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-25,3,5.72,13.08,10.22,,6.95,9.81,7.77,25.35,6.95,12.27,43.34,10.63,,25.044444,21.355556,30.983333,0.0,21.796296,82.618457
US_IA_19123,2021-07-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2313,51,8,7554,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,14,-27,4,7.07,11.64,8.73,,7.07,7.07,8.73,28.27,,13.3,42.81,9.98,7.9,22.877778,19.394444,28.95,15.566571,20.660494,87.050884
US_IA_19123,2021-07-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2313,51,11,7565,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,24,-26,-5,7.49,12.34,,8.37,,11.46,8.81,18.51,,14.1,41.86,10.13,7.05,21.85,17.172222,27.8,2.032,19.055556,84.027114
US_IA_19123,2021-07-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2313,51,11,7576,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,5,-18,,,17.79,,,,9.39,11.36,22.23,7.9,11.36,35.08,10.87,7.41,22.111111,16.394444,27.455556,0.0,18.345679,79.13684
US_IA_19123,2021-07-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2313,51,0,7576,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-30,,,13.57,,7.75,7.27,9.21,,25.2,,13.57,41.67,10.18,,22.377778,16.755556,27.827778,0.0,18.191358,77.375504
US_IA_19123,2021-07-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2313,51,0,7576,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,33,-29,3,,13.98,,,10.59,6.78,,27.11,11.01,13.13,33.89,13.55,7.62,23.461111,18.383333,29.272222,0.0,19.283951,77.111701
US_IA_19123,2021-07-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2313,51,0,7576,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-24,2,9.16,14.99,7.91,,,12.91,9.99,24.15,6.66,8.74,39.14,12.07,,24.027778,18.288889,29.066667,0.0,19.697531,76.606238
US_IA_19123,2021-07-21,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,12,0,2325,51,24,7600,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-25,1,7.22,17.42,,,10.62,11.47,,30.6,6.37,9.35,40.37,11.05,,24.116667,18.388889,30.038889,0.0,20.12963,78.495657
US_IA_19123,2021-07-22,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2325,51,2,7602,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,24,-25,3,,18.55,,,8.63,8.63,9.49,25.02,,8.19,34.5,15.96,9.06,24.888889,19.994444,30.055556,0.0,20.790123,78.091328
US_IA_19123,2021-07-23,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2325,51,24,7626,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-26,-3,,13.15,,,7.01,12.27,7.45,27.18,8.77,15.78,21.04,8.33,7.01,26.411111,21.738889,31.733333,0.0,21.987654,76.810148
