location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18173,2020-01-24,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.71,4.48,7.54,4.01,10.49,2.36,5.66,5.66,2.47,2.24,6.48,3.89,1.89,4.48,1.77,3.54,22.39,4.12,10.13,2.83,3.06,5.3,2.24,11.55,5.89,2.59,2.47,3.77,6.83,3.18,4.24,3.89,,6.48,2.24,2.47,8.01,3.18,34.05,5.3,2.12,7.19,3.06,4.83,5.77,5.18,2.0,6.83,42.3,1.77,1.77,2.36,4.59,7.07,2.71,1.77,,4.12,6.01,5.42,5.54,,3.89,2.83,2.12,4.617284,2.574074,5.969136,4.021667,,3.771605,94.331436
US_IN_18173,2020-01-25,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,1.75,5.14,8.15,4.76,9.65,4.14,8.02,5.27,,3.13,4.64,3.13,1.88,3.64,2.01,2.63,23.32,4.39,10.66,3.38,3.13,5.14,2.38,7.4,4.14,2.01,2.88,3.26,6.14,3.76,5.64,4.51,,4.76,2.26,3.64,6.77,1.75,35.61,6.14,3.64,7.4,2.88,3.38,5.14,3.13,,6.39,38.49,,,3.64,3.01,5.64,2.26,2.76,2.63,3.76,5.39,4.01,4.76,2.38,2.26,1.88,4.01,1.95679,1.055556,4.41358,2.159,,0.185185,88.21703
US_IN_18173,2020-01-26,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,1.86,4.87,7.19,3.13,9.17,1.97,9.4,4.53,,4.06,6.15,4.76,2.55,,1.74,2.9,29.12,4.29,9.28,3.83,2.32,4.41,2.32,6.85,5.45,1.74,2.21,6.03,5.57,3.25,2.79,2.9,,5.8,3.25,2.79,6.15,2.09,32.03,5.57,2.44,5.92,1.86,4.06,5.57,3.13,2.21,3.71,39.92,3.02,,3.13,3.94,6.61,,2.44,3.37,2.09,6.03,2.79,3.02,3.37,4.06,3.71,3.94,1.808642,-1.962963,7.759259,0.03175,,-1.160494,80.781227
US_IN_18173,2020-01-27,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,1.94,5.13,7.75,3.31,9.35,1.71,8.66,6.04,2.17,3.65,7.07,4.1,1.82,3.31,1.6,3.53,25.65,3.76,8.55,2.28,2.39,5.58,1.6,9.92,3.99,3.08,2.62,6.5,6.72,2.17,3.53,4.79,3.08,5.58,2.28,2.96,9.23,2.39,33.97,7.29,3.53,5.36,2.39,5.01,3.76,3.65,3.08,4.9,46.16,1.94,,2.39,4.9,7.75,1.6,2.74,3.65,2.39,5.24,4.45,3.99,2.85,4.33,3.65,3.08,1.54321,-1.709877,5.685185,0.0,,-0.049383,89.379362
US_IN_18173,2020-01-28,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,3.25,5.81,8.95,3.37,13.02,2.21,9.88,6.97,3.25,5.7,7.32,4.3,2.33,5.12,2.21,3.25,28.71,4.65,11.86,2.33,2.56,5.7,2.67,9.76,5.35,3.49,4.42,5.12,6.74,1.98,2.91,3.6,,4.77,2.33,1.63,8.14,2.67,35.69,7.79,4.53,6.86,4.18,5.35,4.88,3.72,3.72,6.74,41.03,2.44,1.86,4.42,3.6,9.07,1.86,3.25,2.21,3.6,7.44,4.88,6.16,2.33,5.93,3.84,2.21,-0.215278,-1.097222,1.527778,0.0635,,-1.826389,88.962522
US_IN_18173,2020-01-29,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.14,3.69,7.61,4.04,14.03,4.04,9.87,5.47,3.45,5.59,6.18,2.73,3.92,4.04,1.9,2.62,38.75,3.45,11.53,2.02,3.69,6.54,2.5,9.15,4.28,3.57,3.33,6.06,8.56,2.85,4.64,4.04,1.66,6.18,3.33,2.85,9.27,4.04,48.02,8.2,4.4,7.13,3.09,4.99,5.47,4.64,2.62,6.42,43.98,2.02,,2.97,2.62,11.77,2.02,3.69,3.21,4.4,4.87,4.87,5.47,2.73,4.04,2.73,1.66,1.305556,-0.208333,4.25,0.0,,-1.083333,84.210858
US_IN_18173,2020-01-30,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,3.33,4.99,7.48,3.21,11.4,3.33,7.84,7.48,3.8,4.51,8.19,3.09,3.09,4.16,1.66,3.44,41.8,4.75,14.13,4.04,,4.51,2.38,10.09,5.82,3.56,2.02,7.01,7.01,2.38,4.87,4.99,,3.68,2.26,3.56,8.91,3.56,44.77,6.41,3.21,8.07,2.73,4.63,5.11,3.92,2.97,7.6,45.72,2.38,1.78,1.78,4.51,7.72,,3.33,4.63,3.09,4.16,4.39,5.22,2.61,5.46,2.38,1.9,1.864198,-0.549383,4.697531,0.1524,,-0.45679,84.686073
US_IN_18173,2020-01-31,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,,4.88,7.31,4.64,11.38,3.25,6.38,7.2,1.74,5.69,6.38,4.64,2.55,3.6,,2.55,37.84,4.99,12.19,4.06,2.21,5.11,3.6,10.33,6.27,3.6,3.71,5.34,6.96,3.13,4.76,4.64,,5.92,3.6,4.29,11.26,2.55,38.88,6.04,2.9,5.8,3.95,5.34,3.95,2.9,2.79,6.96,41.44,2.79,1.97,2.44,4.18,4.99,1.86,2.79,2.32,3.95,6.5,5.46,4.76,2.32,4.99,3.37,3.37,3.339506,0.95679,5.777778,1.088571,,1.314815,86.656951
US_IN_18173,2020-02-01,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,,5.56,8.21,4.59,9.91,,6.89,5.2,2.42,3.62,6.89,3.87,2.29,4.23,,1.69,29.36,4.83,10.87,3.26,1.93,4.11,3.87,7.13,4.83,,3.5,4.23,7.49,3.02,4.11,5.44,,3.5,2.78,2.9,8.58,2.54,30.57,5.44,2.54,5.07,3.26,3.14,3.75,3.02,2.9,6.16,35.52,1.69,1.93,,4.47,5.2,,,3.5,3.75,5.07,3.5,5.92,1.93,4.47,2.54,3.14,4.660494,2.598765,7.481481,0.959556,,2.32716,84.920173
US_IN_18173,2020-02-02,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,,2.88,8.4,4.2,10.32,2.04,7.44,6.12,2.64,3.96,8.04,3.48,,3.0,1.8,3.6,29.03,4.08,9.72,1.92,3.72,4.08,,7.08,5.52,2.16,1.8,3.84,6.24,2.28,3.48,3.96,,3.48,2.76,2.88,4.44,1.68,30.47,3.96,2.64,6.84,2.52,3.84,4.56,3.36,1.68,6.0,40.67,2.28,,3.12,4.56,5.16,1.8,2.28,4.32,3.24,5.88,2.64,5.4,1.92,3.36,3.96,1.8,6.987654,-0.87037,18.234568,0.0,,0.82716,65.063606
US_IN_18173,2020-02-03,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.47,4.82,7.06,4.0,12.71,1.88,10.59,6.47,2.59,6.24,10.47,3.77,2.82,6.0,1.76,2.35,27.41,3.29,12.82,3.77,2.12,5.53,2.59,9.41,4.59,4.12,2.82,6.35,8.35,1.76,4.35,5.76,1.65,6.47,3.53,2.0,9.06,2.0,32.12,7.88,4.71,7.41,4.47,5.65,5.76,2.82,2.0,7.41,45.77,2.35,3.06,,5.76,9.65,,2.94,2.71,2.82,7.88,3.88,5.65,2.71,3.65,4.71,2.71,11.691358,4.444444,21.333333,0.0,,3.469136,57.592179
US_IN_18173,2020-02-04,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.51,5.48,8.0,6.85,12.56,5.25,8.11,6.85,2.97,5.48,8.45,6.62,1.83,3.54,1.71,2.4,26.73,4.23,11.88,2.06,2.4,5.71,2.17,9.71,5.14,3.54,2.17,6.28,8.0,1.94,5.14,4.68,2.06,5.94,3.88,3.88,10.74,,30.95,8.0,4.46,7.2,3.77,4.46,5.94,3.2,3.88,7.77,42.26,2.51,1.71,3.31,3.43,6.28,,3.88,3.65,6.05,6.4,5.48,5.25,3.88,4.8,3.2,2.17,13.259259,6.246914,18.345679,2.830286,,9.746914,79.80139
US_IN_18173,2020-02-05,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,1.93,4.76,6.8,4.08,11.79,3.06,8.61,6.01,,3.85,8.16,4.31,2.04,4.42,2.95,2.95,26.18,4.42,12.24,3.17,3.06,5.33,3.63,10.31,4.08,2.15,3.51,6.35,7.37,2.15,4.31,3.17,1.59,4.42,2.49,4.99,8.39,3.74,29.46,7.48,3.51,6.23,3.85,7.48,4.76,3.06,1.7,4.53,43.97,2.15,1.7,,3.4,5.78,2.38,3.29,2.95,3.4,6.46,5.21,4.31,2.61,3.85,3.97,2.04,2.808642,1.512346,5.623457,8.599714,,1.493827,91.150479
US_IN_18173,2020-02-06,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.09,5.12,7.21,2.56,10.0,2.79,8.14,5.7,2.56,4.3,5.81,5.58,2.09,4.3,2.09,2.44,27.2,3.84,10.93,2.09,2.67,6.04,3.95,11.51,5.23,2.44,1.98,6.86,6.74,1.98,3.49,3.6,,3.72,3.72,3.6,10.46,3.6,33.36,7.67,3.6,6.86,3.95,5.35,5.58,3.72,1.86,7.09,43.71,3.37,,3.6,5.93,6.51,2.44,2.21,2.79,3.25,6.39,5.58,3.72,3.49,4.3,1.74,,0.95679,-0.395062,2.290123,8.382,,-0.0,93.4145
US_IN_18173,2020-02-07,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,1.93,4.22,8.31,4.58,12.65,,6.99,6.14,2.17,6.02,5.54,3.73,1.93,3.61,,2.41,25.17,3.73,10.48,3.01,2.17,6.02,4.22,10.36,6.02,3.37,3.01,5.06,7.47,1.69,4.58,5.66,,5.42,3.98,3.13,10.0,2.77,33.36,8.19,2.53,5.54,4.82,7.35,4.58,,2.89,7.35,39.27,2.65,2.05,3.13,2.41,6.14,1.93,,3.25,2.53,5.06,5.9,4.34,1.81,3.25,2.89,1.81,-0.240741,-1.858025,2.635802,0.653143,,-3.993827,75.909592
US_IN_18173,2020-02-08,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.48,5.46,8.93,5.96,8.56,,7.2,5.33,1.86,4.09,6.2,4.96,1.99,2.85,2.11,2.23,27.54,4.59,11.04,3.85,3.1,4.47,2.73,10.05,6.2,2.11,3.1,5.21,5.71,,5.33,4.71,,6.33,1.74,4.09,6.82,2.36,28.54,5.58,3.1,6.7,2.98,6.7,4.71,3.47,2.23,6.33,37.34,,1.86,1.86,5.33,5.71,1.99,,2.98,2.73,4.09,5.21,4.34,,4.34,4.22,2.23,0.888889,-0.753086,2.771605,0.036286,,-2.820988,76.565531
US_IN_18173,2020-02-09,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.5,6.66,8.09,5.35,11.19,,8.57,7.14,2.5,4.05,5.35,4.17,1.78,,,2.74,21.54,3.69,10.11,4.05,2.38,6.19,2.02,10.47,4.4,1.67,2.62,5.35,6.78,1.67,3.81,5.12,,4.76,2.62,2.86,6.9,2.62,26.77,7.02,1.78,5.59,3.45,4.76,4.88,,3.69,5.35,40.22,2.98,,3.81,4.64,5.71,,2.86,3.09,2.02,3.93,6.19,4.4,2.5,5.24,3.33,2.86,1.358025,-4.185185,13.067901,0.92075,,-1.95679,79.084225
US_IN_18173,2020-02-10,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.22,6.67,7.37,4.68,10.65,2.46,9.71,7.84,2.34,5.74,6.32,4.68,2.93,5.03,1.64,3.04,22.0,4.1,14.51,3.16,2.81,4.92,2.11,10.18,5.62,,4.45,5.74,6.67,3.16,5.03,4.21,2.11,5.62,2.58,3.51,6.79,3.04,30.78,7.61,2.58,5.62,3.75,4.21,5.15,,3.16,8.08,45.06,2.81,2.46,2.58,4.1,8.19,2.46,2.34,4.1,2.69,7.37,6.67,6.32,2.81,3.51,4.8,2.81,7.537037,2.530864,13.62963,14.296571,,6.104938,90.81224
US_IN_18173,2020-02-11,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.08,5.08,8.78,5.43,11.44,2.19,8.78,4.85,2.31,2.77,5.2,4.28,2.43,4.62,1.62,2.31,26.11,2.77,13.29,2.54,2.31,6.01,1.62,9.71,4.85,2.54,2.89,5.55,8.55,2.66,4.28,4.74,2.08,5.32,2.77,2.43,10.51,3.7,34.08,6.12,3.7,7.16,3.23,4.62,4.28,2.66,2.54,7.97,39.74,2.77,1.85,2.31,3.81,7.51,,2.19,4.85,3.35,6.12,5.43,5.32,3.47,,1.62,1.96,2.981481,1.117284,6.432099,2.286,,0.364198,83.010166
US_IN_18173,2020-02-12,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.17,4.22,8.55,3.31,10.84,2.51,6.84,5.13,2.05,4.68,6.73,3.31,2.62,3.42,2.05,3.65,19.62,3.65,11.52,2.62,2.05,6.5,2.85,11.06,4.56,1.6,3.31,5.13,6.73,2.05,5.13,5.13,2.17,3.54,3.42,3.19,10.15,2.85,31.26,5.13,4.33,6.62,3.99,4.22,4.56,1.94,2.05,8.1,38.33,2.85,1.71,,5.02,8.44,2.17,2.62,2.51,4.68,3.88,5.02,5.25,3.08,2.85,3.31,2.28,2.030864,0.246914,4.240741,0.399143,,0.395062,89.066894
US_IN_18173,2020-02-13,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,2.22,3.74,7.6,4.79,10.53,3.16,8.77,5.38,3.39,6.43,8.07,4.56,,3.27,,2.46,21.75,2.22,9.24,4.33,3.04,5.38,,13.22,5.03,2.81,2.81,7.13,8.65,1.87,4.79,4.68,1.64,5.5,3.27,3.27,8.19,2.46,27.48,5.85,2.34,5.96,3.39,6.2,6.32,2.69,1.75,6.67,43.86,2.1,,2.69,5.5,6.08,1.64,2.57,2.34,3.27,5.61,5.96,6.08,4.33,5.15,2.81,2.34,0.876543,-5.617284,3.290123,18.179143,,-0.561728,90.211874
US_IN_18173,2020-02-14,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,,,,,,4.54,4.66,4.06,11.95,1.67,5.14,3.35,2.15,3.71,5.86,2.99,,3.35,1.79,,19.24,3.23,8.72,3.71,2.87,4.78,1.67,10.88,4.42,1.91,3.23,3.47,4.9,,5.14,4.18,2.63,5.02,4.18,3.59,6.93,3.71,29.04,6.21,4.18,6.21,2.99,3.83,5.38,,1.67,4.54,34.54,2.75,,2.51,3.83,6.69,,2.27,2.03,3.23,4.42,5.86,5.02,1.91,3.23,2.51,2.27,-8.376543,-11.993827,-2.37037,0.544286,,-13.462963,66.830481
US_IN_18173,2020-02-15,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-1,9,0,,2.34,5.21,9.37,4.55,13.4,,6.9,4.94,,3.12,5.99,5.08,2.08,4.94,1.95,3.51,21.73,4.03,10.54,4.16,2.34,4.16,3.51,9.5,3.51,1.82,2.21,6.64,9.11,,3.51,5.59,2.47,6.64,3.38,3.9,6.9,2.08,28.76,8.72,3.64,6.25,2.6,3.64,4.55,,3.38,5.33,41.12,2.73,,2.86,4.68,8.2,1.82,2.08,3.25,2.86,6.25,4.55,6.12,,4.03,,2.73,-2.5,-9.074074,8.41358,0.028222,,-8.537037,63.395186
US_IN_18173,2020-02-16,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,4,1,5,,3.5,5.76,10.27,3.38,10.64,2.13,8.14,6.38,2.5,5.51,7.39,3.63,2.75,3.88,3.88,2.63,22.53,4.63,8.76,3.0,3.63,5.13,2.5,10.27,5.01,,3.5,5.76,9.14,2.63,3.5,4.88,,7.13,2.13,4.13,5.51,,31.92,6.01,,9.76,3.63,4.51,6.26,2.5,3.25,5.76,41.81,2.0,2.5,3.63,4.76,8.89,,3.0,4.26,2.5,7.13,5.13,3.75,2.63,4.13,1.75,3.0,5.481481,0.08642,11.697531,0.0,,-1.518519,61.277775
US_IN_18173,2020-02-17,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,2,-2,-20,5,4.12,5.93,8.72,5.09,12.84,2.54,8.0,4.48,2.3,4.12,7.87,3.51,3.39,4.72,2.3,3.39,21.8,4.72,10.3,4.0,3.03,6.42,2.79,10.54,5.93,3.15,2.91,6.3,7.75,2.42,5.33,3.63,,7.63,2.54,3.15,8.96,2.67,31.49,8.12,3.63,8.0,4.0,4.6,6.06,4.36,2.3,7.15,41.79,1.7,1.82,3.51,5.21,7.51,1.94,3.88,2.54,4.12,6.54,5.45,6.3,2.06,5.21,4.0,4.36,5.493827,-0.030864,12.685185,0.0,,1.444444,75.573513
US_IN_18173,2020-02-18,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-1,-2,4,0,,5.55,7.28,4.51,10.52,3.0,7.63,7.05,1.97,4.74,6.93,4.39,2.66,2.89,,3.12,24.62,3.47,11.33,1.97,3.0,6.47,2.2,10.98,6.7,1.97,2.77,6.7,9.71,2.66,4.86,5.09,,5.09,3.47,1.62,10.98,3.58,35.95,9.36,4.51,6.93,5.2,5.43,5.78,3.58,4.51,9.02,37.8,1.73,,3.12,5.43,6.93,2.54,2.77,3.35,2.89,6.7,5.32,7.17,2.2,4.74,3.58,1.85,8.555556,3.080247,12.54321,2.3876,,5.981481,83.92371
