location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26105,2021-05-12,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,13,0,2096,36,18,11658,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,25,20,-11,2,4.37,4.13,11.17,8.01,,7.04,6.07,5.83,5.34,8.74,4.61,5.1,,,4.86,5.83,22.1,,5.83,3.88,5.58,3.88,31.57,,7.28,4.61,5.1,,6.661111,-1.216667,13.555556,0.0,-1.729167,56.037389
US_MI_26105,2021-05-13,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,3,0,2099,36,35,11693,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,31,35,-16,1,3.38,5.56,10.88,8.46,5.08,,5.08,4.35,4.84,8.46,3.63,3.87,4.59,,,5.8,21.28,4.11,6.29,3.38,,6.04,35.79,4.11,7.25,5.32,4.84,4.11,7.888889,-0.933333,15.827778,0.0,-1.875,51.048488
US_MI_26105,2021-05-14,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2100,36,58,11751,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,25,,-13,1,3.7,6.17,8.64,5.43,3.7,3.7,7.9,,4.45,9.14,,,3.46,,5.43,5.93,16.3,3.46,6.17,,3.46,4.2,28.15,5.68,5.19,4.2,3.7,,10.277778,2.083333,17.605556,0.0,0.590278,51.732823
US_MI_26105,2021-05-15,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2100,36,61,11812,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,49,,-3,,,8.58,11.79,7.51,,3.75,,,4.29,,,4.56,5.9,4.83,,4.83,17.96,4.83,6.17,,,,30.83,3.75,8.85,4.29,,6.17,11.716667,4.783333,18.577778,0.0,1.631944,50.722653
US_MI_26105,2021-05-16,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2100,36,487,12299,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,57,,3,,7.4,5.82,15.33,7.14,6.87,,,,5.55,6.61,4.76,4.23,,,,,18.24,5.55,9.52,5.02,3.7,4.23,37.8,,10.31,,,,12.188889,9.361111,16.438889,1.016,8.652778,77.862717
US_MI_26105,2021-05-17,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,2,0,2102,36,0,12299,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,35,25,-9,2,6.67,7.15,10.72,7.15,4.77,4.77,6.2,5.24,5.24,10.01,4.05,3.57,,3.81,,5.24,19.78,6.43,7.63,3.81,5.0,5.48,34.08,3.57,7.39,5.24,3.57,4.29,13.638889,5.855556,21.422222,0.0,7.743056,66.983841
US_MI_26105,2021-05-18,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2102,36,105,12404,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,27,,-12,1,3.8,6.18,15.21,6.42,5.94,3.8,,,,5.94,4.51,4.99,,3.56,4.99,7.61,15.92,3.56,7.13,5.23,3.33,5.7,37.07,4.04,8.55,6.18,,,16.25,7.955556,25.0,0.0,8.75,61.228999
US_MI_26105,2021-05-19,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,4,0,2106,36,23,12427,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,32,33,-10,3,,8.38,12.58,7.22,5.12,3.73,5.82,,,8.15,4.19,5.59,,3.26,3.49,4.43,18.63,4.19,9.55,,4.89,4.89,31.68,4.66,10.71,4.43,5.59,,18.95,15.15,23.416667,0.804333,13.451389,70.230209
US_MI_26105,2021-05-20,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,4,0,2110,36,49,12476,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,40,37,-12,0,5.29,9.85,13.69,6.73,4.56,,4.08,,4.56,8.17,3.84,4.32,,3.6,4.08,6.73,21.14,5.04,6.97,,,4.32,29.55,3.36,6.97,5.76,5.29,5.76,20.872222,15.788889,26.838889,0.036286,14.993056,68.47044
US_MI_26105,2021-05-21,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2110,36,0,12476,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,30,,-15,2,5.59,3.89,15.56,3.89,3.4,4.86,5.35,,,6.32,,4.86,,6.56,,6.56,15.32,4.13,9.97,,,3.65,29.42,3.4,10.45,5.35,4.38,,21.805556,15.372222,26.9,0.0,14.326389,62.239423
US_MI_26105,2021-05-22,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,3,0,2113,36,139,12615,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,49,,1,,,4.65,15.33,,,6.02,6.02,,,5.48,7.12,4.38,,,4.11,4.11,17.52,5.48,12.05,,5.2,,31.48,,11.77,4.11,,5.75,19.611111,15.905556,24.45,1.596571,16.229167,78.120498
US_MI_26105,2021-05-23,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2113,36,224,12839,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,55,,0,,4.13,5.93,13.42,4.64,8.26,5.42,7.22,,3.87,5.68,4.64,,,5.68,,5.16,19.35,6.19,16.51,,3.61,4.13,37.15,5.42,13.68,7.48,3.87,,17.572222,12.872222,22.8,0.0,14.840278,79.392375
US_MI_26105,2021-05-24,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,2,0,2115,36,30,12869,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,32,31,-11,1,4.34,5.94,15.99,7.77,7.54,5.25,6.62,4.11,5.71,7.77,5.48,,,4.8,3.65,4.8,16.67,6.62,11.65,4.11,4.8,6.17,39.52,5.25,10.28,5.71,5.25,5.94,15.616667,11.683333,24.188889,1.596571,12.180556,80.308274
US_MI_26105,2021-05-25,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,2,0,2117,36,24,12893,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,31,,-12,0,5.15,6.56,18.97,4.92,6.56,4.45,6.56,4.68,4.92,5.62,4.22,6.56,,3.75,4.92,7.73,25.06,4.92,12.65,4.22,4.68,3.75,31.15,4.22,10.07,7.26,3.75,3.75,21.633333,17.155556,25.888889,1.397,15.659722,67.594941
US_MI_26105,2021-05-26,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,2,0,2119,36,1,12894,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,37,38,-8,1,3.33,5.48,17.62,5.24,7.86,5.95,5.95,,3.57,9.29,4.05,6.19,3.33,4.05,,6.67,23.1,5.24,11.91,4.53,4.05,6.43,33.34,4.53,10.72,4.76,4.53,4.05,17.177778,13.244444,22.25,4.021667,12.819444,72.971524
US_MI_26105,2021-05-27,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,3,0,2122,36,79,12973,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,40,48,-11,2,3.93,5.78,15.26,7.63,,5.55,6.47,3.7,,7.86,4.62,5.32,5.32,,5.32,5.55,20.58,4.39,10.4,4.16,4.16,,34.68,4.86,6.01,4.16,4.62,6.47,8.35,4.033333,14.488889,0.145143,2.673611,67.324016
US_MI_26105,2021-05-28,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,4,0,2126,36,97,13070,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,44,,-18,1,5.3,6.69,11.3,7.61,,3.92,5.77,4.15,3.23,8.3,4.84,3.46,,,,7.15,19.61,4.15,6.46,4.84,3.46,3.46,29.75,3.92,8.53,,,6.0,7.666667,4.172222,13.766667,3.374571,2.826389,71.102828
US_MI_26105,2021-05-29,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2127,36,24,13094,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,81,,-5,,,6.53,14.5,4.11,3.38,5.56,7.73,4.35,,6.77,4.83,5.8,,,,4.59,18.61,6.04,11.6,3.62,,,28.76,,9.67,7.01,5.08,3.87,9.416667,1.572222,16.283333,0.0,-1.256944,46.988174
US_MI_26105,2021-05-30,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2127,36,106,13200,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,107,,-12,,3.46,5.53,14.29,4.61,5.53,6.22,6.45,3.92,3.92,6.68,5.07,,,,,5.3,16.82,4.38,7.61,3.92,,3.23,34.11,,8.99,3.23,4.61,,10.188889,1.805556,16.544444,0.0,0.854167,52.639771
US_MI_26105,2021-05-31,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2127,36,0,13200,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,49,39,-66,10,4.17,6.25,13.9,6.02,6.02,5.1,7.88,5.56,,9.27,3.71,5.33,3.24,,4.86,4.17,20.38,4.4,10.65,5.56,3.94,,36.13,,10.19,5.33,3.47,,13.488889,8.816667,19.1,0.0,4.611111,54.588352
US_MI_26105,2021-06-01,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2127,36,15,13215,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,46,,-12,1,4.11,4.11,10.27,5.48,5.71,4.57,6.39,3.65,4.34,8.45,5.71,4.79,4.79,,3.2,5.48,16.89,3.42,10.5,4.11,3.42,5.93,34.01,4.11,11.41,3.65,3.65,,14.038889,7.516667,20.133333,0.0,8.111111,66.330772
US_MI_26105,2021-06-02,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2128,36,9,13224,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,39,34,-6,1,,5.29,13.35,6.21,4.83,6.67,6.21,3.68,,5.99,3.45,4.14,,,4.14,6.45,19.34,5.52,7.14,3.45,,4.14,32.23,5.29,8.52,5.06,3.68,4.37,17.538889,11.272222,23.05,0.0,8.965278,58.917955
US_MI_26105,2021-06-03,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2129,36,31,13255,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,52,47,-8,0,3.65,,12.99,6.15,3.88,6.61,4.1,4.56,5.01,7.07,5.47,,,3.19,8.21,6.61,15.73,6.61,8.66,,3.88,5.47,31.68,3.65,9.57,6.84,,3.65,17.205556,9.666667,24.238889,0.0,9.791667,61.271218
US_MI_26105,2021-06-04,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2129,36,24,13279,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,35,,-8,0,,,12.2,5.3,6.22,3.68,5.3,,,7.6,,4.14,3.45,3.22,,8.52,22.8,4.84,8.98,,4.14,4.14,34.54,,10.82,7.6,4.61,5.53,19.288889,13.738889,25.838889,0.042333,12.138889,62.435192
US_MI_26105,2021-06-05,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2129,36,0,13279,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,59,,5,,6.98,5.43,17.83,5.94,5.94,5.17,6.2,,4.13,11.37,4.91,,,3.88,,6.2,13.18,5.17,9.04,,4.39,6.2,34.11,4.13,5.17,7.49,4.91,,22.322222,18.45,27.283333,0.0,12.326389,52.146777
US_MI_26105,2021-06-06,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2129,36,45,13324,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,84,,-5,,4.61,,21.49,5.37,5.12,3.58,3.84,3.58,4.61,4.61,5.37,4.09,,4.61,,5.12,17.4,7.42,16.88,3.84,3.84,5.63,34.28,,15.09,7.42,,3.58,23.283333,18.466667,28.022222,0.0,14.5,56.684904
US_MI_26105,2021-06-07,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,3,0,2132,36,145,13469,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,50,41,-6,0,3.06,4.8,13.1,7.64,4.37,3.93,5.68,,3.49,8.52,5.02,3.06,,4.58,,7.42,20.3,4.37,15.28,3.93,,3.93,32.75,4.8,10.7,5.89,5.46,3.06,22.555556,19.0,26.494444,0.0,18.104167,74.07892
US_MI_26105,2021-06-08,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2133,36,22,13491,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,46,,-9,1,3.18,4.76,11.8,5.67,,4.08,,,,8.39,,5.67,3.18,3.63,,6.58,19.28,5.9,12.02,4.31,5.9,6.13,33.8,7.03,9.53,4.99,3.18,6.58,21.072222,17.094444,26.566667,0.0,19.152778,85.517114
US_MI_26105,2021-06-09,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,1,2133,37,10,13501,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,53,49,-7,1,3.95,4.88,14.88,4.88,6.97,5.11,4.42,,5.35,7.67,3.49,3.25,4.42,3.25,,7.21,16.97,4.65,11.62,,,7.44,36.03,6.04,13.25,6.04,,3.49,22.272222,16.866667,27.983333,0.0,18.854167,77.162354
US_MI_26105,2021-06-10,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2134,37,106,13607,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,54,45,-15,0,3.32,7.6,14.72,5.7,4.27,6.17,4.27,4.75,,6.41,,4.27,,,,4.51,18.52,5.22,12.58,4.27,,5.46,35.37,3.8,14.01,12.35,5.7,4.75,23.511111,17.866667,28.988889,0.0,17.951389,70.225658
US_MI_26105,2021-06-11,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2135,37,1,13608,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,38,,-17,0,4.12,5.82,13.83,8.01,6.79,3.64,4.12,,4.37,9.95,3.64,,,,4.12,6.07,16.5,7.04,14.56,4.61,5.34,6.07,32.76,4.85,9.71,6.31,5.34,3.88,22.738889,17.805556,27.922222,0.1524,18.868056,76.316479
US_MI_26105,2021-06-12,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2135,37,20,13628,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,51,,3,,,4.33,14.51,5.09,8.4,,5.35,,,6.37,,3.82,,,3.56,4.58,14.51,8.15,15.79,,3.56,,34.63,,12.48,3.82,,3.56,20.6,15.966667,26.233333,0.0,16.895833,77.207548
US_MI_26105,2021-06-13,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2135,37,76,13704,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,82,,-1,,,7.04,16.84,6.79,5.53,4.78,6.29,5.53,,8.04,6.79,7.54,,6.79,3.77,5.03,14.58,,16.09,3.77,,4.53,33.94,5.78,15.84,6.54,4.02,,20.266667,13.944444,26.766667,0.0,14.284722,68.384766
US_MI_26105,2021-06-14,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2136,37,79,13783,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,59,43,-14,1,5.23,6.89,19.02,9.51,,3.57,5.23,,7.13,6.42,3.8,5.47,,3.57,3.57,5.23,17.35,5.23,11.17,,3.8,3.57,40.89,5.71,13.31,8.08,3.33,4.75,18.261111,13.211111,24.311111,2.116667,12.3125,67.970068
US_MI_26105,2021-06-15,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2136,37,43,13826,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,55,,-16,2,,6.29,14.67,8.62,4.89,8.15,4.42,,5.59,7.45,3.96,4.19,4.66,,3.26,6.75,17.46,4.19,11.41,5.12,6.52,4.66,34.46,3.26,11.18,8.38,3.96,5.82,17.416667,12.861111,21.694444,0.0,9.895833,61.255117
US_MI_26105,2021-06-16,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2136,37,1,13827,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,52,49,-15,2,,6.77,15.48,7.26,5.32,5.81,6.05,,3.39,9.92,5.81,6.29,,4.35,4.11,6.05,16.93,5.81,8.95,3.39,3.39,6.05,39.43,4.35,13.3,5.56,3.87,4.35,15.5,7.15,22.227778,0.0,5.715278,52.386931
US_MI_26105,2021-06-17,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2136,37,120,13947,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,56,58,-19,1,,4.68,14.5,6.08,5.61,4.91,6.55,,3.51,11.22,4.44,6.08,,,,5.85,15.43,3.74,10.76,,,5.14,36.24,4.91,9.59,8.18,4.21,4.68,16.522222,7.416667,26.194444,0.0,5.965278,50.419932
US_MI_26105,2021-06-18,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2136,37,0,13947,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,43,,-22,2,3.37,5.78,8.9,4.33,4.81,4.57,7.46,,3.85,8.18,3.85,4.33,,,3.37,4.57,17.09,3.85,9.15,,,3.37,37.06,4.33,9.63,6.02,3.37,,21.366667,17.461111,26.072222,2.866571,14.993056,65.639289
US_MI_26105,2021-06-19,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2136,37,59,14006,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,63,,-2,,5.2,7.1,8.99,6.39,6.62,5.68,4.73,,4.02,7.81,4.02,5.2,,,,4.97,20.11,,7.57,4.26,,4.02,33.35,,8.04,4.73,,4.49,18.133333,13.038889,23.705556,0.0,13.152778,72.617152
US_MI_26105,2021-06-20,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2136,37,0,14006,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,71,,-2,,3.68,6.87,13.01,5.64,4.17,5.89,5.4,5.64,5.16,6.87,6.38,4.42,3.68,,3.68,3.93,18.16,4.66,7.61,3.44,4.42,4.42,39.76,4.42,11.04,5.89,,3.68,17.855556,11.672222,23.638889,2.503714,13.270833,73.776935
US_MI_26105,2021-06-21,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2136,37,48,14054,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,60,42,-16,3,3.33,6.43,13.3,5.76,,4.43,3.99,,,5.99,5.1,3.99,,,,5.54,19.51,5.76,9.54,4.88,4.66,3.99,33.48,5.32,8.21,3.77,,5.54,16.605556,12.661111,21.138889,0.362857,13.326389,80.345488
US_MI_26105,2021-06-22,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,2,0,2138,37,10,14064,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,49,,-15,2,,4.44,12.4,4.44,3.51,5.61,6.08,,4.44,6.78,5.14,6.08,5.61,,,8.19,17.77,4.68,8.42,5.61,,,35.78,4.91,7.48,6.08,,,11.277778,4.461111,18.038889,0.0,6.027778,71.803848
US_MI_26105,2021-06-23,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2138,37,17,14081,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,57,45,-14,3,6.3,6.06,13.29,7.0,7.23,7.7,3.73,3.73,3.5,10.26,3.5,5.6,,5.36,4.2,7.93,19.82,7.7,7.23,5.13,4.43,5.6,33.12,4.67,7.46,3.5,3.96,3.5,15.061111,7.644444,21.288889,0.310444,9.354167,70.3884
US_MI_26105,2021-06-24,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2139,37,24,14105,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,59,42,-16,5,5.41,4.97,9.95,6.27,5.41,5.62,5.19,4.33,3.46,7.57,3.24,3.68,,5.84,3.03,6.49,21.41,6.05,6.05,,4.11,4.33,40.65,,5.84,3.89,,5.41,18.733333,15.75,20.888889,0.036286,13.104167,69.816244
US_MI_26105,2021-06-25,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,1,0,2140,37,18,14123,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,42,,-18,6,3.15,5.17,8.77,6.97,5.17,6.3,6.08,,,8.77,4.72,3.15,,5.62,,3.38,14.4,4.05,9.9,,3.15,5.17,28.12,4.05,9.45,4.72,4.72,4.95,19.761111,17.638889,22.155556,5.769429,18.854167,93.628846
US_MI_26105,2021-06-26,ChIJYxH9iSMUHIgRFW2Lv6ozBaA,Q63718,geoId/26105,US,United States of America,MI,Michigan,26105,Mason County,US,USA,2,0,0,2140,37,18,14141,28996,14416,14580,3128,3355,3086,3002,3073,4200,4730,2853,1569,1907322,44.02,-86.5,3216,77.9625,52,,4,,5.01,5.69,7.05,5.23,,5.69,4.32,,,6.37,5.92,5.01,,5.46,5.01,4.55,17.75,4.1,8.87,,4.32,4.55,32.54,3.87,8.65,5.23,,3.87,19.488889,17.177778,22.138889,3.556,19.166667,96.014497
