location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13055,2020-08-08,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,14,0,255,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,2,,-8,,,14.57,7.29,7.29,7.74,7.29,,19.58,9.11,19.12,40.98,12.75,10.47,25.55,19.55,33.633333,0.959556,,20.404762,70.742328
US_GA_13055,2020-08-09,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,11,0,266,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-12,,6.78,15.24,8.47,5.93,7.62,10.59,,29.22,6.35,13.55,36.84,7.62,9.74,26.066667,20.027778,33.822222,0.34925,,21.02381,71.672767
US_GA_13055,2020-08-10,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,1,0,267,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,9,-30,,6.73,9.09,9.43,,9.09,7.74,9.43,19.86,,11.11,34.67,5.72,5.39,25.355556,20.722222,33.655556,4.245429,,22.02381,79.988255
US_GA_13055,2020-08-11,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,13,1,280,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,6,-29,,,7.71,7.04,4.7,8.72,8.05,7.38,19.12,7.38,9.39,33.54,9.05,5.03,25.883333,21.694444,33.633333,10.244667,,21.809524,76.58713
US_GA_13055,2020-08-12,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,22,0,302,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,13,-23,,6.83,16.73,8.19,,9.22,13.66,6.83,24.92,,11.61,39.26,7.51,,26.411111,21.633333,33.127778,3.120571,,22.547619,77.026731
US_GA_13055,2020-08-13,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,22,0,324,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,5,-27,,6.86,13.0,6.14,5.42,10.47,7.94,6.14,24.91,,9.75,37.18,12.63,6.14,25.805556,20.738889,33.466667,0.0,,21.547619,75.558305
US_GA_13055,2020-08-14,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,25,0,349,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-10,-4,-22,,8.15,8.86,6.02,,8.15,9.92,6.73,19.49,7.44,8.86,36.15,6.02,,25.255556,21.783333,31.244444,4.318,,22.34127,82.102737
US_GA_13055,2020-08-15,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,6,0,355,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-5,,-5,,,11.22,7.48,,13.09,7.48,7.01,27.58,,9.35,38.34,11.69,9.35,25.438889,22.216667,31.077778,12.7,,22.349206,81.546253
US_GA_13055,2020-08-16,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,5,0,360,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-18,,,18.53,7.06,,10.15,18.97,,19.41,6.62,11.47,42.79,9.71,7.94,25.377778,19.566667,32.255556,7.62,,20.547619,72.462705
US_GA_13055,2020-08-17,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,6,0,366,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,5.01,14.68,6.45,8.95,8.59,7.52,8.23,26.14,5.73,8.59,44.4,9.67,7.88,25.55,20.572222,31.755556,0.1524,,19.833333,68.789745
US_GA_13055,2020-08-18,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,13,0,379,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,5.63,10.21,6.69,5.28,14.44,11.27,7.39,25.0,7.39,9.15,38.38,8.8,5.28,24.044444,16.938889,32.344444,0.0,,17.325397,64.303048
US_GA_13055,2020-08-19,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,9,1,388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,6.24,14.91,9.36,,11.1,6.93,8.32,29.12,6.59,8.32,29.12,6.59,6.59,23.822222,18.85,31.25,0.0,,19.753968,75.570806
US_GA_13055,2020-08-20,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,7,0,395,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,5.21,13.89,7.29,,11.81,7.29,6.25,29.53,6.6,8.34,26.4,8.34,5.91,23.055556,18.955556,30.027778,5.987143,,19.603175,79.644668
US_GA_13055,2020-08-21,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,6,0,401,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,10.61,9.24,8.9,12.32,5.48,8.56,25.67,6.5,,29.78,,7.19,22.15,20.0,27.7,5.969,,20.15873,86.730027
US_GA_13055,2020-08-22,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,16,0,417,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,12.5,10.72,,9.38,8.04,,29.02,,11.61,39.74,10.27,7.14,23.05,19.116667,29.455556,9.289143,,19.81746,80.376636
US_GA_13055,2020-08-23,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,5,0,422,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,13.77,6.45,8.18,14.2,7.75,10.33,29.26,7.32,12.05,39.16,11.19,6.88,24.066667,20.077778,30.35,4.699,,20.777778,79.894254
US_GA_13055,2020-08-24,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,422,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,8.29,15.88,6.21,6.9,18.64,8.29,5.52,38.66,11.05,10.36,40.39,7.25,5.52,24.727778,21.288889,30.166667,5.418667,,21.944444,82.861493
US_GA_13055,2020-08-25,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,43,0,465,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,11.88,9.17,6.79,12.9,9.85,7.13,30.22,6.45,7.47,35.99,8.49,,24.7,22.644444,28.155556,2.032,,22.484127,86.003118
US_GA_13055,2020-08-26,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,26,0,491,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,9.36,12.13,7.97,7.28,16.98,10.05,6.59,34.31,5.55,10.74,34.31,8.66,,25.066667,22.461111,30.805556,9.313333,,22.952381,86.247421
US_GA_13055,2020-08-27,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,17,0,508,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,7.65,12.52,5.22,7.65,19.83,8.0,7.65,43.14,8.35,9.39,30.96,6.61,,26.555556,22.694444,32.388889,0.907143,,23.246032,80.199435
US_GA_13055,2020-08-28,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,14,0,522,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,7.37,6.67,,15.44,6.32,6.32,32.99,5.26,9.83,33.34,6.67,6.32,25.405556,22.855556,29.433333,3.386667,,23.190476,84.942959
US_GA_13055,2020-08-29,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,29,0,551,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,8.24,10.4,8.24,,13.44,8.67,,22.11,,8.67,33.81,,7.8,26.133333,22.644444,31.844444,11.938,,22.452381,78.575788
US_GA_13055,2020-08-30,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,553,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,13.2,6.6,,7.01,11.13,,24.74,,11.54,34.64,10.31,9.07,26.311111,22.966667,32.188889,2.878667,,23.246032,81.454845
US_GA_13055,2020-08-31,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,5,1,558,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,6.94,13.54,5.9,,9.02,9.72,6.94,22.21,,13.19,34.01,8.68,,24.888889,21.761111,31.3,2.370667,,22.31746,83.819011
US_GA_13055,2020-09-01,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,26,0,584,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,9.0,12.81,9.35,4.85,16.62,9.7,7.62,36.36,4.85,7.27,34.97,8.31,5.89,25.138889,21.3,31.605556,3.979333,,22.833333,84.104233
US_GA_13055,2020-09-02,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,9,0,593,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,5.54,13.86,9.01,4.85,8.31,11.43,11.09,30.14,7.28,6.93,38.11,8.31,,26.394444,22.711111,31.75,1.411111,,22.920635,79.579415
US_GA_13055,2020-09-03,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,17,0,610,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,10.74,18.62,6.09,8.95,8.23,7.16,,27.21,6.45,7.88,42.25,9.31,5.73,26.361111,21.805556,31.888889,0.0,,22.111111,76.014909
US_GA_13055,2020-09-04,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,5,0,615,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,9.73,7.78,5.84,9.34,5.84,8.95,23.73,5.45,5.45,32.29,10.5,,26.277778,21.265432,32.697531,0.0,,21.75,73.504231
US_GA_13055,2020-09-05,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,17,0,632,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,,15.52,8.67,,,12.32,,23.27,,8.67,40.62,8.67,,23.425926,16.197531,31.283951,0.34925,,15.888889,60.585759
US_GA_13055,2020-09-06,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,4,0,636,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,7.76,11.41,9.58,6.84,8.21,7.76,,27.83,,10.04,44.71,10.04,7.3,21.555556,14.259259,30.246914,0.0,,15.444444,65.991678
US_GA_13055,2020-09-07,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,636,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,7.31,13.32,7.74,7.74,,,9.46,25.36,,12.46,41.26,8.17,8.17,21.679012,14.648148,29.87037,0.0,,15.592593,65.907205
US_GA_13055,2020-09-08,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,4,0,640,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,5.94,17.83,6.99,4.89,6.99,12.59,7.34,24.47,5.94,7.69,35.31,8.04,5.59,22.41358,15.487654,30.419753,0.0,,16.972222,68.887887
US_GA_13055,2020-09-09,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,9,0,649,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,6.65,16.11,6.65,,7.35,10.15,7.35,28.36,8.05,7.35,42.37,9.1,5.95,23.123457,16.283951,30.41358,0.0,,18.194444,71.616363
US_GA_13055,2020-09-10,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,8,1,657,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,,,4.83,10.01,8.62,7.25,7.93,14.83,9.31,23.11,5.87,12.42,31.39,13.11,,24.716049,18.37037,31.487654,0.0,,20.5,75.047443
US_GA_13055,2020-09-11,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,10,0,667,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,-2,1,-12,,4.94,8.47,6.71,7.06,10.23,10.23,7.76,22.23,,8.82,32.11,7.06,9.18,25.555556,20.148148,32.462963,0.0,,21.546296,75.706769
US_GA_13055,2020-09-12,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,5,0,672,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,0,,1,,6.89,13.79,6.46,6.03,6.03,9.48,9.91,21.11,,15.51,40.93,11.2,,25.858025,21.58642,32.04321,0.0,,22.222222,78.056044
US_GA_13055,2020-09-13,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,6,0,678,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-16,,5.73,13.92,11.05,8.6,12.28,7.78,10.64,17.19,9.41,13.1,38.07,7.78,8.19,26.08642,22.685185,31.753086,1.23825,,21.296296,73.466813
US_GA_13055,2020-09-14,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,680,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,13,-17,,,12.9,6.45,7.17,7.53,8.6,5.73,22.22,,10.04,36.91,8.24,8.6,25.141975,21.049383,31.62963,0.0,,21.138889,76.971895
US_GA_13055,2020-09-15,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,4,0,684,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,13,-13,,7.4,5.64,7.75,5.29,,7.05,5.64,21.14,,8.81,40.53,9.16,,23.524691,20.802469,28.598765,0.084667,,18.981481,74.598115
US_GA_13055,2020-09-16,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,686,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,10,-17,,8.25,13.06,8.94,5.84,,,5.84,21.65,7.56,8.94,34.02,5.5,,20.833333,18.722222,23.888889,0.907143,,16.650794,75.941928
US_GA_13055,2020-09-17,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,8,4,694,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,-8,-18,,7.43,11.49,8.79,,9.12,5.74,7.77,20.95,8.11,7.09,38.52,6.42,4.73,23.033333,20.077778,29.011111,15.348857,,19.539683,80.353998
