location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01007,2022-05-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,6444,104,0,7790,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,15.06,,19.58,28.62,18.166667,10.072222,26.305556,0.0,,11.4,62.852391
US_AL_01007,2022-05-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,6447,104,0,7790,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,2,4,16.94,9.61,25.18,34.34,20.433333,15.483333,26.911111,0.0,,13.333333,62.499136
US_AL_01007,2022-05-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,6450,104,3,7793,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,24,2,,9.65,7.13,26.43,34.82,21.633333,15.027778,28.605556,0.0,,13.611111,58.937411
US_AL_01007,2022-05-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,6453,104,2,7795,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,2,4,12.66,,19.2,43.64,22.216667,13.95,31.322222,0.0,,15.955556,64.723662
US_AL_01007,2022-05-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,1,6455,105,3,7798,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,4,2,9.98,,18.71,35.34,24.694444,19.344444,31.288889,0.0,,17.588889,62.262452
US_AL_01007,2022-05-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,6457,105,1,7799,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,19,5,,13.68,14.15,24.53,40.57,23.122222,17.466667,29.405556,0.0,,15.855556,61.862287
US_AL_01007,2022-05-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,1,7800,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,10,,11.63,,17.19,39.94,22.95,16.716667,30.366667,11.4554,,16.988889,67.313678
US_AL_01007,2022-05-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7800,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-22,,16.8,,22.56,34.08,23.65,17.738889,31.805556,0.2032,,17.966667,69.651985
US_AL_01007,2022-05-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,2,7802,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,2,,12.04,12.04,25.87,33.0,23.094444,17.305556,30.755556,0.9144,,17.566667,68.708909
US_AL_01007,2022-05-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7802,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,28,3,3,14.85,7.62,24.48,34.11,23.377778,15.244444,30.583333,0.0,,12.755556,50.594838
US_AL_01007,2022-05-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,1,7803,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,5,4,16.4,,23.55,40.8,23.1,14.477778,32.583333,0.0,,15.133333,59.015363
US_AL_01007,2022-05-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,2,7805,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,3,3,11.64,6.02,24.48,34.91,26.5,21.488889,32.788889,0.0,,19.433333,63.312131
US_AL_01007,2022-05-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,2,7807,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,19,10,,10.53,,19.61,42.1,26.522222,21.466667,32.538889,0.0,,19.166667,62.738733
US_AL_01007,2022-05-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7807,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,3,,10.19,8.74,28.15,34.95,26.605556,22.361111,33.211111,1.0414,,20.866667,69.487598
US_AL_01007,2022-05-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,1,7808,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,13.15,7.51,28.18,30.99,24.588889,19.905556,30.85,1.5494,,19.233333,69.294846
US_AL_01007,2022-05-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7808,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,1,,14.85,8.91,22.07,36.5,23.016667,19.644444,27.972222,11.232444,,20.111111,83.404448
US_AL_01007,2022-05-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7808,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,27,2,,8.99,7.71,28.27,32.98,22.516667,20.1,28.422222,22.408444,,20.122222,86.31144
US_AL_01007,2022-05-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7808,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-3,,16.39,8.42,27.47,34.55,22.255556,20.022222,26.366667,12.530667,,20.055556,87.468818
US_AL_01007,2022-05-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,5,7813,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-1,,10.23,8.01,21.36,36.04,21.427778,19.377778,24.622222,32.060444,,19.477778,88.677366
US_AL_01007,2022-05-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,3,7816,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,25,-8,,16.68,,22.7,35.67,22.033333,17.9,26.772222,13.8176,,16.833333,72.197138
US_AL_01007,2022-05-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7816,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-9,,15.19,11.81,27.0,34.87,20.65,14.027778,27.366667,0.0,,14.833333,67.56496
US_AL_01007,2022-05-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7816,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-28,,16.77,10.48,26.73,30.39,22.377778,15.244444,30.316667,0.0,,15.866667,65.128133
US_AL_01007,2022-05-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7816,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-63,,14.34,10.88,24.72,28.18,25.677778,20.144444,31.911111,0.0,,18.311111,63.342135
US_AL_01007,2022-05-31,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,2,7818,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,28,-10,,20.64,8.08,29.16,42.63,25.188889,19.033333,32.066667,0.0,,18.788889,65.563941
US_AL_01007,2022-06-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,1,7819,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,14.1,8.12,21.36,33.76,26.272222,19.75,32.755556,0.0,,20.088889,67.000014
US_AL_01007,2022-06-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7819,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,15.05,9.12,27.37,38.32,25.2,20.244444,32.738889,0.0,,20.777778,76.199046
US_AL_01007,2022-06-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7819,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,16,-3,,11.33,10.38,33.98,39.17,23.222222,20.2,27.522222,6.039556,,20.377778,82.114207
US_AL_01007,2022-06-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7819,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-4,,7.38,,18.2,34.42,23.577778,16.788889,30.455556,1.3208,,17.177778,66.789988
US_AL_01007,2022-06-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,2,7821,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-24,,11.1,,22.7,37.84,24.483333,18.561111,30.983333,0.0,,17.866667,64.782603
US_AL_01007,2022-06-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7821,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-3,,13.8,,30.71,44.95,24.933333,19.844444,31.644444,0.2794,,19.577778,72.246675
US_AL_01007,2022-06-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7821,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-4,,13.25,6.86,25.13,35.64,26.855556,22.011111,32.327778,1.778,,21.5,72.239417
US_AL_01007,2022-06-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,2,7823,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-5,,9.49,7.23,27.11,36.15,26.611111,22.972222,31.677778,31.75,,22.466667,80.383008
US_AL_01007,2022-06-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,4,7827,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,13.04,9.32,30.28,36.81,25.172222,21.127778,30.455556,7.394222,,20.944444,78.410003
US_AL_01007,2022-06-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,2,7829,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-6,,11.05,11.51,31.3,29.92,23.961111,18.133333,29.127778,0.592667,,18.544444,71.685655
US_AL_01007,2022-06-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,1,7830,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,7,,14.44,8.47,21.91,28.39,24.144444,19.938889,30.222222,0.1778,,19.722222,74.795964
US_AL_01007,2022-06-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7830,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,15.68,14.25,22.8,34.68,25.894444,19.472222,33.266667,0.0,,21.411111,74.531583
US_AL_01007,2022-06-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,1,7831,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-6,,10.31,7.62,21.07,43.92,29.083333,23.577778,34.938889,0.0,,23.677778,71.386286
US_AL_01007,2022-06-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7831,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-8,,17.2,,26.26,32.14,29.35,24.4,35.311111,0.0,,24.144444,72.017371
US_AL_01007,2022-06-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,1,7832,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-6,,20.36,6.79,23.07,33.02,28.3,22.15,35.927778,0.0,,22.577778,68.571047
US_AL_01007,2022-06-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,3,7835,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,15.13,,26.59,35.76,27.65,21.833333,34.988889,8.9408,,21.477778,67.551081
US_AL_01007,2022-06-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7835,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,,,18.44,36.41,28.688889,23.25,35.138889,1.2954,,22.988889,70.282116
US_AL_01007,2022-06-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7835,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-6,,15.2,8.11,16.72,33.44,26.722222,21.033333,33.827778,0.6858,,21.4,71.986533
US_AL_01007,2022-06-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7835,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-25,,11.29,10.08,25.92,34.41,26.216667,18.2,33.038889,0.0,,15.533333,51.416767
US_AL_01007,2022-06-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7835,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-23,,10.91,9.92,25.44,47.04,26.644444,19.366667,34.333333,0.0,,16.988889,54.763219
US_AL_01007,2022-06-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7835,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-9,,11.81,,20.55,40.64,27.938889,20.705556,35.222222,0.0,,20.755556,64.223816
US_AL_01007,2022-06-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7835,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-9,,12.63,7.5,27.33,38.19,29.794444,23.044444,36.65,0.0,,21.455556,58.690449
US_AL_01007,2022-06-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,4,7839,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,10.35,8.6,24.94,47.27,29.1,22.377778,36.533333,0.0,,21.977778,63.707104
US_AL_01007,2022-06-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7839,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,13.35,,25.81,28.7,29.1,21.683333,36.172222,0.1778,,19.611111,55.369566
US_AL_01007,2022-06-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7839,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,5,,10.91,,17.32,26.4,28.183333,22.127778,35.6,0.0254,,21.688889,66.607844
US_AL_01007,2022-06-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7839,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,17.65,9.54,25.29,41.16,27.4,22.3,34.883333,5.813778,,22.333333,72.068526
US_AL_01007,2022-06-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7839,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-8,,15.97,13.1,26.77,31.95,26.916667,22.216667,33.805556,4.346222,,22.244444,74.106735
US_AL_01007,2022-06-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7839,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,16.56,9.51,24.51,35.85,25.322222,21.077778,31.961111,16.735778,,20.611111,73.340018
US_AL_01007,2022-06-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7839,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,11.1,6.15,24.69,32.0,25.688889,21.572222,32.661111,6.237111,,21.777778,78.307616
US_AL_01007,2022-06-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,7,7846,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-8,,10.15,7.21,23.24,27.43,25.1,21.966667,30.733333,8.325556,,21.977778,81.396025
US_AL_01007,2022-07-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7846,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,27,-14,,11.62,7.83,17.25,37.44,25.777778,21.905556,32.233333,3.527778,,21.933333,76.530118
US_AL_01007,2022-07-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7846,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-8,,7.96,10.39,23.41,43.71,26.4,22.161111,32.855556,0.423333,,21.777778,74.169743
US_AL_01007,2022-07-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,0,7846,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-28,,10.44,,11.44,33.23,26.394444,22.794444,32.816667,0.028222,,22.822222,78.946563
