location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40135,2021-04-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4079,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,30,,,35,-4,,8.19,4.73,11.66,7.56,6.93,6.3,9.45,,4.73,12.61,5.04,5.04,5.04,5.99,5.36,8.19,16.7,5.99,5.99,,5.67,5.99,50.73,6.3,11.03,9.77,,,9.9,3.522222,17.061111,0.508,,4.044444,67.121982
US_OK_40135,2021-04-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4079,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,24,22,,-1,-9,4,4.94,4.16,11.19,9.11,5.46,4.42,10.14,,5.46,10.4,7.28,4.94,5.2,3.64,,11.45,23.15,5.2,7.54,3.9,4.94,5.98,41.1,3.64,4.16,6.24,,,11.555556,1.8,21.888889,0.0,,2.333333,53.43071
US_OK_40135,2021-04-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4079,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,17,10,,10,-10,5,5.94,6.71,13.16,8.78,6.45,5.68,11.1,6.2,3.61,12.65,5.68,6.45,5.16,3.61,4.9,11.1,24.52,5.42,7.74,7.74,7.74,5.68,44.4,5.94,6.71,7.49,9.29,3.87,7.561111,1.961111,20.366667,0.0,,2.25,69.782115
US_OK_40135,2021-04-21,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,5,0,4084,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,33,15,,18,-8,0,3.64,6.5,11.69,11.69,8.31,7.79,6.5,4.16,6.75,14.29,4.16,6.24,3.9,5.2,,8.05,21.31,5.72,8.05,4.42,,8.05,46.77,6.24,7.79,6.75,4.94,,5.061111,-2.427778,14.477778,1.2065,,-1.65,62.075154
US_OK_40135,2021-04-22,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4084,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,29,20,,29,-10,1,6.29,6.29,18.61,9.96,3.93,7.34,7.08,4.46,,13.1,5.5,6.55,3.67,4.19,4.98,11.27,29.09,6.29,7.34,,4.46,7.34,45.6,5.5,10.48,4.98,7.6,6.81,8.661111,0.488889,16.855556,0.0,,-0.677778,52.07666
US_OK_40135,2021-04-23,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4084,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,21,12,,10,-10,3,5.71,6.49,12.98,10.64,6.75,4.67,8.56,,8.82,8.04,6.23,4.41,5.97,6.75,4.93,7.27,27.51,8.82,8.56,4.93,6.49,7.53,46.71,4.93,7.53,6.75,4.67,4.93,13.194444,8.311111,19.188889,1.058333,,7.188889,67.052807
US_OK_40135,2021-04-24,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4084,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,11,,20,-10,1,,8.03,18.23,9.89,6.8,,13.9,8.03,,10.2,,5.87,,4.94,6.8,5.87,26.88,5.87,9.89,,4.94,6.49,50.05,,10.5,5.25,8.03,5.25,14.122222,11.594444,19.516667,30.353,,11.744444,85.663528
US_OK_40135,2021-04-25,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4084,49,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,30,,,34,-3,,5.51,9.72,17.17,9.07,8.1,6.48,7.45,5.18,6.8,15.87,,9.07,4.54,5.51,6.48,11.01,23.0,,11.98,,4.54,7.77,44.05,,8.75,4.54,4.54,8.42,14.727778,5.883333,24.677778,1.1938,,7.744444,63.062675
US_OK_40135,2021-04-26,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4084,49,,8412,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,23,19,,5,-10,4,5.83,8.88,18.77,14.71,5.58,5.83,9.38,5.58,7.86,11.16,5.58,4.82,,4.57,6.09,12.43,26.12,6.85,10.4,6.59,4.57,9.38,40.58,5.58,13.69,6.85,3.8,7.1,20.616667,13.816667,28.216667,0.0,,10.033333,50.90409
US_OK_40135,2021-04-27,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4084,49,8,8420,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,22,11,,16,-13,4,4.66,8.29,19.94,8.03,5.7,5.96,7.25,5.18,4.92,10.88,4.66,4.92,3.63,4.92,4.92,10.88,26.16,4.92,6.73,4.14,3.88,5.18,41.7,4.66,8.8,7.25,5.44,8.03,20.916667,17.233333,24.677778,0.0,,13.844444,64.177691
US_OK_40135,2021-04-28,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,14,1,4098,50,58,8478,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,14,16,,16,-12,5,7.68,3.84,14.89,9.37,7.68,8.16,9.12,6.24,3.84,10.32,4.08,6.96,3.6,,3.6,7.68,27.37,5.28,6.96,6.48,5.28,6.72,41.06,4.08,13.93,6.0,3.36,6.0,20.011111,17.511111,22.622222,12.065,,18.588889,91.610493
US_OK_40135,2021-04-29,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4098,50,112,8590,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,23,19,,14,-14,3,7.42,5.94,12.12,6.18,6.43,5.44,4.21,5.2,6.18,8.66,5.2,5.69,3.96,3.71,4.45,9.4,27.7,3.71,8.41,6.18,5.44,6.43,40.82,,9.15,5.94,4.95,6.18,19.777778,16.933333,23.066667,55.88,,17.327778,85.852048
US_OK_40135,2021-04-30,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4098,50,73,8663,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,38,26,,13,-12,1,5.42,6.77,12.46,6.77,5.15,5.69,6.5,4.06,,10.84,,,,,,7.86,20.32,8.13,10.84,5.69,,3.79,32.78,4.06,10.29,5.96,7.04,5.15,17.972222,8.477778,26.755556,0.9144,,8.694444,54.783548
US_OK_40135,2021-05-01,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4098,50,112,8775,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,52,,,16,-3,-3,4.97,6.63,12.93,7.29,7.95,,7.62,,4.97,12.26,,8.62,,4.97,7.62,9.61,18.89,7.62,13.59,4.64,,6.96,43.75,,9.28,8.62,6.96,5.97,17.866667,10.122222,25.133333,0.0,,10.822222,63.589129
US_OK_40135,2021-05-02,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4098,50,0,8775,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,27,,,13,-5,,9.3,6.2,13.95,8.06,,6.82,5.58,6.2,5.58,12.09,6.51,6.51,,5.58,,8.37,23.25,5.89,10.54,4.34,,10.23,49.6,6.82,10.23,10.54,6.2,,18.827778,16.066667,22.566667,0.0,,15.133333,79.257452
US_OK_40135,2021-05-03,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4098,50,55,8830,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,26,31,,7,-11,3,8.38,7.64,13.07,5.42,,3.7,7.89,5.92,5.42,8.88,3.94,,3.94,,5.42,11.34,22.19,6.66,8.63,,,7.15,35.5,3.7,9.86,5.92,4.68,5.42,19.972222,14.205556,27.666667,1.4224,,16.788889,82.024434
US_OK_40135,2021-05-04,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4098,50,11,8841,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,28,6,,19,-13,4,6.97,7.47,12.95,,3.98,,4.23,4.23,5.98,6.72,4.73,5.48,,,3.73,7.47,25.4,6.22,13.45,,7.47,,38.6,5.48,9.96,6.47,6.22,5.23,16.516667,12.188889,25.244444,19.812,,14.627778,88.76429
US_OK_40135,2021-05-05,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,13,1,4111,51,58,8899,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,36,27,,19,-9,-1,4.04,6.05,15.64,8.83,6.81,6.56,5.04,5.04,3.53,10.34,,7.31,,3.53,6.56,7.57,21.94,5.55,7.31,7.31,5.8,6.81,42.37,4.29,10.09,6.81,7.06,4.79,12.422222,4.311111,22.111111,2.7686,,5.555556,63.11849
US_OK_40135,2021-05-06,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4111,51,68,8967,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,33,24,,20,-12,1,5.23,3.92,13.85,9.41,5.49,4.44,6.53,4.44,6.79,8.62,5.49,6.79,3.66,,4.44,10.45,24.57,6.01,8.62,6.01,5.75,7.84,38.42,,12.8,6.27,4.18,4.18,16.533333,7.672222,23.855556,0.0254,,8.083333,57.482511
US_OK_40135,2021-05-07,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4111,51,43,9010,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,34,18,,14,-11,1,6.24,4.34,9.22,8.41,5.16,5.97,6.78,4.34,3.8,7.6,5.97,4.07,,7.05,4.07,4.34,21.16,6.78,10.85,4.61,4.34,,29.03,4.07,7.6,5.97,3.8,8.14,14.216667,6.355556,21.816667,0.0,,5.977778,58.139562
US_OK_40135,2021-05-08,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4111,51,53,9063,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,38,,,26,-8,-3,8.02,9.36,14.37,7.69,7.69,,8.02,,,8.36,6.35,5.01,,,6.35,8.69,27.07,8.36,9.69,,4.68,,42.78,,9.36,7.35,,,19.188889,11.677778,27.9,0.889,,11.122222,59.651989
US_OK_40135,2021-05-09,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4111,51,39,9102,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,39,,,24,-3,,,7.94,11.75,8.57,5.72,7.94,,4.76,4.45,10.48,,7.62,5.4,6.03,4.45,8.57,24.77,10.48,14.29,4.76,,6.67,46.05,6.35,16.52,9.53,,5.72,20.661111,13.227778,25.988889,0.338667,,15.344444,72.144933
US_OK_40135,2021-05-10,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4111,51,17,9119,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,22,25,,0,-9,4,7.38,7.64,12.12,9.75,4.22,4.22,9.22,5.01,5.8,10.28,6.33,,,4.48,,6.59,26.09,6.85,8.7,6.33,7.12,6.85,41.91,6.33,8.43,6.59,5.54,7.64,13.116667,10.516667,17.55,0.028222,,8.527778,73.831663
US_OK_40135,2021-05-11,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4111,51,14,9133,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,10,,16,-11,6,6.14,6.39,12.53,7.86,8.6,6.88,5.65,,4.18,10.07,5.4,4.18,,5.65,5.16,7.61,24.56,6.39,5.4,5.16,,7.61,41.51,,6.88,6.63,6.14,7.86,12.444444,9.966667,16.094444,0.0,,9.15,80.376698
US_OK_40135,2021-05-12,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,9,0,4120,51,25,9158,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,27,25,,17,-10,1,5.23,4.97,10.72,9.67,5.49,,7.84,4.44,5.49,13.59,5.75,6.53,,5.49,,6.8,20.91,7.32,8.1,5.49,,4.18,42.87,,7.84,6.27,6.01,6.01,13.877778,10.672222,19.972222,7.591778,,8.7,71.024101
US_OK_40135,2021-05-13,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4120,51,38,9196,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,32,22,,23,-11,0,7.52,6.17,14.5,7.52,4.56,7.79,8.59,3.76,4.03,9.13,6.71,7.25,5.64,,,9.13,25.24,6.71,5.64,7.25,4.03,8.05,41.08,,7.25,6.17,5.64,6.44,15.833333,10.083333,22.0,0.0,,7.461111,57.596151
US_OK_40135,2021-05-14,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4120,51,43,9239,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,35,24,,13,-11,1,5.79,8.1,11.57,7.52,5.5,6.08,8.39,,6.37,10.71,,7.81,,,,8.97,23.15,4.05,7.81,7.52,5.21,4.92,32.99,,10.42,8.1,4.05,5.21,16.194444,8.961111,23.744444,0.0,,7.944444,58.227753
US_OK_40135,2021-05-15,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4120,51,41,9280,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,35,,,13,-10,-1,8.02,9.02,11.7,6.35,,7.35,12.03,,5.35,8.02,7.35,6.01,,,,7.69,21.05,,15.71,,,,40.1,9.69,15.04,8.02,,6.01,17.988889,12.083333,25.022222,0.0,,10.422222,61.637487
US_OK_40135,2021-05-16,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4120,51,65,9345,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,27,,,36,0,,5.05,5.99,17.03,11.36,6.94,6.94,10.72,6.62,8.2,5.68,5.05,,4.73,5.36,,6.62,22.08,5.68,13.25,8.83,,4.42,49.52,7.57,9.15,7.25,7.25,6.31,20.183333,14.222222,25.088889,0.903111,,15.361111,73.973371
US_OK_40135,2021-05-17,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4120,51,0,9345,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,20,16,,7,-11,5,5.72,5.46,16.12,10.14,7.8,5.72,7.02,6.5,4.68,11.96,5.46,4.68,,4.42,5.46,6.76,24.96,11.44,14.3,4.42,7.8,6.76,42.39,,10.66,5.46,6.5,4.94,20.877778,17.472222,25.772222,4.191,,17.844444,83.018671
US_OK_40135,2021-05-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4120,51,19,9364,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,21,10,,12,-12,5,,7.67,15.6,7.67,5.55,5.29,7.41,4.76,6.08,18.51,5.29,11.64,,,7.67,7.41,25.39,7.67,12.16,6.35,4.5,6.35,39.41,,8.73,7.14,8.2,5.55,20.683333,15.538889,26.177778,4.136571,,17.588889,82.484779
US_OK_40135,2021-05-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,10,0,4130,51,56,9420,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,24,16,,17,-12,3,7.08,7.08,16.61,9.26,4.08,7.35,4.08,5.45,7.9,11.98,5.72,6.26,5.72,3.81,,7.35,29.68,8.44,11.71,,4.36,7.9,42.2,9.26,10.07,7.35,7.35,8.71,19.433333,17.161111,23.288889,6.096,,17.961111,91.284477
US_OK_40135,2021-05-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4130,51,39,9459,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,24,25,,21,-16,3,7.53,9.2,12.82,10.31,5.02,6.69,8.36,6.13,8.92,14.77,,5.85,,3.9,,7.53,23.41,5.3,8.08,5.58,5.85,8.36,42.65,6.13,9.76,,4.74,4.46,20.422222,18.266667,23.822222,5.696857,,18.883333,90.96265
US_OK_40135,2021-05-21,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4130,51,0,9459,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,21,21,,13,-17,5,5.11,4.21,12.03,7.22,4.51,8.12,7.82,4.81,5.11,12.03,,5.71,5.71,,6.01,9.02,31.27,6.62,8.42,6.31,4.51,5.71,46.6,6.01,11.43,8.12,5.71,8.72,20.35,18.755556,22.005556,4.487333,,18.872222,91.314338
US_OK_40135,2021-05-22,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4130,51,63,9522,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,20,,,17,1,0,5.26,9.53,18.41,6.9,7.23,,9.53,,4.6,12.16,7.23,,4.6,6.57,5.26,9.2,26.62,6.57,11.5,,5.26,,47.33,,12.82,6.57,7.23,5.26,21.711111,18.644444,26.588889,8.41375,,18.027778,79.702913
US_OK_40135,2021-05-23,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4130,51,21,9543,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,29,,,24,2,,7.06,,15.72,7.06,8.34,4.49,7.38,5.77,7.38,6.74,,4.81,4.49,4.49,5.13,9.62,23.1,6.09,15.72,,,4.81,40.74,6.09,14.12,8.98,5.77,7.06,22.727778,17.894444,28.216667,0.733778,,17.677778,73.35305
US_OK_40135,2021-05-24,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4130,51,17,9560,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,26,24,,10,-18,5,6.4,7.62,17.37,9.75,4.57,6.7,7.31,4.57,6.4,8.53,6.7,4.57,,5.18,,9.14,29.56,8.23,16.15,4.57,,,47.23,7.62,12.49,8.84,4.88,6.7,21.938889,17.622222,26.816667,0.112889,,17.883333,77.834797
US_OK_40135,2021-05-25,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4130,51,1,9561,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,16,10,,1,-17,6,5.93,10.68,12.46,5.64,6.53,5.93,11.27,7.42,4.15,12.16,4.45,7.71,6.23,,5.34,10.98,28.19,5.93,5.93,8.9,4.75,,45.39,5.93,13.35,10.38,6.23,4.45,20.727778,18.505556,24.261111,0.290286,,18.455556,86.924439
US_OK_40135,2021-05-26,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,6,5,4136,56,16,9577,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,33,24,,20,-14,1,5.71,7.51,15.32,6.61,5.71,7.81,8.41,,,13.82,,8.41,4.21,,4.21,11.72,26.44,5.41,14.12,5.71,7.21,7.81,47.77,9.31,18.93,8.41,10.21,6.01,22.094444,17.9,29.566667,8.974667,,19.616667,85.935181
US_OK_40135,2021-05-27,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4136,56,33,9610,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,30,22,,19,-14,3,5.09,8.39,13.78,6.89,7.19,7.79,8.99,5.99,,7.19,8.99,5.09,5.99,6.29,5.09,11.08,27.86,7.79,14.38,6.59,8.39,7.49,43.73,4.79,9.59,6.59,5.39,4.49,23.966667,19.122222,29.805556,0.0,,20.655556,81.907577
US_OK_40135,2021-05-28,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4136,56,26,9636,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,46,42,,20,-16,2,4.4,6.28,11.3,8.16,,5.03,8.16,4.71,5.97,14.13,,,5.65,6.59,5.34,10.36,28.58,,9.11,,4.4,,34.86,,11.93,7.22,,5.97,19.75,17.061111,24.611111,19.376571,,16.288889,80.520997
US_OK_40135,2021-05-29,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4136,56,16,9652,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,45,,,23,9,-2,6.0,,15.67,6.34,6.0,7.0,8.67,6.0,,9.0,7.0,,,,5.0,6.34,24.01,9.0,12.01,,,,44.69,,11.67,7.0,,5.67,15.522222,10.6,21.538889,0.127,,10.272222,71.238535
US_OK_40135,2021-05-30,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4136,56,33,9685,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,37,,,32,2,,4.82,5.47,17.69,6.11,,6.43,6.11,,7.72,6.11,5.79,7.08,,7.08,5.79,6.75,18.33,,13.19,,5.47,6.43,43.74,5.79,12.54,6.75,,4.82,15.981481,9.876543,23.123457,0.0,,10.271605,68.954457
US_OK_40135,2021-05-31,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,4136,56,0,9685,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,5,10,,4,-59,16,4.87,8.82,17.63,14.29,5.47,8.82,10.03,6.99,6.38,9.12,6.08,4.26,7.3,,6.69,7.91,20.98,,10.34,6.69,4.26,4.87,50.17,6.99,12.16,7.6,,8.82,16.179012,11.253086,21.203704,0.0,,12.623457,79.513975
